Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1275.0,50.0,3,53.0,5362.0,1,1,3,3,0,0,0,6,2,2,0,0,5.0,6.0,1910.0,2003.0,1,1,13,15,2,-1.4210854715202004e-14,3,4,2,4,4,4,6,0.0,6,0.0,661.0,661.0,1,0,1,5,661.0,589.0,0.0,1250.0,0.0,0.0,2.0,0.0,3.0,1.0,3,8.0,6,1.0,2,5,1985.0,3,2.0,552.0,5,5,2,242.0,0.0,81.0,0.0,0.0,0.0,3,4,1,0.0,11.0,2007.0,8,4,139000.0
1276.0,90.0,3,95.0,11345.0,1,1,3,3,0,0,0,12,1,2,2,5,5.0,5.0,1948.0,1950.0,1,4,0,0,3,567.0,3,4,1,4,4,4,5,220.0,6,0.0,708.0,928.0,1,2,1,0,928.0,992.0,0.0,1920.0,0.0,0.0,2.0,0.0,4.0,2.0,3,10.0,6,0.0,3,5,1948.0,3,2.0,400.0,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2007.0,8,4,137000.0
1277.0,60.0,3,77.66870020788694,12936.0,1,1,0,3,0,1,0,14,2,2,0,5,6.0,6.0,1972.0,1972.0,1,1,6,10,2,-1.4210854715202004e-14,3,4,1,4,1,4,1,593.0,6,0.0,130.0,723.0,1,4,1,5,735.0,660.0,0.0,1395.0,0.0,1.0,1.0,1.0,3.0,1.0,3,6.0,6,1.0,5,1,1972.0,3,2.0,497.0,5,5,2,294.0,116.0,0.0,0.0,0.0,0.0,3,4,1,0.0,12.0,2009.0,8,4,162000.0
1278.0,80.0,3,81.99777838532741,17871.0,1,1,0,3,0,1,0,14,2,2,0,7,6.0,5.0,1967.0,1976.0,1,1,6,6,1,359.0,3,4,1,2,4,0,0,528.0,6,0.0,1152.0,1680.0,1,1,1,5,1724.0,0.0,0.0,1724.0,1.0,0.0,1.0,1.0,3.0,1.0,3,7.0,6,1.0,2,1,1967.0,2,2.0,480.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2009.0,8,4,197900.0
1279.0,60.0,3,75.0,9473.0,1,1,3,3,0,4,0,5,2,2,0,5,8.0,5.0,2002.0,2002.0,1,1,12,13,2,-1.4210854715202004e-14,2,4,2,2,4,4,2,804.0,6,0.0,324.0,1128.0,1,0,1,5,1128.0,903.0,0.0,2031.0,1.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,2,1,2002.0,2,2.0,577.0,5,5,2,0.0,211.0,0.0,0.0,0.0,0.0,3,4,1,0.0,2.9999999999999996,2008.0,8,4,237000.0
1280.0,50.0,0,60.0,7500.0,1,1,3,3,0,4,0,9,2,2,0,0,4.0,4.0,1920.0,1950.0,1,1,8,8,2,-1.4210854715202004e-14,3,2,1,4,4,4,6,0.0,6,0.0,698.0,698.0,1,4,1,0,698.0,430.0,0.0,1128.0,0.0,0.0,1.0,0.0,2.0,1.0,3,6.0,6,0.0,3,5,1980.0,2,2.0,528.0,5,5,2,30.0,0.0,164.0,0.0,0.0,0.0,3,4,1,0.0,4.0,2010.0,0,0,68400.0
1281.0,20.0,3,67.0,9808.0,1,1,0,3,0,4,0,5,2,2,0,2,7.0,5.0,2002.0,2002.0,1,1,12,13,1,110.0,2,4,2,2,4,4,2,788.0,6,0.0,785.0,1573.0,1,0,1,5,1573.0,0.0,0.0,1573.0,1.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,0.0,3,1,2002.0,2,2.0,544.0,5,5,2,0.0,72.0,0.0,0.0,0.0,0.0,3,4,1,0.0,2.9999999999999996,2009.0,8,4,227000.0
1282.0,20.0,3,50.0,8049.0,1,1,0,3,0,1,0,23,2,2,0,2,7.0,5.0,1990.0,1990.0,3,1,6,6,1,53.99999999999999,3,4,1,2,4,4,0,1053.0,6,0.0,256.0,1309.0,1,4,1,5,1339.0,0.0,0.0,1339.0,1.0,0.0,2.0,0.0,2.0,1.0,3,6.0,6,1.0,5,1,1990.0,0,2.0,484.0,2,2,2,0.0,58.0,0.0,0.0,90.0,0.0,3,4,1,0.0,7.0,2006.0,8,4,180000.0
1283.0,20.0,3,61.0,8800.0,1,1,0,3,0,4,0,5,2,2,0,2,5.0,7.0,1977.0,2008.0,1,1,6,6,2,-1.4210854715202004e-14,3,4,1,2,4,2,3,532.0,5,144.0,364.0,1040.0,1,4,1,5,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,3.0,1.0,2,5.0,6,0.0,3,5,1977.0,3,2.0,484.0,5,5,2,0.0,0.0,0.0,0.0,288.0,0.0,3,4,1,0.0,9.0,2009.0,8,4,150500.0
1284.0,90.0,3,94.0,9400.0,1,1,3,2,0,0,0,11,2,2,2,5,6.0,5.0,1971.0,1971.0,4,1,8,15,2,-1.4210854715202004e-14,3,4,1,4,4,0,6,0.0,6,0.0,912.0,912.0,1,4,1,5,912.0,912.0,0.0,1824.0,0.0,0.0,2.0,2.0,4.0,2.0,3,8.0,6,0.0,3,6,1964.1941806116017,1,0.0,0.0,3,3,2,128.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4.0,2010.0,8,4,139000.0
1285.0,50.0,3,50.0,9638.0,1,1,3,3,0,4,0,18,1,2,0,0,6.0,7.0,1919.0,1990.0,1,1,13,15,2,-1.4210854715202004e-14,3,4,2,4,4,4,6,0.0,6,0.0,804.0,804.0,1,0,1,5,1699.0,748.0,0.0,2447.0,0.0,0.0,2.0,0.0,4.0,1.0,2,10.0,3,1.0,2,5,1969.0,3,1.0,336.0,5,5,2,272.0,0.0,42.0,0.0,116.0,0.0,3,4,1,0.0,2.9999999999999996,2010.0,8,4,169000.0
1286.0,50.0,4,50.0,6000.0,1,1,3,3,0,4,0,3,2,2,0,0,6.0,6.0,1939.0,1950.0,1,1,8,8,2,-1.4210854715202004e-14,3,1,1,4,4,4,6,0.0,6,0.0,780.0,780.0,1,0,1,1,825.0,587.0,0.0,1412.0,0.0,0.0,1.0,0.0,4.0,1.0,3,6.0,6,1.0,2,5,1939.0,3,1.0,280.0,5,5,2,45.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5.0,2009.0,8,4,132500.0
1287.0,20.0,3,77.10652159535628,9790.0,1,1,3,3,0,4,0,14,1,2,0,2,6.0,5.0,1963.0,1963.0,3,1,6,6,1,451.0,3,4,1,4,4,4,0,569.0,5,81.0,678.0,1328.0,1,4,1,5,1328.0,0.0,0.0,1328.0,1.0,0.0,1.0,1.0,3.0,1.0,3,6.0,6,2.0,2,1,1963.0,3,2.0,528.0,5,5,2,0.0,26.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2010.0,8,4,143000.0
1288.0,20.0,3,86.17404533210083,36500.0,1,1,0,2,0,4,1,4,2,2,0,2,5.0,5.0,1964.0,1964.0,1,1,13,14,0,621.0,3,2,1,4,4,0,5,812.0,6,0.0,812.0,1624.0,1,1,1,5,1582.0,0.0,0.0,1582.0,0.0,1.0,2.0,0.0,4.0,1.0,3,7.0,6,0.0,3,1,1964.0,3,2.0,390.0,5,5,0,168.0,198.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2006.0,8,4,190000.0
1289.0,120.0,3,40.0,5664.0,1,1,0,3,0,4,0,22,2,2,4,2,8.0,5.0,2000.0,2000.0,1,1,5,5,2,-1.4210854715202004e-14,2,4,2,2,4,4,2,1158.0,6,0.0,343.0,1501.0,1,0,1,5,1659.0,0.0,0.0,1659.0,1.0,0.0,2.0,0.0,2.0,1.0,0,5.0,6,1.0,0,1,2000.0,0,2.0,499.0,5,5,2,212.0,59.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10.0,2009.0,8,4,278000.0
1290.0,60.0,3,86.0,11065.0,1,1,0,3,0,4,0,16,2,2,0,5,8.0,5.0,2006.0,2006.0,1,1,12,13,3,788.0,2,4,2,2,4,2,6,0.0,6,0.0,1085.0,1085.0,1,0,1,5,1120.0,850.0,0.0,1970.0,0.0,0.0,2.0,1.0,3.0,1.0,0,8.0,6,1.0,2,3,2006.0,0,3.0,753.0,5,5,2,177.0,74.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10.0,2006.0,6,5,281000.0
1291.0,80.0,3,84.29975770249291,14112.0,1,1,0,3,0,0,0,12,2,2,0,7,5.0,7.0,1964.0,1964.0,3,1,13,6,1,86.0,3,4,2,4,4,0,2,1014.0,6,0.0,138.0,1152.0,1,4,1,5,1152.0,0.0,0.0,1152.0,1.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,1.0,2,1,1964.0,2,2.0,484.0,5,5,2,227.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4.0,2010.0,8,4,180500.0
1292.0,160.0,4,21.0,1680.0,1,1,3,3,0,4,0,2,2,2,3,5,5.0,7.0,1972.0,1972.0,1,1,5,5,1,268.0,3,4,1,4,4,4,0,231.0,6,0.0,399.0,630.0,1,4,1,5,630.0,672.0,0.0,1302.0,0.0,0.0,2.0,1.0,3.0,1.0,3,6.0,6,0.0,3,5,1972.0,3,1.0,264.0,5,5,2,185.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,2.0,2009.0,8,4,119500.0
1293.0,70.0,4,60.0,6600.0,1,1,3,3,0,0,0,17,2,2,0,5,5.0,4.0,1892.0,1965.0,1,1,13,14,2,-1.4210854715202004e-14,3,4,4,4,4,4,6,0.0,6,0.0,994.0,994.0,1,4,0,5,1378.0,994.0,0.0,2372.0,0.0,0.0,2.0,0.0,4.0,2.0,3,11.0,3,0.0,3,1,1985.0,2,1.0,432.0,5,5,2,0.0,287.0,0.0,0.0,0.0,0.0,3,4,1,0.0,12.0,2009.0,8,4,107500.0
1294.0,60.0,3,78.0,10140.0,1,1,3,3,0,4,0,14,2,2,0,5,7.0,5.0,1976.0,1976.0,1,1,6,6,2,-1.4210854715202004e-14,3,4,2,2,4,4,2,194.00000000000003,6,0.0,638.0,832.0,1,4,1,5,832.0,832.0,0.0,1664.0,0.0,0.0,2.0,1.0,4.0,1.0,3,8.0,6,1.0,5,1,1976.0,2,2.0,528.0,5,5,2,0.0,28.0,0.0,0.0,259.0,0.0,3,1,1,0.0,2.9999999999999996,2006.0,8,4,162900.0
1295.0,20.0,3,60.0,8172.0,1,1,3,3,0,4,0,7,2,2,0,2,5.0,7.0,1955.0,1990.0,3,1,14,10,2,-1.4210854715202004e-14,3,4,1,4,4,4,5,167.0,6,0.0,697.0,864.0,1,4,1,5,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,3,5,1957.0,3,2.0,572.0,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4.0,2006.0,8,4,115000.0
1296.0,20.0,3,70.0,8400.0,1,1,3,3,0,4,0,12,1,2,0,2,5.0,5.0,1968.0,1968.0,3,1,6,6,1,168.0,3,4,1,4,4,0,1,1016.0,6,0.0,36.0,1052.0,1,2,1,5,1052.0,0.0,0.0,1052.0,1.0,0.0,1.0,1.0,3.0,1.0,3,5.0,6,0.0,3,1,1968.0,2,1.0,288.0,5,5,2,356.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,11.0,2006.0,8,4,138500.0
1297.0,20.0,3,80.0,8700.0,1,1,3,3,0,4,0,12,2,2,0,2,5.0,6.0,1963.0,1963.0,3,1,8,8,1,148.0,3,2,1,4,4,2,0,776.0,6,0.0,344.0,1120.0,1,2,1,5,1128.0,0.0,0.0,1128.0,1.0,0.0,2.0,0.0,3.0,1.0,3,6.0,6,0.0,3,1,1963.0,2,2.0,525.0,5,5,2,192.0,20.0,123.0,0.0,0.0,0.0,3,2,1,0.0,12.0,2008.0,8,4,155000.0
1298.0,180.0,4,35.0,3675.0,1,1,3,3,0,4,0,7,2,2,4,6,6.0,5.0,2005.0,2006.0,1,1,12,13,1,82.0,3,4,2,2,4,1,2,547.0,6,0.0,0.0,547.0,1,2,1,5,1072.0,0.0,0.0,1072.0,1.0,0.0,2.0,0.0,2.0,1.0,3,5.0,6,0.0,3,2,2005.0,0,2.0,525.0,5,5,2,0.0,44.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2006.0,6,5,140000.0
1299.0,60.0,3,313.0,63887.0,1,1,2,0,0,0,0,7,1,2,0,5,10.0,5.0,2008.0,2008.0,3,0,11,12,3,796.0,0,4,2,0,4,1,2,5644.0,6,0.0,466.0,6110.0,1,0,1,5,4692.0,950.0,0.0,5642.0,1.9999999999999998,0.0,2.0,1.0,3.0,1.0,0,12.0,6,3.0,2,1,2008.0,0,2.0,1418.0,5,5,2,214.0,292.0,0.0,0.0,0.0,480.00000000000006,2,4,1,0.0,1.0,2008.0,6,5,160000.0
1300.0,20.0,3,75.0,7500.0,1,1,3,3,0,4,0,12,2,2,0,2,5.0,7.0,1959.0,1994.0,3,1,3,3,2,-1.4210854715202004e-14,3,4,1,4,4,4,3,340.0,5,906.0,0.0,1246.0,1,0,1,5,1246.0,0.0,0.0,1246.0,1.0,0.0,1.0,1.0,3.0,1.0,2,6.0,6,0.0,3,1,1959.0,2,1.0,305.0,5,5,2,218.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,5.0,2010.0,8,4,154000.0
1301.0,60.0,3,73.17652602941324,10762.0,1,1,0,3,0,1,0,8,2,2,0,5,7.0,5.0,1999.0,1999.0,1,1,12,13,2,344.0,2,4,2,2,4,4,2,694.0,6,0.0,284.0,978.0,1,0,1,5,1005.0,978.0,0.0,1983.0,0.0,0.0,2.0,1.0,3.0,1.0,2,9.0,6,1.0,5,1,1999.0,0,2.0,490.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5.0,2009.0,8,4,225000.0
1302.0,70.0,3,75.840491059186,7500.0,1,1,0,0,0,4,0,6,2,2,0,5,6.0,7.0,1942.0,1950.0,1,1,13,14,2,-1.4210854715202004e-14,3,4,1,4,4,4,1,547.0,6,0.0,224.0,771.0,1,1,1,5,753.0,741.0,0.0,1494.0,0.0,0.0,1.0,0.0,3.0,1.0,2,7.0,6,2.0,2,1,1942.0,3,1.0,213.0,5,5,1,0.0,0.0,0.0,0.0,224.0,0.0,3,4,1,0.0,11.0,2009.0,8,4,177500.0
1303.0,60.0,3,92.0,10120.0,1,1,3,3,0,4,0,15,2,2,0,5,8.0,5.0,1994.0,1994.0,3,1,12,13,1,391.0,2,4,2,2,4,4,2,740.0,6,0.0,425.0,1165.0,1,0,1,5,1203.0,1323.0,0.0,2526.0,1.0,0.0,2.0,1.0,4.0,1.0,2,8.0,6,1.0,5,1,1994.0,2,3.0,844.0,5,5,2,309.0,78.0,0.0,0.0,0.0,0.0,3,4,1,0.0,12.0,2006.0,8,4,290000.0
1304.0,20.0,3,73.0,8688.0,1,1,3,3,0,4,0,21,2,2,0,2,7.0,5.0,2005.0,2005.0,1,1,12,13,1,228.0,2,4,2,2,4,0,6,0.0,6,0.0,1616.0,1616.0,1,0,1,5,1616.0,0.0,0.0,1616.0,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,0.0,3,1,2005.0,2,3.0,834.0,5,5,2,208.0,59.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4.0,2006.0,8,4,232000.0
1305.0,160.0,4,32.0,3363.0,1,1,3,3,0,4,0,7,2,2,4,5,7.0,5.0,2004.0,2004.0,1,1,12,13,3,117.0,2,4,2,2,4,4,6,0.0,6,0.0,976.0,976.0,1,0,1,5,976.0,732.0,0.0,1708.0,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,0,0.0,3,5,2004.0,3,2.0,380.0,5,5,2,0.0,40.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4.0,2006.0,8,4,130000.0
1306.0,20.0,3,108.0,13173.0,1,1,0,3,0,0,0,16,2,2,0,2,9.0,5.0,2006.0,2007.0,3,1,12,13,3,300.0,2,4,2,0,4,4,2,1572.0,6,0.0,80.0,1652.0,1,0,1,5,1652.0,0.0,0.0,1652.0,1.0,0.0,2.0,0.0,2.0,1.0,0,6.0,6,2.0,0,1,2006.0,0,2.0,840.0,5,5,2,404.0,102.0,0.0,0.0,0.0,0.0,3,4,1,0.0,11.0,2009.0,8,4,325000.0
1307.0,120.0,3,48.0,6955.0,1,1,0,3,0,4,0,16,2,2,4,2,7.0,5.0,2005.0,2006.0,1,1,12,13,3,94.0,2,4,2,2,4,4,6,0.0,6,0.0,1368.0,1368.0,1,0,1,5,1368.0,0.0,0.0,1368.0,0.0,0.0,2.0,0.0,2.0,1.0,2,6.0,6,1.0,2,1,2005.0,2,2.0,474.0,5,5,2,132.0,35.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9.0,2006.0,6,5,202500.0
1308.0,20.0,3,60.0,8072.0,1,1,3,3,0,4,0,5,2,2,0,2,5.0,5.0,1994.0,1995.0,1,1,12,13,2,-1.4210854715202004e-14,3,2,2,2,1,4,0,746.0,6,0.0,244.0,990.0,1,0,1,5,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,0.0,3,5,2000.0,3,2.0,480.0,5,5,2,0.0,64.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5.0,2009.0,8,4,138000.0
1309.0,20.0,4,100.0,12000.0,1,1,3,3,0,4,0,17,2,2,0,2,5.0,7.0,1948.0,2005.0,1,1,8,8,2,-1.4210854715202004e-14,3,4,1,4,4,4,2,144.0,0,608.0,172.0,924.0,1,0,1,5,1122.0,0.0,0.0,1122.0,1.0,0.0,1.0,0.0,2.0,1.0,2,6.0,6,0.0,3,1,1948.0,3,2.0,528.0,5,5,2,0.0,36.0,0.0,0.0,0.0,0.0,3,1,1,0.0,5.0,2008.0,8,4,147000.0
1310.0,20.0,3,70.96601168590921,7153.0,1,1,3,3,0,4,0,20,2,2,0,2,6.0,5.0,1991.0,1991.0,1,1,6,6,1,88.0,3,4,1,2,4,4,2,1200.0,6,0.0,78.0,1278.0,1,2,1,5,1294.0,0.0,0.0,1294.0,1.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,0.0,3,1,1991.0,2,2.0,496.0,5,5,2,112.0,51.0,0.0,0.0,0.0,0.0,3,1,1,0.0,6.0,2008.0,8,4,179200.0
1311.0,20.0,3,100.0,17500.0,1,1,3,3,0,4,0,6,3,2,0,2,7.0,8.0,1959.0,2002.0,1,1,3,6,2,-1.4210854715202004e-14,2,2,2,2,4,0,2,1406.0,6,0.0,496.0,1902.0,1,4,1,5,1902.0,0.0,0.0,1902.0,1.0,0.0,2.0,0.0,3.0,1.0,0,7.0,6,2.0,5,1,1959.0,0,2.0,567.0,5,5,2,0.0,207.0,162.0,0.0,0.0,0.0,3,4,1,0.0,5.0,2010.0,8,4,335000.0
1312.0,20.0,3,68.0,8814.0,1,1,3,3,0,4,0,5,2,2,0,2,7.0,5.0,2005.0,2007.0,1,1,12,13,1,80.0,2,4,2,2,4,4,2,925.0,6,0.0,349.0,1274.0,1,0,1,5,1274.0,0.0,0.0,1274.0,1.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,0.0,3,1,2005.0,2,2.0,508.0,5,5,2,264.0,98.0,0.0,0.0,0.0,0.0,3,4,1,0.0,1.0,2007.0,6,5,203000.0
1313.0,60.0,3,87.28003146539699,9572.0,1,1,0,3,0,4,0,15,2,2,0,5,8.0,5.0,1990.0,1990.0,1,1,13,14,1,336.0,2,4,2,0,4,4,2,482.0,6,0.0,971.0,1453.0,1,0,1,5,1453.0,1357.0,0.0,2810.0,0.0,0.0,2.0,1.0,4.0,1.0,2,9.0,6,1.0,0,1,1990.0,2,2.0,750.0,2,2,2,500.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2007.0,8,4,302000.0
1314.0,60.0,3,108.0,14774.0,1,1,0,3,0,0,0,15,2,2,0,5,9.0,5.0,1999.0,1999.0,1,1,12,13,1,165.0,2,4,2,2,4,4,6,0.0,6,0.0,1393.0,1393.0,1,0,1,5,1422.0,1177.0,0.0,2599.0,0.0,0.0,2.0,1.0,4.0,1.0,2,10.0,6,1.0,5,3,1999.0,0,3.0,779.0,5,5,2,668.0,30.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5.0,2010.0,8,4,333168.0
1315.0,20.0,3,60.0,8190.0,1,1,3,3,0,4,0,7,2,2,0,2,4.0,6.0,1954.0,1954.0,3,1,13,14,2,-1.4210854715202004e-14,3,4,1,4,4,4,5,732.0,6,0.0,216.0,948.0,1,0,1,5,948.0,0.0,0.0,948.0,1.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,1.0,5,5,1956.0,3,1.0,280.0,5,5,2,0.0,36.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10.0,2007.0,8,4,119000.0
1316.0,60.0,3,85.0,11075.0,1,1,3,3,0,4,0,12,2,2,0,5,6.0,5.0,1969.0,1969.0,1,1,6,6,2,-1.4210854715202004e-14,3,4,1,1,4,2,0,500.0,3,276.00000000000006,176.0,952.0,1,4,1,5,1092.0,1020.0,0.0,2112.0,0.0,0.0,2.0,1.0,4.0,1.0,3,9.0,6,2.0,2,1,1969.0,3,2.0,576.0,5,5,2,280.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2008.0,8,4,206900.0
1317.0,20.0,3,61.0,10226.0,1,1,0,3,0,4,0,5,2,2,0,2,8.0,5.0,2008.0,2008.0,1,1,12,13,3,270.0,2,4,2,0,4,1,6,0.0,6,0.0,1622.0,1622.0,1,0,1,5,1630.0,0.0,0.0,1630.0,1.0,0.0,2.0,0.0,3.0,1.0,0,8.0,6,1.0,2,1,2008.0,2,3.0,860.0,5,5,2,172.0,42.0,0.0,0.0,0.0,0.0,3,4,1,0.0,1.0,2009.0,8,4,295493.0
1318.0,120.0,1,47.0,4230.0,1,2,3,3,0,0,0,21,2,2,4,2,7.0,5.0,2006.0,2007.0,1,1,12,13,2,-1.4210854715202004e-14,2,4,2,0,1,4,6,0.0,6,0.0,1352.0,1352.0,1,0,1,5,1352.0,0.0,0.0,1352.0,0.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,1.0,2,1,2006.0,2,2.0,466.0,5,5,2,0.0,241.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4.0,2007.0,6,5,208900.0
1319.0,20.0,3,72.00266983294058,14781.0,1,1,1,3,0,1,0,5,2,2,0,2,8.0,5.0,2001.0,2002.0,3,1,12,13,1,178.0,2,4,2,2,4,1,6,0.0,6,0.0,1753.0,1753.0,1,0,1,5,1787.0,0.0,0.0,1787.0,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,1.0,5,1,2001.0,2,3.0,748.0,5,5,2,198.0,150.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8.0,2006.0,8,4,275000.0
1320.0,20.0,3,75.0,10215.0,1,1,3,0,0,4,0,7,2,2,0,2,4.0,5.0,1954.0,1954.0,3,1,13,14,1,132.0,3,4,2,4,4,4,0,492.0,6,0.0,372.0,864.0,1,0,1,5,948.0,0.0,0.0,948.0,0.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,0.0,3,1,1954.0,3,1.0,248.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,2.0,2007.0,8,4,111000.0
1321.0,20.0,3,70.0,8400.0,1,1,3,3,0,4,0,12,2,2,0,2,6.0,3.0,1957.0,1957.0,3,1,3,3,2,-1.4210854715202004e-14,3,4,1,4,4,4,0,189.00000000000003,5,661.0,628.0,1478.0,1,2,1,5,1478.0,0.0,0.0,1478.0,1.0,0.0,1.0,1.0,3.0,1.0,3,6.0,6,2.0,2,1,1957.0,2,2.0,442.0,5,5,2,114.0,0.0,0.0,0.0,216.0,0.0,3,4,1,0.0,6.0,2009.0,8,4,156500.0
1322.0,20.0,3,56.61861163922832,6627.0,1,1,0,3,0,0,0,3,1,2,0,2,3.0,6.0,1949.0,1950.0,3,1,12,13,2,-1.4210854715202004e-14,3,4,1,3,2,3,4,0.0,4,0.0,0.0,0.0,0,4,0,5,720.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,2.0,1.0,3,4.0,6,0.0,3,5,1955.0,3,1.0,287.0,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2008.0,8,4,72500.0
1323.0,60.0,3,107.0,10186.0,1,1,0,3,0,4,0,15,2,2,0,5,7.0,5.0,1992.0,1992.0,1,1,6,6,2,-1.4210854715202004e-14,2,4,2,2,4,4,2,674.0,6,0.0,76.0,750.0,1,0,1,5,1061.0,862.0,0.0,1923.0,1.0,0.0,2.0,1.0,3.0,1.0,2,8.0,6,1.0,5,1,1992.0,2,2.0,564.0,5,5,2,240.0,39.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2010.0,8,4,190000.0
1324.0,30.0,3,50.0,5330.0,1,1,3,1,0,4,0,3,2,2,0,2,4.0,7.0,1940.0,1950.0,3,1,12,13,2,-1.4210854715202004e-14,1,4,1,4,4,4,3,280.0,6,0.0,140.0,420.0,1,2,1,5,708.0,0.0,0.0,708.0,0.0,0.0,1.0,0.0,2.0,1.0,1,5.0,6,0.0,3,6,1961.7349527129593,1,0.0,0.0,3,3,2,164.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,12.0,2009.0,8,4,82500.0
1325.0,20.0,3,75.0,9986.0,1,1,3,3,0,4,0,21,2,2,0,2,8.0,5.0,2006.0,2007.0,1,1,12,13,1,428.0,2,4,2,0,4,0,6,0.0,6,0.0,1795.0,1795.0,1,0,1,5,1795.0,0.0,0.0,1795.0,0.0,0.0,2.0,0.0,2.0,1.0,2,7.0,6,1.0,2,1,2007.0,2,3.0,895.0,5,5,2,0.0,49.0,0.0,0.0,0.0,0.0,3,4,1,0.0,2.0,2007.0,6,5,147000.0
1326.0,30.0,4,40.0,3636.0,1,1,3,3,0,4,0,9,2,2,0,2,4.0,4.0,1922.0,1950.0,1,1,0,0,2,-1.4210854715202004e-14,3,4,0,4,0,4,6,0.0,6,0.0,796.0,796.0,1,1,0,5,796.0,0.0,0.0,796.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,3,6,1947.2224474146683,1,0.0,0.0,3,3,0,0.0,0.0,100.0,0.0,0.0,0.0,3,2,1,0.0,1.0,2008.0,8,4,55000.0
