season,contestant,eliminated_week,judge_total,week,eliminated_actual,vote_mean,judge_share,fan_share,combined_share,pos_share,judge_rank,fan_rank,rank_sum,pos_rank
9,Mark Dacascos,7.0,21.5,7,1,0.1458897988218646,0.1225071225071225,0.1458897988218646,0.13419846066449354,7.0,7.0,2.0,9.0,4.5
9,Michael Irvin,7.0,23.5,7,1,0.1400065279538591,0.1339031339031339,0.1400065279538591,0.1369548309284965,6.0,6.0,6.0,12.0,7.0
9,Joanna Krupa,9.0,27.5,7,0,0.1458473871328075,0.15669515669515668,0.1458473871328075,0.1512712719139821,1.0,1.0,3.0,4.0,1.0
9,Aaron Carter,8.0,26.5,7,0,0.1346580034060201,0.150997150997151,0.1346580034060201,0.14282757720158556,4.0,2.0,7.0,9.0,4.5
9,Mya,,24.5,7,0,0.1430714635874307,0.1396011396011396,0.1430714635874307,0.14133630159428515,5.0,5.0,5.0,10.0,6.0
9,Donny Osmond,,26.0,7,0,0.1436435873555865,0.14814814814814814,0.1436435873555865,0.1458958677518673,3.0,3.5,4.0,7.5,3.0
9,Kelly Osbourne,,26.0,7,0,0.1468832317424311,0.14814814814814814,0.1468832317424311,0.14751568994528963,2.0,3.5,1.0,4.5,2.0
10,Niecy Nash,8.0,24.5,7,0,0.1618977959218905,0.15755627009646303,0.1618977959218905,0.15972703300917676,6.0,6.0,5.0,11.0,6.0
10,Chad Ochocinco,9.0,26.0,7,0,0.1689503446755677,0.16720257234726688,0.1689503446755677,0.16807645851141728,2.0,3.0,3.0,6.0,2.0
10,Evan Lysacek,,27.0,7,0,0.161896225182739,0.17363344051446947,0.161896225182739,0.16776483284860422,3.0,1.5,6.0,7.5,4.0
10,Pamela Anderson,7.0,25.5,7,1,0.1661526811557679,0.1639871382636656,0.1661526811557679,0.16506990970971674,5.0,4.5,4.0,8.5,5.0
10,Nicole Scherzinger,,27.0,7,0,0.1721244573216645,0.17363344051446947,0.1721244573216645,0.172878948918067,1.0,1.5,1.0,2.5,1.0
10,Erin Andrews,,25.5,7,0,0.1689784957423703,0.1639871382636656,0.1689784957423703,0.16648281700301795,4.0,4.5,2.0,6.5,3.0
11,Kyle Massey,,33.5,7,0,0.1665928667682001,0.1606714628297362,0.1665928667682001,0.16363216479896814,6.0,5.0,4.0,9.0,6.0
11,Jennifer Grey,,36.5,7,0,0.1598707974540212,0.1750599520383693,0.1598707974540212,0.16746537474619524,3.0,1.5,5.0,6.5,3.0
11,Rick Fox,7.0,34.5,7,1,0.1721295423369882,0.16546762589928057,0.1721295423369882,0.1687985841181344,2.0,4.0,2.0,6.0,1.5
11,Kurt Warner,8.0,35.0,7,0,0.1697911387198105,0.16786570743405277,0.1697911387198105,0.16882842307693163,1.0,3.0,3.0,6.0,1.5
11,Brandy,9.0,36.5,7,0,0.1571783050176866,0.1750599520383693,0.1571783050176866,0.16611912852802796,4.0,1.5,6.0,7.5,5.0
11,Bristol Palin,,32.5,7,0,0.1744373497032932,0.15587529976019185,0.1744373497032932,0.16515632473174252,5.0,6.0,1.0,7.0,4.0
12,Ralph Macchio,9.0,33.0,7,0,0.1663218768863757,0.17506631299734748,0.1663218768863757,0.1706940949418616,2.0,1.5,3.0,4.5,2.0
12,Chelsea Kane,,32.0,7,0,0.1732432094336044,0.16976127320954906,0.1732432094336044,0.17150224132157674,1.0,3.0,1.0,4.0,1.0
12,Kirstie Alley,,30.0,7,0,0.170172748208145,0.15915119363395225,0.170172748208145,0.16466197092104862,4.0,5.5,2.0,7.5,4.0
12,Hines Ward,,33.0,7,0,0.165608528086429,0.17506631299734748,0.165608528086429,0.17033742054188825,3.0,1.5,4.0,5.5,3.0
12,Romeo,8.0,30.0,7,0,0.1624382039845807,0.15915119363395225,0.1624382039845807,0.16079469880926647,6.0,5.5,5.0,10.5,6.0
12,Kendra Wilkinson,7.0,30.5,7,1,0.162215433400865,0.16180371352785147,0.162215433400865,0.16200957346435824,5.0,4.0,6.0,10.0,5.0
13,David Arquette,7.0,23.5,7,1,0.1583718984686544,0.16040955631399317,0.1583718984686544,0.1593907273913238,6.0,5.0,6.0,11.0,6.0
13,Ricki Lake,,26.5,7,0,0.1708661034531976,0.18088737201365188,0.1708661034531976,0.17587673773342474,1.0,1.0,2.0,3.0,1.0
13,J.R. Martinez,,24.0,7,0,0.1647826866783509,0.16382252559726962,0.1647826866783509,0.16430260613781025,4.0,4.0,4.0,8.0,5.0
13,Hope Solo,9.0,25.0,7,0,0.1701586426848324,0.17064846416382254,0.1701586426848324,0.17040355342432748,2.0,3.0,3.0,6.0,2.0
13,Nancy Grace,8.0,22.0,7,0,0.1712540692822221,0.15017064846416384,0.1712540692822221,0.16071235887319296,5.0,6.0,1.0,7.0,3.5
13,Rob Kardashian,,25.5,7,0,0.1645665994327424,0.17406143344709898,0.1645665994327424,0.1693140164399207,3.0,2.0,5.0,7.0,3.5
14,William Levy,,26.5,7,0,0.1428104145705151,0.1444141689373297,0.1428104145705151,0.1436122917539224,5.0,3.5,5.0,8.5,6.0
14,Jaleel White,7.0,25.5,7,1,0.1484433508469207,0.13896457765667575,0.1484433508469207,0.1437039642517982,4.0,6.0,2.0,8.0,4.5
14,Roshon Fegan,8.0,26.0,7,0,0.149342391580829,0.14168937329700274,0.149342391580829,0.14551588243891586,2.0,5.0,1.0,6.0,1.5
14,Melissa Gilbert,8.0,23.5,7,0,0.1375818359589704,0.12806539509536785,0.1375818359589704,0.13282361552716912,7.0,7.0,6.0,13.0,7.0
14,Donald Driver,,26.5,7,0,0.1463913765665762,0.1444141689373297,0.1463913765665762,0.14540277275195296,3.0,3.5,3.0,6.5,3.0
14,Katherine Jenkins,,27.0,7,0,0.1446010879304384,0.14713896457765668,0.1446010879304384,0.14587002625404755,1.0,2.0,4.0,6.0,1.5
14,Maria Menounos,9.0,28.5,7,0,0.1308295425457499,0.1553133514986376,0.1308295425457499,0.14307144702219377,6.0,1.0,7.0,8.0,4.5
15,Gilles Marini,8.0,33.4998,7,0,0.1472870305118579,0.1384293260352406,0.1472870305118579,0.14285817827354924,4.0,5.0,2.0,7.0,2.5
15,Kirstie Alley,8.0,27.9999,7,0,0.140028543405793,0.11570240079206841,0.140028543405793,0.1278654720989307,7.0,7.0,4.0,11.0,6.5
15,Kelly Monaco,,36.0,7,0,0.1390591197258397,0.14876076087823395,0.1390591197258397,0.14390994030203683,3.0,3.0,5.0,8.0,4.0
15,Apolo Anton Ohno,9.0,33.0,7,0,0.145895871423477,0.13636403080504778,0.145895871423477,0.1411299511142624,5.0,6.0,3.0,9.0,5.0
15,Emmitt Smith,9.0,34.4999,7,0,0.1363493063806682,0.14256198261730507,0.1363493063806682,0.13945564449898662,6.0,4.0,7.0,11.0,6.5
15,Shawn Johnson,,37.9998,7,0,0.1523525287851544,0.15702442114501983,0.1523525287851544,0.1546884749650871,1.0,2.0,1.0,3.0,1.0
15,Melissa Rycroft,,38.9999,7,0,0.1390275997672096,0.16115707772708432,0.1390275997672096,0.15009233874714695,2.0,1.0,6.0,7.0,2.5
16,Ingo Rademacher,9.0,25.0,7,0,0.1438099565710477,0.1358695652173913,0.1438099565710477,0.1398397608942195,6.0,5.0,4.0,9.0,5.0
16,Zendaya,,30.0,7,0,0.1450982055802452,0.16304347826086957,0.1450982055802452,0.15407084192055737,2.0,2.0,2.0,4.0,1.0
16,Alexandra Raisman,10.0,32.0,7,0,0.138652981603351,0.17391304347826086,0.138652981603351,0.15628301254080593,1.0,1.0,6.0,7.0,2.5
16,Jacoby Jones,,27.0,7,0,0.1351762430523497,0.14673913043478262,0.1351762430523497,0.14095768674356618,4.0,4.0,7.0,11.0,7.0
16,Andy Dick,7.0,17.0,7,1,0.1441712051521121,0.09239130434782608,0.1441712051521121,0.11828125474996909,7.0,7.0,3.0,10.0,6.0
16,Kellie Pickler,,29.0,7,0,0.1434170374766487,0.15760869565217392,0.1434170374766487,0.15051286656441132,3.0,3.0,5.0,8.0,4.0
16,Sean Lowe,8.0,24.0,7,0,0.1496743705642454,0.13043478260869565,0.1496743705642454,0.14005457658647052,5.0,6.0,1.0,7.0,2.5
17,Brant Daugherty,8.0,28.5,7,0,0.1251002503947907,0.12866817155756208,0.1251002503947907,0.1268842109761764,3.0,3.5,5.0,8.5,3.5
17,Elizabeth Berkley Lauren,9.0,27.0,7,0,0.1193720216525656,0.12189616252821671,0.1193720216525656,0.12063409209039115,8.0,5.5,8.0,13.5,8.0
17,Leah Remini,10.0,26.5,7,0,0.1283282897762269,0.11963882618510158,0.1283282897762269,0.12398355798066424,5.0,7.0,3.0,10.0,5.5
17,Corbin Bleu,,29.5,7,0,0.1256023743467016,0.13318284424379231,0.1256023743467016,0.12939260929524696,2.0,1.5,4.0,5.5,2.0
17,Amber Riley,,29.5,7,0,0.1198013386135449,0.13318284424379231,0.1198013386135449,0.1264920914286686,4.0,1.5,7.0,8.5,3.5
17,Bill Engvall,11.0,25.0,7,0,0.129293008598416,0.11286681715575621,0.129293008598416,0.12107991287708611,7.0,8.0,2.0,10.0,5.5
17,"Nicole ""Snooki"" Polizzi",7.0,27.0,7,1,0.1216499526109127,0.12189616252821671,0.1216499526109127,0.1217730575695647,6.0,5.5,6.0,11.5,7.0
17,Jack Osbourne,,28.5,7,0,0.1308527640068412,0.12866817155756208,0.1308527640068412,0.12976046778220163,1.0,3.5,1.0,4.5,1.0
18,Danica McKellar,8.0,36.0,7,0,0.1352529184969378,0.1422924901185771,0.1352529184969378,0.13877270430775746,6.0,4.0,7.0,11.0,5.5
18,James Maslow,10.0,35.0,7,0,0.1412438417998717,0.1383399209486166,0.1412438417998717,0.13979188137424414,5.0,6.0,5.0,11.0,5.5
18,Candace Cameron Bure,,37.0,7,0,0.1479825137101195,0.14624505928853754,0.1479825137101195,0.14711378649932852,2.0,3.0,1.0,4.0,2.0
18,Charlie White,9.0,35.5,7,0,0.1450544889188217,0.14031620553359683,0.1450544889188217,0.14268534722620926,4.0,5.0,3.0,8.0,4.0
18,Amy Purdy,,37.5,7,0,0.1449577002101297,0.1482213438735178,0.1449577002101297,0.14658952204182374,3.0,2.0,4.0,6.0,3.0
18,Meryl Davis,,39.0,7,0,0.1477753270862519,0.1541501976284585,0.1477753270862519,0.1509627623573552,1.0,1.0,2.0,3.0,1.0
18,NeNe Leakes,7.0,33.0,7,1,0.1377332097778675,0.13043478260869565,0.1377332097778675,0.13408399619328157,7.0,7.0,6.0,13.0,7.0
19,Antonio Sabato Jr.,7.0,29.5,7,1,0.1291955710916208,0.11411992263056092,0.1291955710916208,0.12165774686109086,6.0,7.0,3.0,10.0,5.0
19,Lea Thompson,9.0,35.0,7,0,0.1249073397308388,0.13539651837524178,0.1249073397308388,0.1301519290530403,3.0,2.0,5.0,7.0,3.5
19,Janel Parrish,,33.5,7,0,0.1148622976469726,0.12959381044487428,0.1148622976469726,0.12222805404592343,5.0,4.0,8.0,12.0,6.5
19,Alfonso Ribeiro,,34.0,7,0,0.1325358067546288,0.13152804642166344,0.1325358067546288,0.1320319265881461,2.0,3.0,1.0,4.0,1.0
19,Tommy Chong,10.0,30.0,7,0,0.1233804931327102,0.11605415860735009,0.1233804931327102,0.11971732587003014,7.0,6.0,6.0,12.0,6.5
19,Michael Waltrip,8.0,28.0,7,0,0.1199946545593546,0.10831721470019343,0.1199946545593546,0.11415593462977401,8.0,8.0,7.0,15.0,8.0
19,Bethany Mota,11.0,37.5,7,0,0.1258400864186212,0.1450676982591876,0.1258400864186212,0.13545389233890442,1.0,1.0,4.0,5.0,2.0
19,Sadie Robertson,,31.0,7,0,0.1292837506652527,0.11992263056092843,0.1292837506652527,0.12460319061309055,4.0,5.0,2.0,7.0,3.5
20,Willow Shields,7.0,39.0,7,1,0.153873940438707,0.15354330708661418,0.153873940438707,0.1537086237626606,1.0,2.0,1.0,3.0,1.0
20,Riker Lynch,,37.0,7,0,0.1437011636675337,0.14566929133858267,0.1437011636675337,0.14468522750305818,3.0,4.5,4.0,8.5,3.5
20,Rumer Willis,,37.0,7,0,0.1427601922734206,0.14566929133858267,0.1427601922734206,0.14421474180600163,4.0,4.5,5.0,9.5,5.5
20,Nastia Liukin,9.0,41.0,7,0,0.1339257478054093,0.16141732283464566,0.1339257478054093,0.14767153532002747,2.0,1.0,6.0,7.0,2.0
20,Robert Herjavec,8.0,31.0,7,0,0.1443722780966876,0.1220472440944882,0.1443722780966876,0.1332097610955879,7.0,6.5,3.0,9.5,5.5
20,Noah Galloway,,38.0,7,0,0.1331378435938966,0.14960629921259844,0.1331378435938966,0.14137207140324753,5.0,3.0,7.0,10.0,7.0
20,Chris Soules,8.0,31.0,7,0,0.148228834124345,0.1220472440944882,0.148228834124345,0.1351380391094166,6.0,6.5,2.0,8.5,3.5
21,Alexa PenaVega,9.0,27.5,7,0,0.1379072369562297,0.1244343891402715,0.1379072369562297,0.1311708130482506,1.0,5.0,1.0,6.0,1.0
21,Carlos PenaVega,11.0,28.0,7,0,0.1245915860541284,0.12669683257918551,0.1245915860541284,0.12564420931665696,3.0,3.0,4.0,7.0,2.5
21,Alek Skarlatos,,26.5,7,0,0.1239313529463369,0.11990950226244344,0.1239313529463369,0.12192042760439017,7.0,8.0,5.0,13.0,8.0
21,Andy Grammer,8.0,28.0,7,0,0.1162889657359129,0.12669683257918551,0.1162889657359129,0.12149289915754921,8.0,3.0,8.0,11.0,7.0
21,Tamar Braxton,,27.0,7,0,0.1259277452428747,0.12217194570135746,0.1259277452428747,0.12404984547211609,5.0,6.5,3.0,9.5,5.0
21,Nick Carter,,27.0,7,0,0.1278560010730033,0.12217194570135746,0.1278560010730033,0.12501397338718037,4.0,6.5,2.0,8.5,4.0
21,Hayes Grier,7.0,28.0,7,1,0.1197933152817918,0.12669683257918551,0.1197933152817918,0.12324507393048866,6.0,3.0,7.0,10.0,6.0
21,Bindi Irwin,,29.0,7,0,0.1237037967097222,0.13122171945701358,0.1237037967097222,0.12746275808336788,2.0,1.0,6.0,7.0,2.5
22,Kim Fields,7.0,26.0,7,1,0.1298908195036207,0.12149532710280374,0.1298908195036207,0.12569307330321222,5.0,6.0,1.0,7.0,2.0
22,Jodie Sweetin,8.0,25.5,7,0,0.1256848094902522,0.1191588785046729,0.1256848094902522,0.12242184399746256,7.0,8.0,2.0,10.0,6.5
22,Von Miller,7.0,26.0,7,1,0.1194429079356258,0.12149532710280374,0.1194429079356258,0.12046911751921477,8.0,6.0,8.0,14.0,8.0
22,Antonio Brown,9.0,26.0,7,0,0.1253320150653714,0.12149532710280374,0.1253320150653714,0.12341367108408757,6.0,6.0,4.0,10.0,6.5
22,Paige VanZant,,27.5,7,0,0.1252953796366425,0.12850467289719625,0.1252953796366425,0.12690002626691937,3.0,3.0,5.0,8.0,3.5
22,Nyle DiMarco,,28.0,7,0,0.1236039524432257,0.1308411214953271,0.1236039524432257,0.12722253696927638,1.0,1.0,7.0,8.0,3.5
22,Ginger Zee,,27.5,7,0,0.1255222666050839,0.12850467289719625,0.1255222666050839,0.12701346975114008,2.0,3.0,3.0,6.0,1.0
22,Wanya Morris,9.0,27.5,7,0,0.1252278493201775,0.12850467289719625,0.1252278493201775,0.12686626110868687,4.0,3.0,6.0,9.0,5.0
23,Maureen McCormick,7.0,33.0,7,1,0.1295642026520809,0.11978221415607986,0.1295642026520809,0.12467320840408039,5.0,6.5,1.0,7.5,2.0
23,Marilu Henner,9.0,32.0,7,0,0.1293048654450592,0.1161524500907441,0.1293048654450592,0.12272865776790165,6.0,8.0,2.0,10.0,6.0
23,Ryan Lochte,8.0,33.0,7,0,0.1226083338438595,0.11978221415607986,0.1226083338438595,0.12119527399996968,8.0,6.5,6.0,12.5,8.0
23,Calvin Johnson Jr.,,37.0,7,0,0.128777697047386,0.13430127041742287,0.128777697047386,0.13153948373240443,1.0,1.5,3.0,4.5,1.0
23,Laurie Hernandez,,34.5,7,0,0.1187786770429358,0.12522686025408347,0.1187786770429358,0.12200276864850965,7.0,4.0,7.0,11.0,7.0
23,James Hinchcliffe,,37.0,7,0,0.1180830302709357,0.13430127041742287,0.1180830302709357,0.1261921503441793,2.0,1.5,8.0,9.5,5.0
23,Jana Kramer,11.0,34.5,7,0,0.125881515310107,0.12522686025408347,0.125881515310107,0.12555418778209523,4.0,4.0,5.0,9.0,4.0
23,Terra Jole,10.0,34.5,7,0,0.1270016783876355,0.12522686025408347,0.1270016783876355,0.1261142693208595,3.0,4.0,4.0,8.0,3.0
24,Nancy Kerrigan,7.0,36.0,7,1,0.151530389874528,0.1422924901185771,0.151530389874528,0.14691143999655254,3.0,4.0,1.0,5.0,2.5
24,Bonner Bolton,8.0,31.0,7,0,0.147233700166971,0.1225296442687747,0.147233700166971,0.13488167221787284,6.0,7.0,3.0,10.0,5.5
24,Simone Biles,9.0,39.0,7,0,0.1382833999003508,0.1541501976284585,0.1382833999003508,0.14621679876440463,4.0,2.5,6.0,8.5,4.0
24,David Ross,,32.0,7,0,0.1271558938170754,0.12648221343873517,0.1271558938170754,0.1268190536279053,7.0,6.0,7.0,13.0,7.0
24,Rashad Jennings,,39.0,7,0,0.150794594083637,0.1541501976284585,0.150794594083637,0.15247239585604774,2.0,2.5,2.0,4.5,1.0
24,Normani,,42.0,7,0,0.1467063610060447,0.16600790513833993,0.1467063610060447,0.15635713307219232,1.0,1.0,4.0,5.0,2.5
24,Nick Viall,7.0,34.0,7,1,0.1382956611513927,0.13438735177865613,0.1382956611513927,0.1363415064650244,5.0,5.0,5.0,10.0,5.5
25,Frankie Muniz,,30.0,7,0,0.1176917535381623,0.13953488372093023,0.1176917535381623,0.12861331862954628,3.0,1.0,8.0,9.0,4.0
25,Jordan Fisher,,27.0,7,0,0.1322650178924819,0.12558139534883722,0.1322650178924819,0.12892320662065956,2.0,4.5,2.0,6.5,2.0
25,Nikki Bella,7.0,24.0,7,1,0.1240314179683171,0.11162790697674418,0.1240314179683171,0.11782966247253064,7.0,8.0,4.0,12.0,7.0
25,Terrell Owens,8.0,24.5,7,0,0.1209444072963049,0.11395348837209303,0.1209444072963049,0.11744894783419896,8.0,7.0,6.0,13.0,8.0
25,Victoria Arlen,9.0,28.5,7,0,0.1259352342347315,0.1325581395348837,0.1259352342347315,0.12924668688480762,1.0,2.5,3.0,5.5,1.0
25,Lindsey Stirling,,25.5,7,0,0.1358364431599493,0.1186046511627907,0.1358364431599493,0.12722054716137,4.0,6.0,1.0,7.0,3.0
25,Drew Scott,10.0,28.5,7,0,0.120232473217671,0.1325581395348837,0.120232473217671,0.12639530637627736,5.0,2.5,7.0,9.5,5.5
25,Vanessa Lachey,7.0,27.0,7,1,0.1230632526923816,0.12558139534883722,0.1230632526923816,0.12432232402060941,6.0,4.5,5.0,9.5,5.5
27,Juan Pablo Di Pace,8.0,28.0,7,0,0.1236028379554973,0.12873563218390804,0.1236028379554973,0.12616923506970268,3.0,3.0,5.0,8.0,3.0
27,Evanna Lynch,,29.5,7,0,0.1399856261579896,0.135632183908046,0.1399856261579896,0.1378089050330178,1.0,1.0,1.0,2.0,1.0
27,John Schneider,7.0,27.0,7,1,0.1256145031179454,0.12413793103448276,0.1256145031179454,0.12487621707621407,4.0,5.0,4.0,9.0,4.0
27,Milo Manheim,,29.0,7,0,0.1267248571157601,0.13333333333333333,0.1267248571157601,0.1300290952245467,2.0,2.0,2.0,4.0,2.0
27,DeMarcus Ware,7.0,26.5,7,1,0.1189600818537379,0.12183908045977011,0.1189600818537379,0.120399581156754,6.0,6.5,7.0,13.5,7.0
27,Bobby Bones,,26.5,7,0,0.1165269900355484,0.12183908045977011,0.1165269900355484,0.11918303524765925,7.0,6.5,8.0,14.5,8.0
27,Alexis Ren,,27.5,7,0,0.1223327168527798,0.12643678160919541,0.1223327168527798,0.1243847492309876,5.0,4.0,6.0,10.0,5.0
27,Joe Amabile,8.0,23.5,7,0,0.1262523869107413,0.10804597701149425,0.1262523869107413,0.11714918196111779,8.0,8.0,3.0,11.0,6.0
28,Kate Flannery,8.0,24.0,7,0,0.1273404212814873,0.1188118811881188,0.1273404212814873,0.12307615123480305,6.0,7.0,2.0,9.0,4.0
28,James Van Der Beek,10.0,27.0,7,0,0.1281047906663195,0.13366336633663367,0.1281047906663195,0.1308840785014766,1.0,2.0,1.0,3.0,1.0
28,Kel Mitchell,,25.5,7,0,0.127202984511122,0.12623762376237624,0.127202984511122,0.12672030413674912,4.0,5.0,3.0,8.0,3.0
28,Sean Spicer,9.0,21.0,7,0,0.1239596447339623,0.10396039603960396,0.1239596447339623,0.11396002038678313,8.0,8.0,5.0,13.0,8.0
28,Lauren Alaina,,27.0,7,0,0.1208082356892968,0.13366336633663367,0.1208082356892968,0.12723580101296522,3.0,2.0,8.0,10.0,5.0
28,Ally Brooke,,27.0,7,0,0.1271863674579982,0.13366336633663367,0.1271863674579982,0.13042486689731592,2.0,2.0,4.0,6.0,2.0
28,Karamo Brown,7.0,24.5,7,1,0.1234989702375727,0.12128712871287128,0.1234989702375727,0.12239304947522199,7.0,6.0,6.0,12.0,7.0
28,Hannah Brown,,26.0,7,0,0.1218985854222408,0.12871287128712872,0.1218985854222408,0.12530572835468476,5.0,4.0,7.0,11.0,6.0
29,Chrishell Stause,8.0,26.0,7,0,0.1058923643104035,0.1,0.1058923643104035,0.10294618215520175,2.0,6.0,2.0,8.0,3.0
29,Skai Jackson,10.0,27.0,7,0,0.1004695957343628,0.10384615384615385,0.1004695957343628,0.10215787479025833,4.0,3.0,4.0,7.0,2.0
29,Justina Machado,,26.0,7,0,0.1044392390909775,0.1,0.1044392390909775,0.10221961954548875,3.0,6.0,3.0,9.0,4.5
29,Johnny Weir,10.0,27.0,7,0,0.0986942880610764,0.10384615384615385,0.0986942880610764,0.10127022095361513,5.0,3.0,6.0,9.0,4.5
29,Nev Schulman,,30.0,7,0,0.1101702137653406,0.11538461538461539,0.1101702137653406,0.112777414574978,1.0,1.0,1.0,2.0,1.0
29,AJ McLean,9.0,26.0,7,0,0.0956204661707482,0.1,0.0956204661707482,0.0978102330853741,7.0,6.0,8.0,14.0,7.0
29,Nelly,,27.0,7,0,0.0964248030823144,0.10384615384615385,0.0964248030823144,0.10013547846423412,6.0,3.0,7.0,10.0,6.0
29,Kaitlyn Bristowe,,24.0,7,0,0.095254821994501,0.09230769230769231,0.095254821994501,0.09378125715109666,9.0,9.0,9.0,18.0,9.5
29,Monica Aldama,7.0,22.0,7,1,0.0995063975034415,0.08461538461538462,0.0995063975034415,0.09206089105941306,10.0,10.0,5.0,15.0,8.0
29,Jeannie Mai,,25.0,7,0,0.0935278102868338,0.09615384615384616,0.0935278102868338,0.09484082822033998,8.0,8.0,10.0,18.0,9.5
30,Melora Hardin,9.0,38.0,7,0,0.1119508029891484,0.1162079510703364,0.1119508029891484,0.1140793770297424,3.0,3.5,3.0,6.5,2.0
30,"Mike ""The Miz"" Mizanin",7.0,32.0,7,1,0.1109021979431336,0.09785932721712538,0.1109021979431336,0.10438076258012949,9.0,9.0,4.0,13.0,7.5
30,Suni Lee,9.0,34.0,7,0,0.107497354991247,0.10397553516819572,0.107497354991247,0.10573644507972135,8.0,7.0,9.0,16.0,9.0
30,Iman Shumpert,,34.0,7,0,0.1100774821173539,0.10397553516819572,0.1100774821173539,0.1070265086427748,7.0,7.0,6.0,13.0,7.5
30,Cody Rigsby,,36.0,7,0,0.1180114208885041,0.11009174311926606,0.1180114208885041,0.11405158200388507,4.0,5.0,1.0,6.0,1.0
30,Jimmie Allen,8.0,38.0,7,0,0.1091483426157579,0.1162079510703364,0.1091483426157579,0.11267814684304714,5.0,3.5,7.0,10.5,6.0
30,Olivia Jade,8.0,42.0,7,0,0.1075793205928114,0.12844036697247707,0.1075793205928114,0.11800984378264423,1.0,1.0,8.0,9.0,4.5
30,JoJo Siwa,,39.0,7,0,0.1107264006731806,0.11926605504587157,0.1107264006731806,0.11499622785952608,2.0,2.0,5.0,7.0,3.0
30,Amanda Kloots,,34.0,7,0,0.1141066771888627,0.10397553516819572,0.1141066771888627,0.10904110617852922,6.0,7.0,2.0,9.0,4.5
31,Trevor Donovan,9.0,39.0,7,0,0.1079570170614572,0.11981566820276497,0.1079570170614572,0.11388634263211109,2.0,1.5,7.0,8.5,3.0
31,Daniel Durant,9.0,36.5,7,0,0.1104912390672135,0.11213517665130568,0.1104912390672135,0.11131320785925959,6.0,4.5,6.0,10.5,6.0
31,Wayne Brady,,38.0,7,0,0.1131731886791113,0.11674347158218126,0.1131731886791113,0.11495833013064628,1.0,3.0,3.0,6.0,1.0
31,Jordin Sparks,7.0,34.5,7,1,0.1117433398541785,0.10599078341013825,0.1117433398541785,0.10886706163215837,7.0,8.0,4.0,12.0,8.0
31,Heidi D'Amelio,8.0,35.0,7,0,0.1175278322494459,0.10752688172043011,0.1175278322494459,0.112527356984938,4.0,7.0,1.0,8.0,2.0
31,Charli D'Amelio,,39.0,7,0,0.1062862670078275,0.11981566820276497,0.1062862670078275,0.11305096760529623,3.0,1.5,8.0,9.5,4.5
31,Vinny Guadagnino,8.0,31.5,7,0,0.1157880670712687,0.0967741935483871,0.1157880670712687,0.10628113030982789,9.0,9.0,2.0,11.0,7.0
31,Shangela,,36.5,7,0,0.1111783249756998,0.11213517665130568,0.1111783249756998,0.11165675081350274,5.0,4.5,5.0,9.5,4.5
31,Gabby Windey,,35.5,7,0,0.1058547240337973,0.10906298003072197,0.1058547240337973,0.10745885203225963,8.0,6.0,9.0,15.0,9.0
32,Barry Williams,8.0,32.5,7,0,0.1218757140100156,0.11524822695035461,0.1218757140100156,0.1185619704801851,8.0,7.0,8.0,15.0,8.0
32,Alyson Hannigan,,35.0,7,0,0.1235371664341688,0.12411347517730496,0.1235371664341688,0.12382532080573688,6.0,6.0,5.0,11.0,6.0
32,Xochitl Gomez,,37.0,7,0,0.1307267429671495,0.13120567375886524,0.1307267429671495,0.13096620836300737,1.0,1.5,1.0,2.5,1.0
32,Jason Mraz,,36.0,7,0,0.1220259070104319,0.1276595744680851,0.1220259070104319,0.1248427407392585,5.0,4.5,7.0,11.5,7.0
32,Lele Pons,7.0,36.5,7,1,0.1249287828194501,0.12943262411347517,0.1249287828194501,0.12718070346646262,3.0,3.0,4.0,7.0,3.0
32,Harry Jowsey,9.0,32.0,7,0,0.1281939003921313,0.11347517730496454,0.1281939003921313,0.12083453884854792,7.0,8.0,2.0,10.0,4.0
32,Charity Lawson,,36.0,7,0,0.1221476279580598,0.1276595744680851,0.1221476279580598,0.12490360121307245,4.0,4.5,6.0,10.5,5.0
32,Ariana Madix,,37.0,7,0,0.1265641584085927,0.13120567375886524,0.1265641584085927,0.12888491608372898,2.0,1.5,3.0,4.5,2.0
33,Chandler Kinney,,30.0,7,0,0.1589610608253353,0.1875,0.1589610608253353,0.17323053041266764,1.0,1.0,5.0,6.0,2.5
33,Dwight Howard,7.0,24.0,7,1,0.1709423901246379,0.15,0.1709423901246379,0.16047119506231894,5.0,6.0,3.0,9.0,5.0
33,Danny Amendola,,25.5,7,0,0.1579647446920129,0.159375,0.1579647446920129,0.15866987234600644,6.0,5.0,6.0,11.0,6.0
33,Stephen Nedoroscik,,27.0,7,0,0.1670367269682732,0.16875,0.1670367269682732,0.1678933634841366,3.0,3.0,4.0,7.0,4.0
33,Ilona Maher,,26.0,7,0,0.171804360441844,0.1625,0.171804360441844,0.167152180220922,4.0,4.0,2.0,6.0,2.5
33,Joey Graziadei,,27.5,7,0,0.1732907169478966,0.171875,0.1732907169478966,0.1725828584739483,2.0,2.0,1.0,3.0,1.0
34,Danielle Fishel,8.0,35.0,7,0,0.1149838086150905,0.10542168674698796,0.1149838086150905,0.11020274768103923,6.0,6.0,2.0,8.0,4.0
34,Elaine Hendrix,,32.0,7,0,0.1083118640452889,0.0963855421686747,0.1083118640452889,0.1023487031069818,8.0,8.0,7.0,15.0,8.0
