celebrity_name,season,week,judge_score,placement,weeks_participated,judge_rank,n_contestants,is_bottom_two,is_last_week,is_abnormal
James Maslow,18,2,25.0,4,10,9.0,11,0,0,False
James Maslow,18,3,36.0,4,10,5.0,9,0,0,False
James Maslow,18,4,35.0,4,10,8.0,9,0,0,False
James Maslow,18,5,40.0,4,10,9.0,9,0,0,False
James Maslow,18,6,35.0,4,10,4.0,8,0,0,False
James Maslow,18,7,35.0,4,10,2.0,7,1,0,True
James Maslow,18,8,36.0,4,10,1.0,6,1,0,True
James Maslow,18,9,38.0,4,10,2.0,5,1,0,True
James Maslow,18,10,29.0,4,10,2.0,4,1,1,False
Candace Cameron Bure,18,1,25.0,3,10,11.0,12,0,0,False
Candace Cameron Bure,18,2,21.0,3,10,2.0,11,1,0,True
Candace Cameron Bure,18,3,32.0,3,10,3.0,9,0,0,False
Candace Cameron Bure,18,4,28.0,3,10,1.0,9,1,0,True
Candace Cameron Bure,18,5,35.0,3,10,3.0,9,0,0,False
Candace Cameron Bure,18,6,32.0,3,10,1.0,8,1,0,True
Candace Cameron Bure,18,7,37.0,3,10,5.0,7,0,0,False
Candace Cameron Bure,18,8,36.0,3,10,1.0,6,1,0,True
Candace Cameron Bure,18,9,36.0,3,10,1.0,5,1,0,True
Candace Cameron Bure,18,10,25.9998,3,10,1.0,4,1,1,False
Sean Avery,18,1,20.0,11,2,3.0,12,0,0,False
Sean Avery,18,2,21.0,11,2,2.0,11,1,1,False
Diana Nyad,18,1,18.0,12,1,2.0,12,1,1,False
Charlie White,18,1,27.0,5,9,12.0,12,0,0,False
Charlie White,18,2,25.0,5,9,9.0,11,0,0,False
Charlie White,18,3,36.0,5,9,5.0,9,0,0,False
Charlie White,18,4,33.0,5,9,5.0,9,0,0,False
Charlie White,18,5,37.0,5,9,6.0,9,0,0,False
Charlie White,18,6,36.0,5,9,5.0,8,0,0,False
Charlie White,18,7,35.5,5,9,3.0,7,0,0,False
Charlie White,18,8,40.0,5,9,5.0,6,0,0,False
Charlie White,18,9,38.0,5,9,2.0,5,1,1,False
Amy Purdy,18,1,24.0,2,10,8.0,12,0,0,False
Amy Purdy,18,2,24.0,2,10,7.0,11,0,0,False
Amy Purdy,18,3,36.0,2,10,5.0,9,0,0,False
Amy Purdy,18,4,34.0,2,10,7.0,9,0,0,False
Amy Purdy,18,5,37.0,2,10,6.0,9,0,0,False
Amy Purdy,18,6,38.0,2,10,7.0,8,0,0,False
Amy Purdy,18,7,37.5,2,10,6.0,7,0,0,False
Amy Purdy,18,8,40.0,2,10,5.0,6,0,0,False
Amy Purdy,18,9,39.0,2,10,4.0,5,0,0,False
Amy Purdy,18,10,29.666600000000003,2,10,3.0,4,0,1,False
Meryl Davis,18,1,24.0,1,10,8.0,12,0,0,False
Meryl Davis,18,2,25.0,1,10,9.0,11,0,0,False
Meryl Davis,18,3,39.0,1,10,9.0,9,0,0,False
Meryl Davis,18,4,39.0,1,10,9.0,9,0,0,False
Meryl Davis,18,5,36.0,1,10,4.0,9,0,0,False
Meryl Davis,18,6,40.0,1,10,8.0,8,0,0,False
Meryl Davis,18,7,39.0,1,10,7.0,7,0,0,False
Meryl Davis,18,8,36.0,1,10,1.0,6,1,0,True
Meryl Davis,18,9,40.0,1,10,5.0,5,0,0,False
Meryl Davis,18,10,30.0,1,10,4.0,4,0,1,False
Drew Carey,18,1,21.0,8,6,4.0,12,0,0,False
Drew Carey,18,2,21.0,8,6,2.0,11,1,0,True
Drew Carey,18,3,30.0,8,6,1.0,9,1,0,True
Drew Carey,18,4,33.0,8,6,5.0,9,0,0,False
Drew Carey,18,5,28.0,8,6,1.0,9,1,0,True
Drew Carey,18,6,32.0,8,6,1.0,8,1,1,False
Cody Simpson,18,1,22.0,9,5,7.0,12,0,0,False
Cody Simpson,18,2,22.0,9,5,6.0,11,0,0,False
Cody Simpson,18,3,35.0,9,5,4.0,9,0,0,False
Cody Simpson,18,4,31.0,9,5,2.0,9,1,0,True
Cody Simpson,18,5,34.0,9,5,2.0,9,1,1,False
NeNe Leakes,18,1,21.0,7,7,4.0,12,0,0,False
NeNe Leakes,18,2,21.0,7,7,2.0,11,1,0,True
NeNe Leakes,18,3,31.0,7,7,2.0,9,1,0,True
NeNe Leakes,18,4,32.0,7,7,3.0,9,0,0,False
NeNe Leakes,18,5,36.0,7,7,4.0,9,0,0,False
NeNe Leakes,18,6,33.0,7,7,3.0,8,0,0,False
NeNe Leakes,18,7,33.0,7,7,1.0,7,1,1,False
Antonio Sabato Jr.,19,1,25.0,8,7,3.0,13,0,0,False
Antonio Sabato Jr.,19,2,31.0,8,7,7.0,12,0,0,False
Antonio Sabato Jr.,19,3,29.0,8,7,3.0,11,0,0,False
Antonio Sabato Jr.,19,4,29.0,8,7,4.0,10,0,0,False
Antonio Sabato Jr.,19,5,28.0,8,7,4.0,9,0,0,False
Antonio Sabato Jr.,19,6,28.0,8,7,1.0,9,1,0,True
Antonio Sabato Jr.,19,7,29.5,8,7,2.0,8,1,1,False
Jonathan Bennett,19,1,30.0,9,6,8.0,13,0,0,False
Jonathan Bennett,19,2,30.0,9,6,6.0,12,0,0,False
Jonathan Bennett,19,3,32.0,9,6,6.0,11,0,0,False
Jonathan Bennett,19,4,24.0,9,6,1.0,10,1,0,True
Jonathan Bennett,19,5,24.0,9,6,3.0,9,0,0,False
Jonathan Bennett,19,6,32.0,9,6,4.0,9,0,1,False
Lea Thompson,19,1,32.0,6,9,10.0,13,0,0,False
Lea Thompson,19,2,35.0,6,9,12.0,12,0,0,False
Lea Thompson,19,3,31.0,6,9,5.0,11,0,0,False
Lea Thompson,19,4,39.0,6,9,9.0,10,0,0,False
Lea Thompson,19,5,34.0,6,9,7.0,9,0,0,False
Lea Thompson,19,6,32.0,6,9,4.0,9,0,0,False
Lea Thompson,19,7,35.0,6,9,7.0,8,0,0,False
Lea Thompson,19,8,32.0,6,9,3.0,7,0,0,False
Lea Thompson,19,9,35.0,6,9,2.0,6,1,1,False
Janel Parrish,19,1,29.0,3,11,6.0,13,0,0,False
Janel Parrish,19,2,34.0,3,11,11.0,12,0,0,False
Janel Parrish,19,3,40.0,3,11,10.0,11,0,0,False
Janel Parrish,19,4,36.0,3,11,7.0,10,0,0,False
Janel Parrish,19,5,33.0,3,11,6.0,9,0,0,False
Janel Parrish,19,6,33.0,3,11,6.0,9,0,0,False
Janel Parrish,19,7,33.5,3,11,5.0,8,0,0,False
Janel Parrish,19,8,43.0,3,11,7.0,7,0,0,False
Janel Parrish,19,9,38.5,3,11,5.0,6,0,0,False
Janel Parrish,19,10,39.0,3,11,5.0,5,0,0,False
Janel Parrish,19,11,38.99980000000001,3,11,2.0,4,1,1,False
Alfonso Ribeiro,19,1,36.0,1,11,13.0,13,0,0,False
Alfonso Ribeiro,19,2,32.0,1,11,9.0,12,0,0,False
Alfonso Ribeiro,19,3,32.0,1,11,6.0,11,0,0,False
Alfonso Ribeiro,19,4,40.0,1,11,10.0,10,0,0,False
Alfonso Ribeiro,19,5,34.0,1,11,7.0,9,0,0,False
Alfonso Ribeiro,19,6,39.0,1,11,9.0,9,0,0,False
Alfonso Ribeiro,19,7,34.0,1,11,6.0,8,0,0,False
Alfonso Ribeiro,19,8,41.0,1,11,6.0,7,0,0,False
Alfonso Ribeiro,19,9,38.5,1,11,5.0,6,0,0,False
Alfonso Ribeiro,19,10,37.5,1,11,3.0,5,0,0,False
Alfonso Ribeiro,19,11,40.0,1,11,4.0,4,0,1,False
Lolo Jones,19,1,22.0,13,1,2.0,13,1,1,False
Randy Couture,19,1,31.0,11,3,9.0,13,0,0,False
Randy Couture,19,2,28.0,11,3,2.0,12,1,0,True
Randy Couture,19,3,26.0,11,3,1.0,11,1,1,False
Tommy Chong,19,1,27.0,5,10,5.0,13,0,0,False
Tommy Chong,19,2,28.0,5,10,2.0,12,1,0,True
Tommy Chong,19,3,34.0,5,10,9.0,11,0,0,False
Tommy Chong,19,4,28.0,5,10,3.0,10,0,0,False
Tommy Chong,19,5,23.0,5,10,2.0,9,1,0,True
Tommy Chong,19,6,28.0,5,10,1.0,9,1,0,True
Tommy Chong,19,7,30.0,5,10,3.0,8,0,0,False
Tommy Chong,19,8,29.0,5,10,2.0,7,1,0,True
Tommy Chong,19,9,28.5,5,10,1.0,6,1,0,True
Tommy Chong,19,10,31.0,5,10,1.0,5,1,1,False
Betsey Johnson,19,1,20.0,10,4,1.0,13,1,0,True
Betsey Johnson,19,2,28.0,10,4,2.0,12,1,0,True
Betsey Johnson,19,3,29.0,10,4,3.0,11,0,0,False
Betsey Johnson,19,4,29.0,10,4,4.0,10,0,1,False
Michael Waltrip,19,1,25.0,7,8,3.0,13,0,0,False
Michael Waltrip,19,2,24.0,7,8,1.0,12,1,0,True
Michael Waltrip,19,3,28.0,7,8,2.0,11,1,0,True
Michael Waltrip,19,4,25.0,7,8,2.0,10,1,0,True
Michael Waltrip,19,5,20.0,7,8,1.0,9,1,0,True
Michael Waltrip,19,6,30.0,7,8,3.0,9,0,0,False
Michael Waltrip,19,7,28.0,7,8,1.0,8,1,0,True
Michael Waltrip,19,8,25.0,7,8,1.0,7,1,1,False
Tavis Smiley,19,1,29.0,12,2,6.0,13,0,0,False
Tavis Smiley,19,2,28.0,12,2,2.0,12,1,1,False
Bethany Mota,19,1,32.0,4,11,10.0,13,0,0,False
Bethany Mota,19,2,33.0,4,11,10.0,12,0,0,False
Bethany Mota,19,3,40.0,4,11,10.0,11,0,0,False
Bethany Mota,19,4,33.0,4,11,6.0,10,0,0,False
Bethany Mota,19,5,32.0,4,11,5.0,9,0,0,False
Bethany Mota,19,6,36.0,4,11,8.0,9,0,0,False
Bethany Mota,19,7,37.5,4,11,8.0,8,0,0,False
Bethany Mota,19,8,40.0,4,11,5.0,7,0,0,False
Bethany Mota,19,9,37.0,4,11,4.0,6,0,0,False
Bethany Mota,19,10,38.0,4,11,4.0,5,0,0,False
Bethany Mota,19,11,38.0,4,11,1.0,4,1,1,False
Sadie Robertson,19,1,34.0,2,11,12.0,13,0,0,False
Sadie Robertson,19,2,31.0,2,11,7.0,12,0,0,False
Sadie Robertson,19,3,32.0,2,11,6.0,11,0,0,False
Sadie Robertson,19,4,37.0,2,11,8.0,10,0,0,False
Sadie Robertson,19,5,36.0,2,11,9.0,9,0,0,False
Sadie Robertson,19,6,35.0,2,11,7.0,9,0,0,False
Sadie Robertson,19,7,31.0,2,11,4.0,8,0,0,False
Sadie Robertson,19,8,38.0,2,11,4.0,7,0,0,False
Sadie Robertson,19,9,36.5,2,11,3.0,6,0,0,False
Sadie Robertson,19,10,37.0,2,11,2.0,5,1,0,True
Sadie Robertson,19,11,39.333200000000005,2,11,3.0,4,0,1,False
Suzanne Somers,20,1,25.0,9,5,3.0,12,0,0,False
Suzanne Somers,20,2,28.0,9,5,4.0,12,0,0,False
Suzanne Somers,20,3,25.0,9,5,4.0,11,0,0,False
Suzanne Somers,20,4,28.0,9,5,2.0,10,1,0,True
Suzanne Somers,20,5,28.0,9,5,4.0,9,0,1,False
Willow Shields,20,1,25.0,7,7,3.0,12,0,0,False
Willow Shields,20,2,32.0,7,7,9.0,12,0,0,False
Willow Shields,20,3,32.0,7,7,8.0,11,0,0,False
Willow Shields,20,4,39.0,7,7,10.0,10,0,0,False
Willow Shields,20,5,34.0,7,7,6.0,9,0,0,False
Willow Shields,20,6,36.5,7,7,6.0,8,0,0,False
Willow Shields,20,7,39.0,7,7,6.0,7,0,1,False
Riker Lynch,20,1,31.0,2,10,11.0,12,0,0,False
Riker Lynch,20,2,32.0,2,10,9.0,12,0,0,False
Riker Lynch,20,3,34.0,2,10,10.0,11,0,0,False
Riker Lynch,20,4,34.0,2,10,6.0,10,0,0,False
Riker Lynch,20,5,38.0,2,10,7.0,9,0,0,False
Riker Lynch,20,6,38.0,2,10,8.0,8,0,0,False
Riker Lynch,20,7,37.0,2,10,3.0,7,0,0,False
Riker Lynch,20,8,39.0,2,10,5.0,6,0,0,False
Riker Lynch,20,9,40.0,2,10,3.0,4,0,0,False
Riker Lynch,20,10,40.0,2,10,2.0,3,1,1,False
Rumer Willis,20,1,32.0,1,10,12.0,12,0,0,False
Rumer Willis,20,2,32.0,1,10,9.0,12,0,0,False
Rumer Willis,20,3,33.0,1,10,9.0,11,0,0,False
Rumer Willis,20,4,35.0,1,10,8.0,10,0,0,False
Rumer Willis,20,5,39.0,1,10,9.0,9,0,0,False
Rumer Willis,20,6,35.5,1,10,5.0,8,0,0,False
Rumer Willis,20,7,37.0,1,10,3.0,7,0,0,False
Rumer Willis,20,8,40.0,1,10,6.0,6,0,0,False
Rumer Willis,20,9,39.0,1,10,2.0,4,1,0,True
Rumer Willis,20,10,40.0,1,10,2.0,3,1,1,False
Nastia Liukin,20,1,30.0,4,9,10.0,12,0,0,False
Nastia Liukin,20,2,34.0,4,9,12.0,12,0,0,False
Nastia Liukin,20,3,34.0,4,9,10.0,11,0,0,False
Nastia Liukin,20,4,36.0,4,9,9.0,10,0,0,False
Nastia Liukin,20,5,38.0,4,9,7.0,9,0,0,False
Nastia Liukin,20,6,36.5,4,9,6.0,8,0,0,False
Nastia Liukin,20,7,41.0,4,9,7.0,7,0,0,False
Nastia Liukin,20,8,38.0,4,9,4.0,6,0,0,False
Nastia Liukin,20,9,40.0,4,9,3.0,4,0,1,False
Michael Sam,20,1,26.0,10,4,6.0,12,0,0,False
Michael Sam,20,2,28.0,10,4,4.0,12,0,0,False
Michael Sam,20,3,24.0,10,4,3.0,11,0,0,False
Michael Sam,20,4,30.0,10,4,3.0,10,0,1,False
Robert Herjavec,20,1,28.0,6,8,9.0,12,0,0,False
Robert Herjavec,20,2,28.0,6,8,4.0,12,0,0,False
Robert Herjavec,20,3,29.0,6,8,6.0,11,0,0,False
Robert Herjavec,20,4,34.0,6,8,6.0,10,0,0,False
Robert Herjavec,20,5,24.0,6,8,1.0,9,1,0,True
Robert Herjavec,20,6,33.5,6,8,1.0,8,1,0,True
Robert Herjavec,20,7,31.0,6,8,1.0,7,1,0,True
Robert Herjavec,20,8,31.0,6,8,1.0,6,1,1,False
Charlotte McKinney,20,1,22.0,11,3,1.0,12,1,0,True
Charlotte McKinney,20,2,26.0,11,3,2.0,12,1,0,True
Charlotte McKinney,20,3,22.0,11,3,1.0,11,1,1,False
Noah Galloway,20,1,26.0,3,10,6.0,12,0,0,False
Noah Galloway,20,2,27.0,3,10,3.0,12,0,0,False
Noah Galloway,20,3,30.0,3,10,7.0,11,0,0,False
Noah Galloway,20,4,32.0,3,10,5.0,10,0,0,False
Noah Galloway,20,5,28.0,3,10,4.0,9,0,0,False
Noah Galloway,20,6,34.0,3,10,2.0,8,1,0,True
Noah Galloway,20,7,38.0,3,10,5.0,7,0,0,False
Noah Galloway,20,8,31.5,3,10,2.0,6,1,0,True
Noah Galloway,20,9,38.0,3,10,1.0,4,1,0,True
Noah Galloway,20,10,36.0,3,10,1.0,3,1,1,False
Redfoo,20,1,22.0,12,2,1.0,12,1,0,True
Redfoo,20,2,31.0,12,2,8.0,12,0,1,False
Patti LaBelle,20,1,25.0,8,6,3.0,12,0,0,False
Patti LaBelle,20,2,28.0,8,6,4.0,12,0,0,False
Patti LaBelle,20,3,22.0,8,6,1.0,11,1,0,True
Patti LaBelle,20,4,30.0,8,6,3.0,10,0,0,False
Patti LaBelle,20,5,27.0,8,6,2.0,9,1,0,True
Patti LaBelle,20,6,34.0,8,6,2.0,8,1,1,False
Chris Soules,20,1,26.0,5,8,6.0,12,0,0,False
Chris Soules,20,2,21.0,5,8,1.0,12,1,0,True
Chris Soules,20,3,28.0,5,8,5.0,11,0,0,False
Chris Soules,20,4,27.0,5,8,1.0,10,1,0,True
Chris Soules,20,5,27.0,5,8,2.0,9,1,0,True
Chris Soules,20,6,35.0,5,8,4.0,8,0,0,False
Chris Soules,20,7,31.0,5,8,1.0,7,1,0,True
Chris Soules,20,8,32.0,5,8,3.0,6,0,1,False
Gary Busey,21,1,15.0,10,4,3.0,13,0,0,False
Gary Busey,21,2,16.5,10,4,2.0,13,1,0,True
Gary Busey,21,3,25.0,10,4,2.0,10,1,0,True
Gary Busey,21,4,16.0,10,4,1.0,10,1,1,False
Alexa PenaVega,21,1,22.0,6,9,8.0,13,0,0,False
Alexa PenaVega,21,2,23.0,6,9,11.0,13,0,0,False
Alexa PenaVega,21,3,36.0,6,9,9.0,10,0,0,False
Alexa PenaVega,21,4,21.0,6,9,3.0,10,0,0,False
Alexa PenaVega,21,5,40.0,6,9,9.0,9,0,0,False
Alexa PenaVega,21,6,30.0,6,9,2.0,9,1,0,True
Alexa PenaVega,21,7,27.5,6,9,4.0,8,0,0,False
Alexa PenaVega,21,8,26.9998,6,9,3.0,7,0,0,False
Alexa PenaVega,21,9,30.0,6,9,5.0,6,0,1,False
Carlos PenaVega,21,1,23.0,4,11,10.0,13,0,0,False
Carlos PenaVega,21,2,22.5,4,11,7.0,13,0,0,False
Carlos PenaVega,21,3,31.0,4,11,5.0,10,0,0,False
Carlos PenaVega,21,4,25.0,4,11,6.0,10,0,0,False
Carlos PenaVega,21,5,39.0,4,11,8.0,9,0,0,False
Carlos PenaVega,21,6,38.0,4,11,5.0,9,0,0,False
Carlos PenaVega,21,7,28.0,4,11,5.0,8,0,0,False
Carlos PenaVega,21,8,28.9998,4,11,6.0,7,0,0,False
Carlos PenaVega,21,9,27.0,4,11,3.0,6,0,0,False
Carlos PenaVega,21,10,31.5,4,11,3.0,4,0,0,False
Carlos PenaVega,21,11,30.0,4,11,2.0,4,1,1,False
Victor Espinoza,21,1,15.0,12,2,3.0,13,0,0,False
Victor Espinoza,21,2,18.5,12,2,3.0,13,0,1,False
Alek Skarlatos,21,1,22.0,3,11,8.0,13,0,0,False
Alek Skarlatos,21,2,22.5,3,11,7.0,13,0,0,False
Alek Skarlatos,21,3,33.0,3,11,7.0,10,0,0,False
Alek Skarlatos,21,4,24.0,3,11,5.0,10,0,0,False
Alek Skarlatos,21,5,29.0,3,11,2.0,9,1,0,True
Alek Skarlatos,21,6,30.0,3,11,2.0,9,1,0,True
Alek Skarlatos,21,7,26.5,3,11,1.0,8,1,0,True
Alek Skarlatos,21,8,25.0,3,11,2.0,7,1,0,True
Alek Skarlatos,21,9,25.5,3,11,2.0,6,1,0,True
Alek Skarlatos,21,10,28.5,3,11,2.0,4,1,0,True
Alek Skarlatos,21,11,27.9999,3,11,1.0,4,1,1,False
Chaka Khan,21,1,13.0,13,2,2.0,13,1,0,True
Chaka Khan,21,2,15.0,13,2,1.0,13,1,1,False
Andy Grammer,21,1,21.0,7,8,6.0,13,0,0,False
Andy Grammer,21,2,22.0,7,8,6.0,13,0,0,False
Andy Grammer,21,3,29.0,7,8,3.0,10,0,0,False
Andy Grammer,21,4,23.0,7,8,4.0,10,0,0,False
Andy Grammer,21,5,36.0,7,8,6.0,9,0,0,False
Andy Grammer,21,6,40.0,7,8,7.0,9,0,0,False
Andy Grammer,21,7,28.0,7,8,5.0,8,0,0,False
Andy Grammer,21,8,23.9998,7,8,1.0,7,1,1,False
Tamar Braxton,21,1,23.0,5,9,10.0,13,0,0,False
Tamar Braxton,21,2,24.5,5,9,13.0,13,0,0,False
Tamar Braxton,21,3,33.0,5,9,7.0,10,0,0,False
Tamar Braxton,21,4,27.0,5,9,7.0,10,0,0,False
Tamar Braxton,21,5,29.0,5,9,2.0,9,1,0,True
Tamar Braxton,21,6,40.0,5,9,7.0,9,0,0,False
Tamar Braxton,21,7,27.0,5,9,2.0,8,1,0,True
Tamar Braxton,21,8,28.0,5,9,4.0,7,0,0,False
Tamar Braxton,21,9,24.5,5,9,1.0,6,1,1,False
Nick Carter,21,1,24.0,2,11,12.0,13,0,0,False
Nick Carter,21,2,22.5,2,11,7.0,13,0,0,False
Nick Carter,21,3,36.0,2,11,9.0,10,0,0,False
Nick Carter,21,4,27.0,2,11,7.0,10,0,0,False
Nick Carter,21,5,35.0,2,11,5.0,9,0,0,False
Nick Carter,21,6,39.0,2,11,6.0,9,0,0,False
Nick Carter,21,7,27.0,2,11,2.0,8,1,0,True
Nick Carter,21,8,33.0,2,11,7.0,7,0,0,False
Nick Carter,21,9,27.5,2,11,4.0,6,0,0,False
Nick Carter,21,10,27.0,2,11,1.0,4,1,0,True
Nick Carter,21,11,30.0,2,11,2.0,4,1,1,False
Hayes Grier,21,1,21.0,8,7,6.0,13,0,0,False
Hayes Grier,21,2,22.5,8,7,7.0,13,0,0,False
Hayes Grier,21,3,30.0,8,7,4.0,10,0,0,False
Hayes Grier,21,4,27.0,8,7,7.0,10,0,0,False
Hayes Grier,21,5,30.0,8,7,4.0,9,0,0,False
Hayes Grier,21,6,32.0,8,7,4.0,9,0,0,False
Hayes Grier,21,7,28.0,8,7,5.0,8,0,1,False
Bindi Irwin,21,1,24.0,1,11,12.0,13,0,0,False
Bindi Irwin,21,2,24.0,1,11,12.0,13,0,0,False
Bindi Irwin,21,3,32.0,1,11,6.0,10,0,0,False
Bindi Irwin,21,4,28.0,1,11,10.0,10,0,0,False
Bindi Irwin,21,5,37.0,1,11,7.0,9,0,0,False
Bindi Irwin,21,6,40.0,1,11,7.0,9,0,0,False
Bindi Irwin,21,7,29.0,1,11,8.0,8,0,0,False
Bindi Irwin,21,8,28.0,1,11,4.0,7,0,0,False
Bindi Irwin,21,9,30.0,1,11,5.0,6,0,0,False
Bindi Irwin,21,10,31.5,1,11,3.0,4,0,0,False
Bindi Irwin,21,11,30.0,1,11,2.0,4,1,1,False
Kim Zolciak-Biermann,21,1,12.0,11,2,1.0,13,1,0,True
Kim Zolciak-Biermann,21,2,18.5,11,2,3.0,13,0,1,False
Paula Deen,21,1,15.0,9,6,3.0,13,0,0,False
Paula Deen,21,2,18.5,9,6,3.0,13,0,0,False
Paula Deen,21,3,20.0,9,6,1.0,10,1,0,True
Paula Deen,21,4,18.0,9,6,2.0,10,1,0,True
Paula Deen,21,5,26.0,9,6,1.0,9,1,0,True
Paula Deen,21,6,24.0,9,6,1.0,9,1,1,False
Mischa Barton,22,1,16.0,11,3,3.0,12,0,0,False
Mischa Barton,22,2,15.0,11,3,2.0,12,1,0,True
Mischa Barton,22,3,18.0,11,3,1.0,11,1,1,False
Kim Fields,22,1,20.0,8,7,4.0,12,0,0,False
Kim Fields,22,2,19.0,8,7,3.0,12,0,0,False
Kim Fields,22,3,22.0,8,7,7.0,11,0,0,False
Kim Fields,22,4,32.0,8,7,4.0,10,0,0,False
Kim Fields,22,5,28.0,8,7,2.0,9,1,0,True
Kim Fields,22,6,24.0,8,7,2.0,9,1,0,True
Kim Fields,22,7,26.0,8,7,2.0,8,1,1,False
Jodie Sweetin,22,1,20.0,6,8,4.0,12,0,0,False
Jodie Sweetin,22,2,21.0,6,8,9.0,12,0,0,False
Jodie Sweetin,22,3,23.0,6,8,8.0,11,0,0,False
Jodie Sweetin,22,4,27.0,6,8,2.0,10,1,0,True
Jodie Sweetin,22,5,35.0,6,8,8.0,9,0,0,False
Jodie Sweetin,22,6,25.0,6,8,5.0,9,0,0,False
Jodie Sweetin,22,7,25.5,6,8,1.0,8,1,0,True
Jodie Sweetin,22,8,30.0,6,8,5.0,6,0,1,False
Doug Flutie,22,1,15.0,9,6,2.0,12,1,0,True
Doug Flutie,22,2,20.0,9,6,5.0,12,0,0,False
Doug Flutie,22,3,20.0,9,6,2.0,11,1,0,True
Doug Flutie,22,4,24.0,9,6,1.0,10,1,0,True
Doug Flutie,22,5,28.0,9,6,2.0,9,1,0,True
Doug Flutie,22,6,21.0,9,6,1.0,9,1,1,False
Von Miller,22,1,21.0,7,7,6.0,12,0,0,False
Von Miller,22,2,20.0,7,7,5.0,12,0,0,False
Von Miller,22,3,20.0,7,7,2.0,11,1,0,True
Von Miller,22,4,32.0,7,7,4.0,10,0,0,False
Von Miller,22,5,29.0,7,7,4.0,9,0,0,False
Von Miller,22,6,24.0,7,7,2.0,9,1,0,True
Von Miller,22,7,26.0,7,7,2.0,8,1,1,False
Antonio Brown,22,1,21.0,5,9,6.0,12,0,0,False
Antonio Brown,22,2,19.0,5,9,3.0,12,0,0,False
Antonio Brown,22,3,20.0,5,9,2.0,11,1,0,True
Antonio Brown,22,4,35.0,5,9,7.0,10,0,0,False
Antonio Brown,22,5,26.0,5,9,1.0,9,1,0,True
Antonio Brown,22,6,27.0,5,9,7.0,9,0,0,False
Antonio Brown,22,7,26.0,5,9,2.0,8,1,0,True
Antonio Brown,22,8,27.0,5,9,2.0,6,1,0,True
Antonio Brown,22,9,27.5,5,9,1.0,5,1,1,False
Paige VanZant,22,1,21.0,2,10,6.0,12,0,0,False
Paige VanZant,22,2,24.0,2,10,11.0,12,0,0,False
Paige VanZant,22,3,23.0,2,10,8.0,11,0,0,False
Paige VanZant,22,4,36.0,2,10,9.0,10,0,0,False
Paige VanZant,22,5,31.0,2,10,6.0,9,0,0,False
Paige VanZant,22,6,28.0,2,10,8.0,9,0,0,False
Paige VanZant,22,7,27.5,2,10,5.0,8,0,0,False
Paige VanZant,22,8,28.0,2,10,3.0,6,0,0,False
Paige VanZant,22,9,29.5,2,10,4.0,5,0,0,False
Paige VanZant,22,10,29.666600000000003,2,10,3.0,3,0,1,False
Geraldo Rivera,22,1,13.0,12,2,1.0,12,1,0,True
Geraldo Rivera,22,2,13.0,12,2,1.0,12,1,1,False
Nyle DiMarco,22,1,23.0,1,10,10.0,12,0,0,False
Nyle DiMarco,22,2,20.0,1,10,5.0,12,0,0,False
Nyle DiMarco,22,3,25.0,1,10,11.0,11,0,0,False
Nyle DiMarco,22,4,34.0,1,10,6.0,10,0,0,False
Nyle DiMarco,22,5,37.0,1,10,9.0,9,0,0,False
Nyle DiMarco,22,6,25.0,1,10,5.0,9,0,0,False
Nyle DiMarco,22,7,28.0,1,10,8.0,8,0,0,False
Nyle DiMarco,22,8,29.0,1,10,4.0,6,0,0,False
Nyle DiMarco,22,9,28.5,1,10,3.0,5,0,0,False
Nyle DiMarco,22,10,28.9998,1,10,2.0,3,1,1,False
Ginger Zee,22,1,23.0,3,10,10.0,12,0,0,False
Ginger Zee,22,2,21.0,3,10,9.0,12,0,0,False
Ginger Zee,22,3,21.0,3,10,5.0,11,0,0,False
Ginger Zee,22,4,36.0,3,10,9.0,10,0,0,False
Ginger Zee,22,5,32.0,3,10,7.0,9,0,0,False
Ginger Zee,22,6,24.0,3,10,2.0,9,1,0,True
Ginger Zee,22,7,27.5,3,10,5.0,8,0,0,False
Ginger Zee,22,8,30.0,3,10,5.0,6,0,0,False
Ginger Zee,22,9,28.0,3,10,2.0,5,1,0,True
Ginger Zee,22,10,28.3332,3,10,1.0,3,1,1,False
Wanya Morris,22,1,23.0,4,9,10.0,12,0,0,False
Wanya Morris,22,2,24.0,4,9,11.0,12,0,0,False
Wanya Morris,22,3,24.0,4,9,10.0,11,0,0,False
Wanya Morris,22,4,35.0,4,9,7.0,10,0,0,False
Wanya Morris,22,5,30.0,4,9,5.0,9,0,0,False
Wanya Morris,22,6,29.0,4,9,9.0,9,0,0,False
Wanya Morris,22,7,27.5,4,9,5.0,8,0,0,False
Wanya Morris,22,8,25.0,4,9,1.0,6,1,0,True
Wanya Morris,22,9,30.0,4,9,5.0,5,0,1,False
Marla Maples,22,1,21.0,10,4,6.0,12,0,0,False
Marla Maples,22,2,20.0,10,4,5.0,12,0,0,False
Marla Maples,22,3,21.0,10,4,5.0,11,0,0,False
Marla Maples,22,4,28.0,10,4,3.0,10,0,1,False
Jake T. Austin,23,1,22.0,13,2,2.0,13,1,0,True
Jake T. Austin,23,2,24.0,13,2,2.0,13,1,1,False
Maureen McCormick,23,1,22.0,8,7,2.0,13,1,0,True
Maureen McCormick,23,2,26.0,8,7,5.0,13,0,0,False
Maureen McCormick,23,3,28.0,8,7,7.0,12,0,0,False
