contestant_id,season_idx,season,weeks_participated,placement,celebrity_name,week_idx,judge_rank,score_sum,vote_rank,total_rank,obs_id,estimated_strength,fan_votes,week,data_source,eliminated_week,eliminated_actual,method1_value,method1_pos,judge_share,fan_share,method2_value,method2_pos
63,5,31,9,5,24,6,3,0.147441956,4,7,471,11.31149474,23.35558968,7,rank,9.0,0,7.0,4.5,-147441976.5392916,0.12702867431044193,-73720988.20613146,5.0
64,5,31,10,3,112,6,2,0.810930759,3,5,472,17.83865553,28.92517612,7,rank,,0,5.0,3.0,-810930871.9661039,0.15732108788784183,-405465435.9043914,7.0
67,5,31,7,9,59,6,6,-0.737209781,8,14,473,1.24880712,5.323987708,7,rank,7.0,1,14.0,8.0,737209883.6964581,0.028956627079788983,368604941.8627074,2.0
68,5,31,8,8,38,6,5,-0.516046847,7,12,474,3.129059702,10.47607457,7,rank,8.0,0,12.0,7.0,516046918.88752073,0.0569783029603401,258023459.4722495,3.0
69,5,31,10,1,18,6,1,1.253256627,1,2,475,24.2762061,30.91275859,7,rank,,0,2.0,1.5,-1253256801.5839787,0.16813134657563591,-626628400.7079237,8.0
71,5,31,8,7,111,6,7,-2.064187386,9,16,476,3.263308904,17.71563853,7,rank,8.0,0,16.0,9.0,2064187673.5500824,0.0963535542395642,1032093836.823218,1.0
72,5,31,10,4,98,6,3,0.147441956,4,7,477,10.08974045,20.83295297,7,rank,10.0,0,7.0,4.5,-147441976.5392916,0.11330831008805785,-73720988.21299164,6.0
73,5,31,10,2,33,6,4,-0.294883912,6,10,478,8.12129946,21.35272516,7,rank,,0,10.0,6.0,294883953.0785832,0.1161352981086461,147441976.59735924,4.0
62,5,31,9,6,107,7,4,-0.050315461,5,9,479,6.872830955,18.07022031,8,rank,9.0,0,9.0,5.5,50315462.423018456,0.11700223524195752,25157731.270010345,4.0
63,5,31,9,5,24,7,4,-0.050315461,5,9,480,7.579426506,19.92801913,8,rank,9.0,0,9.0,5.5,50315462.423018456,0.1290312316150444,25157731.276024844,3.0
64,5,31,10,3,112,7,1,1.157255592,1,2,481,23.24066686,29.5941269,8,rank,,0,2.0,1.5,-1157255624.7294242,0.19161797354612015,-578627812.2689031,7.0
68,5,31,8,8,38,7,5,-0.855362829,7,12,482,1.763686547,5.904812802,8,rank,8.0,1,12.0,7.0,855362853.1913136,0.03823286515975667,427681426.6147733,2.0
69,5,31,10,1,18,7,1,1.157255592,1,2,483,20.60902848,26.24305954,8,rank,,0,2.0,1.5,-1157255624.7294242,0.16992026511533867,-578627812.279752,8.0
71,5,31,8,7,111,7,6,-2.062933882,8,14,484,2.248991319,9.58803161,8,rank,8.0,1,14.0,8.0,2062933940.3437562,0.06208120934307218,1031466970.2029186,1.0
72,5,31,10,4,98,7,2,0.553470066,3,5,485,13.89158452,22.52504557,8,rank,10.0,0,5.0,3.0,-553470081.653203,0.1458466269588582,-276735040.7536782,6.0
73,5,31,10,2,33,7,3,0.150946382,4,7,486,10.94073665,22.59006099,8,rank,,0,7.0,4.0,-150946386.26905534,0.14626759301985223,-75473193.06139387,5.0
62,5,31,9,6,107,8,4,-1.532848349,6,10,487,3.366907094,8.852356961,9,rank,9.0,1,10.0,6.0,-inf,0.07791417416661914,-inf,4.5
63,5,31,9,5,24,8,3,-0.797081141,5,8,488,4.063708823,8.390607788,9,rank,9.0,1,8.0,5.0,-inf,0.07385008076811363,-inf,4.5
64,5,31,10,3,112,8,2,-0.061313934,3,5,489,15.27195315,24.76329753,9,rank,,0,5.0,3.5,-inf,0.21795459505219442,-inf,4.5
69,5,31,10,1,18,8,1,1.226278679,1,2,490,19.80882025,25.22409291,9,rank,,0,2.0,1.5,inf,0.22201029362497743,inf,1.5
72,5,31,10,4,98,8,2,-0.061313934,3,5,491,13.38785882,21.7082601,9,rank,10.0,0,5.0,3.5,-inf,0.1910656298358989,-inf,4.5
73,5,31,10,2,33,8,1,1.226278679,1,2,492,19.38008918,24.6781567,9,rank,,0,2.0,1.5,inf,0.2172052265521965,inf,1.5
64,5,31,10,3,112,9,2,-1.0,3,5,493,12.14641255,19.69526916,10,rank,,0,5.0,3.5,-inf,0.25782373797239,-inf,3.5
69,5,31,10,1,18,9,1,1.0,1,2,494,15.54592655,19.79582281,10,rank,,0,2.0,1.5,inf,0.2591400499100009,inf,1.5
72,5,31,10,4,98,9,2,-1.0,3,5,495,9.446799128,15.31787685,10,rank,10.0,1,5.0,3.5,-inf,0.20052085783567625,-inf,3.5
73,5,31,10,2,33,9,1,1.0,1,2,496,16.94822143,21.58147263,10,rank,,0,2.0,1.5,inf,0.28251535428193286,inf,1.5
74,6,32,2,13,43,0,7,-0.444400903,9,16,497,7.023608744,38.12930903,1,rank,2.0,0,16.0,9.5,-2001403741153912.0,0.03368055808101443,-1000701870576956.0,9.5
75,6,32,5,10,83,0,5,0.148133634,7,12,498,11.29215226,37.80606329,1,rank,5.0,0,12.0,7.0,667134578883437.4,0.0333950271548719,333567289441718.7,7.0
76,6,32,8,7,11,0,6,-0.148133634,8,14,499,10.89206861,46.43570531,1,rank,8.0,0,14.0,8.0,-667134578883437.4,0.041017802564840375,-333567289441718.7,8.0
77,6,32,11,5,4,0,8,-1.036935441,11,19,500,10.50707986,72.63360564,1,rank,11.0,0,19.0,11.0,-4669942065694861.0,0.06415905337982247,-2334971032847430.5,11.0
78,6,32,11,1,114,0,4,0.444400903,5,9,501,65.33094385,171.7697636,1,rank,,0,9.0,5.5,2001403741153912.0,0.15172846418328914,1000701870576956.1,5.0
79,6,32,4,11,1,0,4,0.444400903,5,9,502,22.49953136,59.15633472,1,rank,4.0,0,9.0,5.5,2001403741153912.0,0.05225424792852299,1000701870576956.0,6.0
80,6,32,1,14,78,0,9,-1.33320271,12,21,503,1.264282113,11.12900943,1,rank,1.0,1,21.0,13.0,-6004211227965335.0,0.009830528221645886,-3002105613982667.5,13.0
81,6,32,3,12,109,0,9,-1.33320271,12,21,504,2.364980872,20.8180549,1,rank,3.0,0,21.0,13.0,-6004211227965335.0,0.018389100800161998,-3002105613982667.5,13.0
82,6,32,11,2,45,0,2,1.33320271,2,4,505,87.39408112,141.708504,1,rank,,0,4.0,2.5,6004211227965335.0,0.12517461294120036,3002105613982667.5,2.5
83,6,32,7,8,72,0,3,0.740668172,4,7,506,26.43382569,54.57966439,1,rank,7.0,0,7.0,4.0,3335672903424386.5,0.04821156226784291,1667836451712193.2,4.0
84,6,32,9,6,37,0,9,-1.33320271,12,21,507,8.551086508,75.27206267,1,rank,9.0,0,21.0,13.0,-6004211227965335.0,0.06648966747968087,-3002105613982667.5,13.0
85,6,32,6,9,79,0,7,-0.444400903,9,16,508,6.968851123,37.83204443,1,rank,6.0,0,16.0,9.5,-2001403741153912.0,0.03341797693594695,-1000701870576956.0,9.5
86,6,32,11,4,16,0,1,1.629469979,1,2,509,168.8952103,215.067249,1,rank,11.0,0,2.0,1.0,7338480390235810.0,0.1899741997834072,3669240195117905.0,1.0
87,6,32,11,3,9,0,2,1.33320271,2,4,510,92.35294545,149.7492458,1,rank,,0,4.0,2.5,6004211227965335.0,0.13227719827775244,3002105613982667.5,2.5
74,6,32,2,13,43,1,6,-0.656217959,9,15,511,1.555684236,6.632284215,2,rank,2.0,1,15.0,9.0,-656217831.8494786,0.007463303096551076,-328108915.92100763,9.0
75,6,32,5,10,83,1,5,-0.087495728,7,12,512,7.875620977,26.36753546,2,rank,5.0,0,12.0,7.5,-87495711.04659711,0.02967136248503462,-43747855.508462876,7.0
76,6,32,8,7,11,1,7,-0.940579074,10,17,513,6.055939987,32.876092,2,rank,8.0,0,17.0,11.0,-940578891.7509193,0.036995434947007626,-470289445.85696197,11.0
77,6,32,11,5,4,1,4,0.196865388,6,10,514,30.16062859,79.29908458,2,rank,11.0,0,10.0,6.0,196865349.8548435,0.08923518418602326,98432674.97203934,6.0
78,6,32,11,1,114,1,1,1.618670965,1,2,515,170.8465708,217.5520663,2,rank,,0,2.0,1.5,1618670651.3620472,0.24481113255154355,809335325.8034291,1.0
79,6,32,4,11,1,1,7,-0.940579074,10,17,516,5.934423419,32.21641078,2,rank,4.0,0,17.0,11.0,-940578891.7509193,0.03625309629981462,-470289445.8573331,12.0
81,6,32,3,12,109,1,5,-0.087495728,7,12,517,5.306408431,17.76582607,2,rank,3.0,0,12.0,7.5,-87495711.04659711,0.019991867118894092,-43747855.513302624,8.0
82,6,32,11,2,45,1,1,1.618670965,1,2,518,91.93938165,117.0734792,2,rank,,0,2.0,1.5,1618670651.3620472,0.131742674395833,809335325.746895,2.0
83,6,32,7,8,72,1,2,0.765587619,3,5,519,28.57566619,46.33511621,2,rank,7.0,0,5.0,3.5,765587470.657725,0.052140862043733596,382793735.3549329,4.0
84,6,32,9,6,37,1,7,-0.940579074,10,17,520,13.58178779,73.73192368,2,rank,9.0,0,17.0,11.0,-940578891.7509193,0.08297046333916973,-470289445.8339744,10.0
85,6,32,6,9,79,1,8,-1.793662421,13,21,521,3.612319086,24.97133014,2,rank,6.0,0,21.0,13.0,-1793662073.4552414,0.028100213971131997,-896831036.7135706,13.0
86,6,32,11,4,16,1,2,0.765587619,3,5,522,77.07912705,124.9829238,2,rank,11.0,0,5.0,3.5,765587470.657725,0.1406431648545609,382793735.39918405,3.0
87,6,32,11,3,9,1,3,0.481226503,5,8,523,43.03083092,88.84859639,2,rank,,0,8.0,5.0,481226409.75628436,0.09998124071070191,240613204.9281328,5.0
75,6,32,5,10,83,2,4,-0.196585351,6,10,524,9.698888507,25.50056203,3,rank,5.0,0,10.0,6.0,196585247.43307647,0.038055308887411494,98292623.73556589,7.0
76,6,32,8,7,11,2,5,-0.411042097,7,12,525,8.549866261,28.62490494,3,rank,8.0,0,12.0,7.0,411041880.4509784,0.042717866299689995,205520940.24684814,6.0
77,6,32,11,5,4,2,6,-0.625498843,8,14,526,11.85071849,50.52267766,3,rank,11.0,0,14.0,8.5,625498513.4688803,0.07539661682391649,312749256.7721385,5.0
78,6,32,11,1,114,2,2,1.090155126,3,5,527,80.39638784,130.3618243,3,rank,,0,5.0,3.5,-1090154551.6743345,0.19454314320706623,-545077275.7398957,9.0
79,6,32,4,11,1,2,8,-1.054412335,11,19,528,3.362291174,23.24293091,3,rank,4.0,0,19.0,11.0,1054411779.5046842,0.034686173355247193,527205889.7696852,2.0
81,6,32,3,12,109,2,9,-1.483325827,12,21,529,0.811210221,7.140784569,3,rank,3.0,1,21.0,12.0,1483325045.540488,0.01065642248010314,741662522.7755722,1.0
82,6,32,11,2,45,2,1,1.519068618,1,2,530,69.67367892,88.72084902,3,rank,,0,2.0,1.5,-1519067817.7101383,0.1324009765054382,-759533908.7888687,12.0
83,6,32,7,8,72,2,3,0.017871396,5,8,531,15.47181677,31.94568113,3,rank,7.0,0,8.0,5.0,-17871386.584824897,0.047673567413561144,-8935693.268575665,8.0
84,6,32,9,6,37,2,6,-0.625498843,8,14,532,14.5242331,61.92056184,3,rank,9.0,0,14.0,8.5,625498513.4688803,0.0924060459738528,312749256.78064317,4.0
85,6,32,6,9,79,2,7,-0.839955589,10,17,533,3.951308374,21.45060517,3,rank,6.0,0,17.0,10.0,839955146.4867822,0.032011428007191096,419977573.2593968,3.0
86,6,32,11,4,16,2,2,1.090155126,3,5,534,65.24432058,105.7929203,3,rank,11.0,0,5.0,3.5,-1090154551.6743345,0.15787817756257533,-545077275.7582282,10.0
87,6,32,11,3,9,2,1,1.519068618,1,2,535,74.50096468,94.8678029,3,rank,,0,2.0,1.5,-1519067817.7101383,0.14157427348394688,-759533908.784282,11.0
75,6,32,5,10,83,3,5,-0.293235846,6,11,536,6.107418325,20.44760276,4,rank,5.0,0,11.0,7.0,293235886.8490006,0.039358986579011275,146617943.44417977,5.0
76,6,32,8,7,11,3,7,-1.368433946,10,17,537,3.966050618,21.53063691,4,rank,8.0,0,17.0,10.5,1368434136.628669,0.04144368702408491,684217068.3350563,2.0
77,6,32,11,5,4,3,7,-1.368433946,10,17,538,6.957648727,37.7712296,4,rank,11.0,0,17.0,10.5,1368434136.628669,0.07270472418445757,684217068.3506869,1.0
78,6,32,11,1,114,3,1,1.857160355,1,2,539,98.75507325,125.752423,4,rank,,0,2.0,1.0,-1857160613.7103364,0.24205712460423154,-928580306.7341397,11.0
79,6,32,4,11,1,3,5,-0.293235846,6,11,540,1.726141657,5.779112719,4,rank,4.0,1,11.0,7.0,293235886.8490006,0.011124043371513266,146617943.4300623,6.0
82,6,32,11,2,45,3,3,0.781962255,3,6,541,26.8822569,55.50556991,4,rank,,0,6.0,3.5,-781962363.9306681,0.1068410320168046,-390981181.9119135,9.0
83,6,32,7,8,72,3,4,0.065163521,5,9,542,9.81490855,25.80560485,4,rank,7.0,0,9.0,5.0,-65163530.07755564,0.049672446539372146,-32581765.013941597,7.0
84,6,32,9,6,37,3,5,-0.293235846,6,11,543,17.10687111,57.27370985,4,rank,9.0,0,11.0,7.0,293235886.8490006,0.11024447236064831,146617943.4796225,4.0
85,6,32,6,9,79,3,6,-1.010034579,9,15,544,4.824502256,20.56810079,4,rank,6.0,0,15.0,9.0,1010034719.7021129,0.039590929677732124,505017359.87085193,3.0
86,6,32,11,4,16,3,3,0.781962255,3,6,545,36.84936591,76.08531766,4,rank,11.0,0,6.0,3.5,-781962363.9306681,0.14645438058381716,-390981181.8921069,8.0
87,6,32,11,3,9,3,2,1.140361622,2,4,546,45.01799889,72.99617081,4,rank,,0,4.0,2.0,-1140361780.8572242,0.140508173058327,-570180890.358358,10.0
75,6,32,5,10,83,4,4,-0.666666667,8,12,547,2.370187331,6.231756248,5,rank,5.0,1,12.0,8.0,666666463.8100779,0.014729206088207207,333333231.9124036,3.0
76,6,32,8,7,11,4,3,0.0,4,7,548,11.74210457,24.24469823,5,rank,8.0,0,7.0,5.5,-0.0,0.05730409575802499,0.028652047879012495,5.0
77,6,32,11,5,4,4,5,-1.0,9,14,549,10.05357471,33.6593125,5,rank,11.0,0,14.0,9.0,999999695.215117,0.07955621671803698,499999847.6473366,2.0
78,6,32,11,1,114,4,1,1.333333333,1,2,550,82.73302029,105.3503119,5,rank,,0,2.0,1.5,-1333332926.620156,0.24900307291865184,-666666463.1855764,9.0
82,6,32,11,2,45,4,2,1.0,3,5,551,30.26283608,49.07084292,5,rank,,0,5.0,3.0,-999999695.215117,0.11598248222925736,-499999847.5495672,8.0
83,6,32,7,8,72,4,3,0.0,4,7,552,11.43704997,23.61483186,5,rank,7.0,0,7.0,5.5,-0.0,0.055815361089569616,0.027907680544784808,6.0
84,6,32,9,6,37,4,6,-2.0,10,16,553,7.869586709,33.55008331,5,rank,9.0,0,16.0,10.0,1999999390.430234,0.0792980456365101,999999695.254766,1.0
85,6,32,6,9,79,4,3,0.0,4,7,554,10.74960337,22.1954155,5,rank,6.0,0,7.0,5.5,-0.0,0.05246046798088574,0.02623023399044287,7.0
86,6,32,11,4,16,4,1,1.333333333,1,2,555,60.47005801,77.00117132,5,rank,11.0,0,2.0,1.5,-1333332926.620156,0.18199783115227364,-666666463.2190791,10.0
87,6,32,11,3,9,4,3,0.0,4,7,556,23.32950905,48.16997695,5,rank,,0,7.0,5.5,-0.0,0.1138532204285826,0.0569266102142913,4.0
76,6,32,8,7,11,5,7,-0.860277179,7,14,557,3.160414404,17.15705158,6,rank,8.0,0,14.0,7.0,-inf,0.05133357662060984,-inf,7.5
77,6,32,11,5,4,5,8,-1.087997609,8,16,558,4.254102858,29.40786913,6,rank,11.0,0,16.0,8.0,-inf,0.08798779301878872,-inf,7.5
78,6,32,11,1,114,5,1,1.416927118,1,2,559,68.03051281,86.62847935,6,rank,,0,2.0,1.0,inf,0.25919078587045563,inf,3.0
82,6,32,11,2,45,5,3,0.733765829,3,6,560,19.23569828,39.71721569,6,rank,,0,6.0,3.0,inf,0.1188331646188303,inf,3.0
83,6,32,7,8,72,5,5,0.27832497,5,10,561,5.037940896,16.86699825,6,rank,7.0,0,10.0,5.0,inf,0.05046574249595321,inf,3.0
84,6,32,9,6,37,5,9,-1.543438468,9,18,562,3.582396019,31.53451171,6,rank,9.0,0,18.0,9.0,-inf,0.09435066774210882,-inf,7.5
85,6,32,6,9,79,5,6,-0.632556749,6,12,563,1.272829991,5.426403421,6,rank,6.0,1,12.0,6.0,-inf,0.016235697286762066,-inf,7.5
86,6,32,11,4,16,5,4,0.506045399,4,8,564,22.13279078,58.19209117,6,rank,11.0,0,8.0,4.0,inf,0.17410964563811773,inf,3.0
87,6,32,11,3,9,5,2,1.189206689,2,4,565,30.40173949,49.29607321,6,rank,,0,4.0,2.0,inf,0.1474929267083737,inf,3.0
76,6,32,8,7,11,6,5,-1.496910398,7,12,566,5.17866748,17.33815007,7,rank,8.0,0,12.0,7.0,1496910274.1450887,0.06222737094719932,748455137.1036581,2.0
77,6,32,11,5,4,6,4,-0.136082763,6,10,567,11.39198944,29.95210567,7,rank,11.0,0,10.0,6.0,136082751.74046263,0.10749940349182836,68041375.92398101,3.0
78,6,32,11,1,114,6,1,0.952579344,1,2,568,57.02076009,72.60891524,7,rank,,0,2.0,1.5,-952579265.1832381,0.26059653910431485,-476289632.4613208,7.0
82,6,32,11,2,45,6,3,0.40824829,4,7,569,15.47435433,31.9509206,7,rank,,0,7.0,4.5,-408248256.22138786,0.1146732367786405,-204124128.0533573,5.0
83,6,32,7,8,72,6,2,0.680413817,3,5,570,2.715747759,4.403553961,7,rank,7.0,1,5.0,3.0,-680413760.7023131,0.015804545739357297,-340206880.34325427,6.0
84,6,32,9,6,37,6,6,-1.769075925,8,14,571,7.172116047,30.5765855,7,rank,9.0,0,14.0,8.0,1769075778.6260138,0.10974068862741457,884537889.3678772,1.0
86,6,32,11,4,16,6,3,0.40824829,4,7,572,22.08843989,45.60745956,7,rank,11.0,0,7.0,4.5,-408248256.22138786,0.1636871461223609,-204124128.02885035,4.0
87,6,32,11,3,9,6,1,0.952579344,1,2,573,36.27213315,46.18809426,7,rank,,0,2.0,1.5,-952579265.1832381,0.1657710691888842,-476289632.5087335,8.0
76,6,32,8,7,11,7,5,-0.260377822,5,10,574,1.862882931,6.236921745,8,rank,8.0,1,10.0,5.0,-260377800.45624417,0.02734907979311893,-130188900.21444754,5.0
77,6,32,11,5,4,7,4,-0.032547228,4,8,575,10.71169939,28.16346993,8,rank,11.0,0,8.0,4.0,-32547225.3070305,0.12349761915550146,-16273612.59176644,4.0
78,6,32,11,1,114,7,2,0.878775149,2,4,576,33.55773307,54.41348074,8,rank,,0,4.0,2.0,878775076.2898241,0.23860466547822623,439387538.2642144,2.0
82,6,32,11,2,45,7,6,-0.71603901,6,12,577,5.200874668,22.17267372,8,rank,,0,12.0,6.0,-716038950.7546716,0.09722780685539467,-358019475.3287219,6.0
84,6,32,9,6,37,7,7,-1.855191981,7,14,578,4.85102326,26.33491867,8,rank,9.0,0,14.0,7.0,-1855191827.5007398,0.11547936971127211,-927595913.6926302,7.0
86,6,32,11,4,16,7,3,0.650944555,3,6,579,20.7309323,42.80452404,8,rank,11.0,0,6.0,3.0,650944501.1406105,0.18769905914162424,325472250.66415477,3.0
87,6,32,11,3,9,7,1,1.334436338,1,2,580,37.6343412,47.92269843,8,rank,,0,2.0,1.0,1334436227.5882514,0.21014239986486236,667218113.8991969,1.0
77,6,32,11,5,4,8,5,-1.051249179,5,10,581,7.865455006,26.33349984,9,rank,11.0,0,10.0,5.0,-3.0300194629234816e+16,0.1371059358761646,-1.5150097314617408e+16,5.0
78,6,32,11,1,114,8,2,0.906249292,2,4,582,31.2957524,50.74570493,9,rank,,0,4.0,2.0,2.612085743203825e+16,0.2642086091251344,1.3060428716019124e+16,2.0
82,6,32,11,2,45,8,1,1.341248952,1,2,583,25.20913322,32.10072638,9,rank,,0,2.0,1.0,3.865886899480491e+16,0.16713312546284712,1.9329434497402456e+16,1.0
84,6,32,9,6,37,8,6,-1.486248839,6,12,584,2.895542094,12.34444477,9,rank,9.0,1,12.0,6.0,-4.283820619200149e+16,0.06427161840795695,-2.1419103096000744e+16,6.0
86,6,32,11,4,16,8,3,0.253749802,3,6,585,18.24272544,37.66695914,9,rank,11.0,0,6.0,3.0,7313840087888238.0,0.19611383659130635,3656920043944119.0,3.0
87,6,32,11,3,9,8,4,0.036249972,4,8,586,12.50386455,32.8754757,9,rank,,0,8.0,4.0,1044834306504901.8,0.17116687453659055,522417153252450.94,4.0
77,6,32,11,5,4,9,5,-1.897366596,5,10,587,5.696591894,19.07215814,10,rank,11.0,0,10.0,5.0,-1.7089958989461652e+16,0.12382791873533192,-8544979494730826.0,5.0
78,6,32,11,1,114,9,1,0.948683298,1,2,588,36.01569697,45.86155436,10,rank,,0,2.0,1.0,8544979494730826.0,0.29776078746199447,4272489747365413.0,1.0
82,6,32,11,2,45,9,4,0.0,4,8,589,8.56963702,22.53150557,10,rank,,0,8.0,4.0,0.0,0.14628808235682125,0.07314404117841063,4.0
86,6,32,11,4,16,9,2,0.632455532,2,4,590,22.72325286,36.84549487,10,rank,11.0,0,4.0,2.0,5696652996487218.0,0.23922310789551002,2848326498243609.0,2.0
87,6,32,11,3,9,9,3,0.316227766,3,6,591,14.38940669,29.71075762,10,rank,,0,6.0,3.0,2848326498243609.0,0.1929001035503423,1424163249121804.5,3.0
77,6,32,11,5,4,10,3,-1.971054913,5,8,592,8.171286901,16.87179532,11,rank,11.0,1,8.0,5.0,1971055187.5763328,0.11054863838772354,985527593.8434408,1.0
78,6,32,11,1,114,10,1,0.682288239,1,2,593,38.22054311,48.66915437,11,rank,,0,2.0,1.5,-682288334.0456537,0.31889367106697597,-341144166.86338,4.0
82,6,32,11,2,45,10,1,0.682288239,1,2,594,21.495256,27.37156113,11,rank,,0,2.0,1.5,-682288334.0456537,0.1793459887390241,-341144166.93315387,5.0
86,6,32,11,4,16,10,2,0.303239217,3,5,595,17.34815546,28.12983585,11,rank,11.0,1,5.0,3.5,-303239259.2425127,0.184314413037087,-151619629.52909914,3.0
87,6,32,11,3,9,10,2,0.303239217,3,5,596,19.47371488,31.57640618,11,rank,,0,5.0,3.5,-303239259.2425127,0.20689728876918942,-151619629.5178077,2.0
88,7,33,2,12,106,0,7,-0.887625365,11,18,597,5.524462779,29.9908432,1,rank,2.0,0,18.0,11.0,-887625291.5575541,0.02467779519724947,-443812645.7664382,11.0
89,7,33,3,10,31,0,9,-1.775250729,13,22,598,3.762331177,33.11841459,1,rank,3.0,0,22.0,13.0,-1775250582.1151083,0.027251299573651827,-887625291.0439285,13.0
90,7,33,3,10,91,0,8,-1.331438047,12,20,599,4.794843052,33.14591153,1,rank,3.0,0,20.0,12.0,-1331437936.8363311,0.027273925274748187,-665718968.4045286,12.0
91,7,33,9,3,15,0,1,1.775250729,1,2,600,149.1794707,189.9616828,1,rank,,0,2.0,1.0,1775250582.1151083,0.15630889309118415,887625291.1357086,1.0
92,7,33,7,6,28,0,2,1.331438047,2,4,601,82.91587741,134.4471478,1,rank,7.0,0,4.0,2.0,1331437936.8363311,0.11062907288524418,665718968.4734801,2.0
93,7,33,9,5,26,0,4,0.443812682,5,9,602,46.69264619,122.7654818,1,rank,9.0,0,9.0,5.0,443812645.27877706,0.10101688028404807,221906322.68989697,5.0
94,7,33,9,4,101,0,3,0.887625365,3,6,603,103.6058252,213.9217846,1,rank,9.0,0,6.0,3.5,887625291.5575541,0.1760243269381941,443812645.8667892,3.0
95,7,33,9,2,40,0,6,-0.443812682,8,14,604,30.56027991,130.2863765,1,rank,,0,14.0,9.0,-443812645.27877706,0.10720540582395949,-221906322.58578584,8.0
96,7,33,2,12,7,0,6,-0.443812682,8,14,605,5.349204454,22.80504196,1,rank,2.0,0,14.0,9.0,-443812645.27877706,0.018764999410005274,-221906322.63000605,10.0
97,7,33,4,9,13,0,6,-0.443812682,8,14,606,6.963182456,29.68584757,1,rank,4.0,0,14.0,9.0,-443812645.27877706,0.024426831273260962,-221906322.62717512,9.0
98,7,33,5,8,88,0,5,0.0,6,11,607,17.60330488,58.93576734,1,rank,5.0,0,11.0,6.5,0.0,0.048494961829191385,0.024247480914595693,7.0
99,7,33,6,7,48,0,5,0.0,6,11,608,22.56867914,75.55981292,1,rank,6.0,0,11.0,6.5,0.0,0.06217396343101965,0.031086981715509825,6.0
100,7,33,9,1,54,0,3,0.887625365,3,6,609,68.13004144,140.6725928,1,rank,,0,6.0,3.5,887625291.5575541,0.11575164498824328,443812645.8366529,4.0
88,7,33,2,12,106,1,5,-0.318606445,9,14,610,2.58931036,8.668996762,2,rank,2.0,1,14.0,9.5,-159303227.00540295,0.008977325414044507,-79651613.49821281,10.0
89,7,33,3,10,31,1,7,-1.824746006,12,19,611,5.876924958,31.90426689,2,rank,3.0,0,19.0,12.5,-912373028.8036715,0.03303900022474777,-456186514.38531625,12.0
90,7,33,3,10,91,1,7,-1.824746006,12,19,612,5.482023118,29.76044954,2,rank,3.0,0,19.0,12.5,-912373028.8036715,0.03081893410780249,-456186514.38642627,13.0
91,7,33,9,3,15,1,1,1.564068005,1,2,613,115.3532953,146.8882145,2,rank,,0,2.0,1.0,782034024.6174327,0.1521125612636918,391017012.38477266,1.0
92,7,33,7,6,28,1,2,0.810998225,2,4,614,60.15296121,97.53733928,2,rank,7.0,0,4.0,3.0,405499123.96829844,0.10100643232154266,202749562.03465244,4.0
93,7,33,9,5,26,1,3,0.434463335,5,8,615,44.82255109,92.54807929,2,rank,9.0,0,8.0,6.0,217231673.6437313,0.09583972021688052,108615836.8697855,6.0
94,7,33,9,4,101,1,2,0.810998225,2,4,616,108.2525046,175.5301992,2,rank,9.0,0,4.0,3.0,405499123.96829844,0.18177325029325633,202749562.07503584,2.0
95,7,33,9,2,40,1,3,0.434463335,5,8,617,65.29323637,134.8152541,2,rank,,0,8.0,6.0,217231673.6437313,0.13961020404783003,108615836.89167075,5.0
96,7,33,2,12,7,1,6,-1.071676226,11,17,618,1.842209017,7.853813456,2,rank,2.0,1,17.0,11.0,-535838128.15453714,0.008133148629697632,-267919064.07320198,11.0
97,7,33,4,9,13,1,4,0.057928445,8,12,619,9.722693915,25.56315181,2,rank,4.0,0,12.0,8.0,28964223.31916418,0.026472351842711513,14482111.672818266,8.0
98,7,33,5,8,88,1,3,0.434463335,5,8,620,23.82464296,49.19231261,2,rank,5.0,0,8.0,6.0,217231673.6437313,0.050941926764255845,108615836.8473366,7.0
99,7,33,6,7,48,1,5,-0.318606445,9,14,621,15.4951789,51.87777323,2,rank,6.0,0,14.0,9.5,-159303227.00540295,0.0537229006801787,-79651613.47584003,9.0
100,7,33,9,1,54,1,2,0.810998225,2,4,622,70.00658691,113.5148808,2,rank,,0,4.0,3.0,405499123.96829844,0.11755224419336019,202749562.04292533,3.0
89,7,33,3,10,31,2,8,-1.427795757,10,18,623,2.090864334,14.4537795,3,rank,3.0,1,18.0,10.0,1427795955.8980217,0.0225380077741185,713897977.9602798,2.0
90,7,33,3,10,91,2,9,-1.911049706,11,20,624,1.75412584,15.44092321,3,rank,3.0,1,20.0,11.0,1911049972.2173524,0.024077276628341176,955524986.1207148,1.0
91,7,33,9,3,15,2,2,1.350914447,2,4,625,61.16137022,99.17246297,3,rank,,0,4.0,2.0,-1350914635.1881285,0.1546411955015876,-675457317.5167437,10.0
92,7,33,7,6,28,2,7,-0.702914834,9,16,626,8.007574737,43.47099944,3,rank,7.0,0,16.0,9.0,702914931.9190261,0.06778501936655537,351457465.9934056,3.0
93,7,33,9,5,26,2,5,0.263593063,6,11,627,19.45768604,65.14422521,3,rank,9.0,0,11.0,6.0,-263593099.71963483,0.10158042429123168,-131796549.80902721,6.0
94,7,33,9,4,101,2,3,0.505220037,3,6,628,54.61267686,112.7623981,3,rank,9.0,0,6.0,3.5,-505220107.3793,0.17583219703926198,-252610053.6017339,8.0
