contestant_id,season_idx,weeks_participated,placement,celebrity_name,week_str,judge_score,week_idx,obs_id,estimated_strength,fan_votes,season,week,eliminated_week,eliminated_actual,judge_share,fan_share,combined_share,pos_judge,pos_combined
228,18,11,2,212,week2_percentage,0.083179298,1,1463,19.55414834,2.266852373,21,2,,0,0.0831792978336414,0.07592968134680979,0.0795544895902256,5.5,7.0
229,18,7,8,101,week2_percentage,0.083179298,1,1464,21.90768645,2.380502467,21,2,7.0,0,0.0831792978336414,0.07973646449918359,0.0814578811664125,5.5,4.0
230,18,11,1,30,week2_percentage,0.088724584,1,1465,22.11076822,2.342640647,21,2,,0,0.08872458382255083,0.07846825843422241,0.08359642112838661,2.0,2.0
231,18,2,11,153,week2_percentage,0.068391867,1,1466,13.21449069,2.000549642,21,2,2.0,1,0.06839186686321627,0.06700969972495621,0.06770078329408624,10.0,11.0
232,18,6,9,226,week2_percentage,0.068391867,1,1467,17.83595172,2.300451795,21,2,6.0,0,0.06839186686321627,0.07705511564340702,0.07272349125331165,10.0,9.0
220,18,4,10,94,week3_percentage,0.081967213,2,1468,14.81659546,1.999705485,21,3,4.0,0,0.08196721308196721,0.09209179885309776,0.08702950596753248,9.0,9.0
221,18,9,6,6,week3_percentage,0.118032787,2,1469,22.27898254,2.101342662,21,3,9.0,0,0.11803278711803278,0.09677246334618969,0.10740262523211123,1.5,2.0
222,18,11,4,41,week3_percentage,0.101639344,2,1470,19.66813765,2.115907363,21,3,11.0,0,0.10163934410163934,0.09744320687562873,0.09954127548863403,6.0,7.0
224,18,11,3,5,week3_percentage,0.108196721,2,1471,47.9942228,2.952304634,21,3,,0,0.10819672110819671,0.13596154361070645,0.12207913235945159,3.5,1.0
226,18,8,7,14,week3_percentage,0.095081967,2,1472,17.54541863,2.057383685,21,3,8.0,0,0.09508196709508197,0.09474803460003763,0.0949150008475598,8.0,8.0
227,18,9,5,265,week3_percentage,0.108196721,2,1473,19.32591925,2.042671181,21,3,9.0,0,0.10819672110819671,0.09407048434618441,0.10113360272719056,3.5,5.0
228,18,11,2,212,week3_percentage,0.118032787,2,1474,21.31597563,2.057155738,21,3,,0,0.11803278711803278,0.09473753702955506,0.10638516207379392,1.5,3.0
229,18,7,8,101,week3_percentage,0.098360656,2,1475,20.58156725,2.189144987,21,3,7.0,0,0.09836065609836066,0.1008159958130391,0.09958832595569989,7.0,6.0
230,18,11,1,30,week3_percentage,0.104918033,2,1476,21.18603511,2.162407952,21,3,,0,0.10491803310491803,0.09958468366851686,0.10225135838671745,5.0,4.0
232,18,6,9,226,week3_percentage,0.06557377,2,1477,13.37079154,2.036238711,21,3,6.0,0,0.06557377006557377,0.09377425185704437,0.07967401096130908,10.0,10.0
220,18,4,10,94,week4_percentage,0.06779661,3,1478,9.768003775,1.703402539,21,4,4.0,1,0.06779661,0.0844881974632011,0.07614240373160056,10.0,10.0
221,18,9,6,6,week4_percentage,0.088983051,3,1479,15.30003685,1.972236336,21,4,9.0,0,0.088983051,0.09782226407733928,0.09340265753866964,8.0,8.0
222,18,11,4,41,week4_percentage,0.105932203,3,1480,17.56087729,1.96612722,21,4,11.0,0,0.105932203,0.09751925396251546,0.10172572848125773,5.0,6.0
224,18,11,3,5,week4_percentage,0.101694915,3,1481,38.78772488,2.794539324,21,4,,0,0.101694915,0.13860821785753633,0.12015156642876816,6.0,1.0
226,18,8,7,14,week4_percentage,0.097457627,3,1482,15.62035305,1.920992135,21,4,8.0,0,0.097457627,0.09528056880930613,0.09636909790465306,7.0,7.0
227,18,9,5,265,week4_percentage,0.11440678,3,1483,17.58598474,1.895592219,21,4,9.0,0,0.11440678,0.09402074145234061,0.10421376072617031,3.0,5.0
228,18,11,2,212,week4_percentage,0.11440678,3,1484,17.84771659,1.910365533,21,4,,0,0.11440678,0.09475349289648877,0.10458013644824438,3.0,4.0
229,18,7,8,101,week4_percentage,0.11440678,3,1485,20.33842828,2.041002063,21,4,7.0,0,0.11440678,0.10123302118756841,0.10781990059378421,3.0,3.0
230,18,11,1,30,week4_percentage,0.118644068,3,1486,20.48886398,2.012389611,21,4,,0,0.118644068,0.09981385311711248,0.10922896055855624,1.0,2.0
232,18,6,9,226,week4_percentage,0.076271186,3,1487,13.36250053,1.944778996,21,4,6.0,0,0.076271186,0.09646038917659144,0.08636578758829572,9.0,9.0
221,18,9,6,6,week5_percentage,0.132890365,4,1488,18.80505186,1.805658112,21,5,9.0,0,0.132890365,0.10582800064849845,0.11935918282424923,1.0,2.0
222,18,11,4,41,week5_percentage,0.129568106,4,1489,18.56660032,1.821108534,21,5,11.0,0,0.129568106,0.10673353600902388,0.11815082100451194,2.0,3.0
224,18,11,3,5,week5_percentage,0.096345515,4,1490,32.18985586,2.653512465,21,5,,0,0.096345515,0.15551998299156355,0.12593274899578177,7.5,1.0
226,18,8,7,14,week5_percentage,0.119601329,4,1491,16.07253701,1.761491356,21,5,8.0,0,0.119601329,0.10323942673655623,0.11142037786827812,4.0,5.0
227,18,9,5,265,week5_percentage,0.096345515,4,1492,13.03755432,1.749695129,21,5,9.0,0,0.096345515,0.10254806046388841,0.09944678773194421,7.5,8.0
228,18,11,2,212,week5_percentage,0.11627907,4,1493,15.67776364,1.764834384,21,5,,0,0.11627907,0.1034353586059399,0.10985721430296995,5.0,6.0
229,18,7,8,101,week5_percentage,0.099667774,4,1494,15.50340798,1.894709314,21,5,7.0,0,0.099667774,0.11104721163887091,0.10535749281943546,6.0,7.0
230,18,11,1,30,week5_percentage,0.122923588,4,1495,18.37764555,1.867302633,21,5,,0,0.122923588,0.10944093067385001,0.116182259336925,3.0,4.0
232,18,6,9,226,week5_percentage,0.086378738,4,1496,11.91011547,1.743884287,21,5,6.0,0,0.086378738,0.10220749223180865,0.09429311511590432,9.0,9.0
221,18,9,6,6,week6_percentage,0.095846645,5,1497,12.56255788,1.716818202,21,6,9.0,0,0.09584664509584664,0.10821252791675007,0.10202958650629836,7.5,8.0
222,18,11,4,41,week6_percentage,0.121405751,5,1498,15.29276223,1.696436337,21,6,11.0,0,0.12140575112140577,0.10692784143524692,0.11416679627832635,5.0,5.0
224,18,11,3,5,week6_percentage,0.095846645,5,1499,28.1416669,2.523348651,21,6,,0,0.09584664509584664,0.15904883581845386,0.12744774045715024,7.5,1.0
226,18,8,7,14,week6_percentage,0.127795527,5,1500,15.23552126,1.638426128,21,6,8.0,0,0.12779552712779552,0.10327140806708009,0.1155334675974378,2.0,3.0
227,18,9,5,265,week6_percentage,0.127795527,5,1501,15.05085755,1.626231472,21,6,9.0,0,0.12779552712779552,0.10250276841071,0.11514914776925275,2.0,4.0
228,18,11,2,212,week6_percentage,0.124600639,5,1502,14.85777021,1.640449566,21,6,,0,0.12460063912460065,0.10339894710459013,0.11399979311459539,4.0,6.0
229,18,7,8,101,week6_percentage,0.102236422,5,1503,14.15052077,1.781588643,21,6,7.0,0,0.10223642210223642,0.1122950645223893,0.10726574331231287,6.0,7.0
230,18,11,1,30,week6_percentage,0.127795527,5,1504,16.91195989,1.742817553,21,6,,0,0.12779552712779552,0.10985128937246354,0.11882340825012952,2.0,2.0
232,18,6,9,226,week6_percentage,0.076677316,5,1505,8.5870037,1.499127843,21,6,6.0,1,0.07667731607667731,0.09449131735231614,0.08558431671449673,9.0,9.0
221,18,9,6,6,week7_percentage,0.124434389,6,1506,14.2883392,1.602782106,21,7,9.0,0,0.12443438887556561,0.12144076534605619,0.12293757711081091,5.0,4.0
222,18,11,4,41,week7_percentage,0.126696833,6,1507,14.62830546,1.607084686,21,7,11.0,0,0.12669683287330316,0.1217667663702794,0.12423179962179129,3.0,3.0
224,18,11,3,5,week7_percentage,0.119909502,6,1508,30.57177795,2.401839663,21,7,,0,0.11990950188009049,0.18198434198967384,0.15094692193488216,8.0,1.0
226,18,8,7,14,week7_percentage,0.126696833,6,1509,14.02979223,1.565309392,21,7,8.0,0,0.12669683287330316,0.11860150538007684,0.12264916912669,3.0,5.0
227,18,9,5,265,week7_percentage,0.122171946,6,1510,13.54039968,1.568228159,21,7,9.0,0,0.12217194587782805,0.11882265665012152,0.12049730126397479,6.5,7.0
228,18,11,2,212,week7_percentage,0.122171946,6,1511,13.62438522,1.574411591,21,7,,0,0.12217194587782805,0.1192911674425332,0.12073155666018062,6.5,6.0
229,18,7,8,101,week7_percentage,0.126696833,6,1512,10.14579391,1.241185561,21,7,7.0,1,0.12669683287330316,0.09404305419935484,0.11036994353632901,3.0,8.0
230,18,11,1,30,week7_percentage,0.131221719,6,1513,15.66632166,1.637215536,21,7,,0,0.13122171886877826,0.12404974262190421,0.12763573074534124,1.0,2.0
221,18,9,6,6,week8_percentage,0.139174657,7,1514,14.36960172,1.483283128,21,8,9.0,0,0.13917465713917465,0.1367383416706435,0.13795649940490906,5.0,6.0
222,18,11,4,41,week8_percentage,0.149483967,7,1515,15.53770933,1.473894316,21,8,11.0,0,0.14948396714948395,0.13587282209524826,0.1426783946223661,2.0,3.0
224,18,11,3,5,week8_percentage,0.128866378,7,1516,29.36321276,2.28544573,21,8,,0,0.12886637812886637,0.21068672136777197,0.16977654974831918,6.0,1.0
226,18,8,7,14,week8_percentage,0.123710692,7,1517,9.914430733,1.243475149,21,8,8.0,1,0.12371069212371069,0.11463133812637577,0.11917101512504323,7.0,7.0
227,18,9,5,265,week8_percentage,0.144330343,7,1518,14.22986714,1.429730589,21,8,9.0,0,0.14433034314433033,0.1318015327520481,0.13806593794818922,3.5,5.0
228,18,11,2,212,week8_percentage,0.170103619,7,1519,17.30711525,1.406645816,21,8,,0,0.17010361917010364,0.1296734335926385,0.14988852638137107,1.0,2.0
230,18,11,1,30,week8_percentage,0.144330343,7,1520,15.65421025,1.525127414,21,8,,0,0.14433034314433033,0.140595810395274,0.14246307676980216,3.5,4.0
221,18,9,6,6,week9_percentage,0.182370821,8,1521,13.62137807,1.062998984,21,9,9.0,1,0.18237082081762915,0.12074127382400757,0.15155604732081834,1.5,5.0
222,18,11,4,41,week9_percentage,0.164133739,8,1522,17.46178896,1.466237654,21,9,11.0,0,0.16413373883586624,0.16654334080970715,0.16533853982278668,4.0,3.0
224,18,11,3,5,week9_percentage,0.155015198,8,1523,33.4388168,2.193372104,21,9,,0,0.15501519784498477,0.2491352727454757,0.20207523529523025,5.0,1.0
227,18,9,5,265,week9_percentage,0.14893617,8,1524,11.89157075,1.211105953,21,9,9.0,1,0.14893616985106384,0.1375640783312909,0.14325012409117738,6.0,6.0
228,18,11,2,212,week9_percentage,0.167173252,8,1525,17.19489285,1.425024375,21,9,,0,0.16717325183282672,0.16186210980212962,0.16451768081747817,3.0,4.0
230,18,11,1,30,week9_percentage,0.182370821,8,1526,19.962248,1.445201375,21,9,,0,0.18237082081762915,0.164153924487389,0.17326237265250907,1.5,2.0
222,18,11,4,41,week10_percentage,0.265822785,9,1527,34.1162425,1.272481519,21,10,11.0,0,0.265822785,0.2155585292339714,0.2406906571169857,1.5,3.0
224,18,11,3,5,week10_percentage,0.240506329,9,1528,63.17796463,2.103643697,21,10,,0,0.240506329,0.3563575066410329,0.2984319178205164,3.0,1.0
228,18,11,2,212,week10_percentage,0.227848101,9,1529,23.19225983,1.208996841,21,10,,0,0.227848101,0.20480421680252126,0.2163261589012606,4.0,4.0
230,18,11,1,30,week10_percentage,0.265822785,9,1530,35.70723601,1.318061285,21,10,,0,0.265822785,0.22327974732247438,0.24455126616123718,1.5,2.0
222,18,11,4,41,week11_percentage,0.254237504,10,1531,28.57061361,1.193465566,21,11,11.0,1,0.2542375037457625,0.21296174595897957,0.233599624852371,2.0,3.0
224,18,11,3,5,week11_percentage,0.237287489,10,1532,57.07181797,2.02933204,21,11,,0,0.2372874887627125,0.3621135847407413,0.2997005367517269,4.0,1.0
228,18,11,2,212,week11_percentage,0.254237504,10,1533,27.01618453,1.137522988,21,11,,0,0.2542375037457625,0.2029793640422093,0.22860843389398589,2.0,4.0
230,18,11,1,30,week11_percentage,0.254237504,10,1534,30.04582572,1.243810611,21,11,,0,0.2542375037457625,0.22194530525806988,0.23809140450191618,2.0,2.0
233,19,3,11,200,week1_percentage,0.067510549,0,1535,20.13619569,2.429238489,22,1,3.0,0,0.06751054879746836,0.08300881509048998,0.07525968194397917,10.0,10.0
234,19,7,8,151,week1_percentage,0.084388186,0,1536,22.37182343,2.39120166,22,1,7.0,0,0.08438818574683545,0.08170906946263715,0.0830486276047363,8.5,9.0
235,19,8,6,130,week1_percentage,0.084388186,0,1537,23.04177536,2.420708262,22,1,8.0,0,0.08438818574683545,0.08271733113824353,0.08355275844253948,8.5,8.0
236,19,6,9,80,week1_percentage,0.063291139,0,1538,18.69026011,2.390552094,22,1,6.0,0,0.06329113881012657,0.0816868733282406,0.07248900606918358,11.0,11.0
237,19,7,7,285,week1_percentage,0.088607595,0,1539,24.61355652,2.45086671,22,1,7.0,0,0.08860759473417722,0.08374786685747573,0.08617773079582647,5.5,6.0
238,19,9,5,15,week1_percentage,0.088607595,0,1540,24.86029238,2.460841187,22,1,9.0,0,0.08860759473417722,0.08408870186427582,0.08634814829922652,5.5,5.0
239,19,10,2,223,week1_percentage,0.088607595,0,1541,25.14146906,2.472087976,22,1,,0,0.08860759473417722,0.08447301268130353,0.08654030370774038,5.5,4.0
240,19,2,12,96,week1_percentage,0.054852321,0,1542,10.170516,1.853702608,22,1,2.0,0,0.05485232083544304,0.06334234276173245,0.05909733179858774,12.0,12.0
241,19,10,1,222,week1_percentage,0.097046414,0,1543,22.19481345,2.275767908,22,1,,0,0.09704641370886076,0.07776461566843025,0.0874055146886455,2.0,3.0
242,19,10,3,98,week1_percentage,0.097046414,0,1544,64.61817422,3.344404951,22,1,,0,0.09704641370886076,0.11428070707028806,0.10566356038957442,2.0,1.0
243,19,9,4,286,week1_percentage,0.097046414,0,1545,24.4437618,2.372284313,22,1,9.0,0,0.09704641370886076,0.08106265019740803,0.0890545319531344,2.0,2.0
244,19,4,10,181,week1_percentage,0.088607595,0,1546,23.46711324,2.403169347,22,1,4.0,0,0.08860759473417722,0.08211801387947486,0.08536280430682604,5.5,7.0
233,19,3,11,200,week2_percentage,0.063559322,1,1547,16.64220379,2.272214094,22,2,3.0,0,0.06355932187288137,0.08353485700925724,0.0735470894410693,11.0,11.0
234,19,7,8,151,week2_percentage,0.080508475,1,1548,18.4012123,2.228761345,22,2,7.0,0,0.08050847483898305,0.08193737586346246,0.08122292535122275,9.5,9.0
235,19,8,6,130,week2_percentage,0.088983051,1,1549,20.3127298,2.255628856,22,2,8.0,0,0.0889830508220339,0.08292512331890961,0.08595408707047175,3.5,4.0
236,19,6,9,80,week2_percentage,0.084745763,1,1550,19.05299028,2.227587,22,2,6.0,0,0.08474576283050848,0.08189420266868581,0.08331998274959715,6.5,7.0
237,19,7,7,285,week2_percentage,0.084745763,1,1551,20.16217659,2.28417134,22,2,7.0,0,0.08474576283050848,0.08397444887583004,0.08436010585316926,6.5,5.0
238,19,9,5,15,week2_percentage,0.080508475,1,1552,19.62673497,2.293237459,22,2,9.0,0,0.08050847483898305,0.08430775239520076,0.08240811361709191,9.5,8.0
239,19,10,2,223,week2_percentage,0.101694915,1,1553,23.74458668,2.303790088,22,2,,0,0.10169491479661018,0.08469570543048666,0.09319531011354842,1.5,2.0
240,19,2,12,96,week2_percentage,0.055084746,1,1554,7.953649595,1.605866894,22,2,2.0,1,0.055084745889830505,0.05903750959049814,0.05706112774016432,12.0,12.0
241,19,10,1,222,week2_percentage,0.084745763,1,1555,16.99577204,2.113327556,22,2,,0,0.08474576283050848,0.07769360980127037,0.08121968631588942,6.5,10.0
242,19,10,3,98,week2_percentage,0.088983051,1,1556,50.81789789,3.172629666,22,2,,0,0.0889830508220339,0.11663740938517282,0.10281023010360335,3.5,1.0
243,19,9,4,286,week2_percentage,0.101694915,1,1557,21.53105297,2.205931734,22,2,9.0,0,0.10169491479661018,0.08109807630295988,0.09139649554978503,1.5,3.0
244,19,4,10,181,week2_percentage,0.084745763,1,1558,19.24557026,2.237643858,22,2,4.0,0,0.08474576283050848,0.08226392935826615,0.08350484609438732,6.5,6.0
233,19,3,11,200,week3_percentage,0.075949367,2,1559,11.73453336,1.81759555,22,3,3.0,1,0.07594936684810127,0.0766157939522449,0.07628258040017308,11.0,11.0
234,19,7,8,151,week3_percentage,0.092827004,2,1560,17.75148626,2.088208571,22,3,7.0,0,0.092827003814346,0.08802274939826286,0.09042487660630444,5.0,6.0
235,19,8,6,130,week3_percentage,0.097046414,2,1561,18.79470486,2.109484457,22,3,8.0,0,0.09704641380590717,0.08891957647177075,0.09298299513883895,3.5,5.0
236,19,6,9,80,week3_percentage,0.084388186,2,1562,16.70217652,2.098938432,22,3,6.0,0,0.08438818583122364,0.08847503748815846,0.08643161165969104,9.0,10.0
237,19,7,7,285,week3_percentage,0.084388186,2,1563,17.51432605,2.146418565,22,3,7.0,0,0.08438818583122364,0.09047643328094258,0.08743230955608311,9.0,9.0
238,19,9,5,15,week3_percentage,0.084388186,2,1564,17.61599044,2.152206425,22,3,9.0,0,0.08438818583122364,0.09072040476799012,0.08755429529960687,9.0,8.0
239,19,10,2,223,week3_percentage,0.097046414,2,1565,19.68414952,2.155723,22,3,,0,0.09704641380590717,0.09086863641700445,0.0939575251114558,3.5,4.0
241,19,10,1,222,week3_percentage,0.105485232,2,1566,17.62981007,1.973840448,22,3,,0,0.10548523178902953,0.08320187241797261,0.09434355210350107,1.0,2.0
242,19,10,3,98,week3_percentage,0.088607595,2,1567,43.12752473,3.011730741,22,3,,0,0.08860759482278481,0.12695131317420855,0.10777945399849667,6.5,1.0
243,19,9,4,286,week3_percentage,0.101265823,2,1568,18.55109723,2.06060819,22,3,9.0,0,0.10126582279746836,0.08685933044969674,0.09406257662358256,2.0,3.0
244,19,4,10,181,week3_percentage,0.088607595,2,1569,17.48225231,2.108755569,22,3,4.0,0,0.08860759482278481,0.08888885218174798,0.0887482235022664,6.5,7.0
234,19,7,8,151,week4_percentage,0.10031348,3,1570,16.2709957,1.937550406,22,4,7.0,0,0.1003134798996865,0.09636950435725829,0.0983414921284724,6.5,7.0
235,19,8,6,130,week4_percentage,0.084639498,3,1571,15.04049012,1.992011232,22,4,8.0,0,0.08463949791536049,0.09907826630340139,0.09185888210938094,9.0,8.0
236,19,6,9,80,week4_percentage,0.07523511,3,1572,13.90087357,1.993076427,22,4,6.0,0,0.07523510992476488,0.09913124676464562,0.08718317834470525,10.0,9.0
237,19,7,7,285,week4_percentage,0.10031348,3,1573,17.04712501,1.984147854,22,4,7.0,0,0.1003134798996865,0.09868715914144723,0.09950031952056687,6.5,5.0
238,19,9,5,15,week4_percentage,0.109717868,3,1574,18.40590452,1.980978382,22,4,9.0,0,0.10971786789028212,0.09852951656101766,0.10412369222564989,3.5,3.0
239,19,10,2,223,week4_percentage,0.112852665,3,1575,19.17429221,1.995257492,22,4,,0,0.11285266488714733,0.0992397281504047,0.10604619651877602,1.5,2.0
241,19,10,1,222,week4_percentage,0.106583072,3,1576,15.41214175,1.830082309,22,4,,0,0.10658307189341693,0.09102427710018339,0.09880367449680016,5.0,6.0
242,19,10,3,98,week4_percentage,0.112852665,3,1577,45.5614448,2.860748877,22,4,,0,0.11285266488714733,0.14228736992511215,0.12757001740612975,1.5,1.0
243,19,9,4,286,week4_percentage,0.109717868,3,1578,17.09296891,1.906974079,22,4,9.0,0,0.10971786789028212,0.09484870496595954,0.10228328642812083,3.5,4.0
244,19,4,10,181,week4_percentage,0.087774295,3,1579,10.69694569,1.624603793,22,4,4.0,1,0.0877742949122257,0.08080422673056994,0.08428926082139782,8.0,10.0
234,19,7,8,151,week5_percentage,0.101449275,4,1580,13.90780861,1.770971901,22,5,7.0,0,0.101449275,0.10449615326743328,0.10297271413371664,7.5,7.0
235,19,8,6,130,week5_percentage,0.126811594,4,1581,17.6850048,1.795868868,22,5,8.0,0,0.126811594,0.1059651981901998,0.1163883960950999,2.0,2.0
236,19,6,9,80,week5_percentage,0.101449275,4,1582,13.8215447,1.764750034,22,5,6.0,0,0.101449275,0.10412903215880673,0.10278915357940337,7.5,8.0
237,19,7,7,285,week5_percentage,0.105072464,4,1583,15.14814984,1.825632745,22,5,7.0,0,0.105072464,0.10772141501728148,0.10639693950864074,6.0,5.0
238,19,9,5,15,week5_percentage,0.094202899,4,1584,13.92918301,1.834041765,22,5,9.0,0,0.094202899,0.10821758903464039,0.1012102440173202,9.0,9.0
239,19,10,2,223,week5_percentage,0.112318841,4,1585,16.47078666,1.847808455,22,5,,0,0.112318841,0.10902989223799045,0.11067436661899523,4.0,4.0
241,19,10,1,222,week5_percentage,0.134057971,4,1586,16.20269002,1.64679487,22,5,,0,0.134057971,0.09716909062101649,0.11561353081050824,1.0,3.0
242,19,10,3,98,week5_percentage,0.115942029,4,1587,40.43210047,2.715077058,22,5,,0,0.115942029,0.16020305473252103,0.1380725418662605,3.0,1.0
243,19,9,4,286,week5_percentage,0.108695652,4,1588,14.43694346,1.746777695,22,5,9.0,0,0.108695652,0.10306857474011036,0.10588211337005518,5.0,6.0
234,19,7,8,151,week6_percentage,0.105726872,5,1589,13.13520912,1.677493649,22,6,7.0,0,0.105726872,0.10665596304187752,0.10619141752093876,7.0,7.0
235,19,8,6,130,week6_percentage,0.110132159,5,1590,13.82533624,1.691291715,22,6,8.0,0,0.110132159,0.10753325161952589,0.10883270530976294,4.5,5.0
236,19,6,9,80,week6_percentage,0.092511013,5,1591,9.058115794,1.418083814,22,6,6.0,1,0.092511013,0.09016254395146668,0.09133677847573335,9.0,9.0
237,19,7,7,285,week6_percentage,0.105726872,5,1592,13.6958327,1.719288906,22,6,7.0,0,0.105726872,0.10931332832524246,0.10752010016262123,7.0,6.0
238,19,9,5,15,week6_percentage,0.118942731,5,1593,15.21121928,1.712005215,22,6,9.0,0,0.118942731,0.10885022727054246,0.11389647913527123,3.0,4.0
239,19,10,2,223,week6_percentage,0.123348018,5,1594,15.94602113,1.72177283,22,6,,0,0.123348018,0.10947125757075749,0.11640963778537874,2.0,2.0
241,19,10,1,222,week6_percentage,0.110132159,5,1595,12.30988092,1.575191123,22,6,,0,0.110132159,0.10015151252508947,0.10514183576254474,4.5,8.0
242,19,10,3,98,week6_percentage,0.105726872,5,1596,32.62852485,2.587384161,22,6,,0,0.105726872,0.1645072990978312,0.1351170855489156,7.0,1.0
243,19,9,4,286,week6_percentage,0.127753304,5,1597,15.03551028,1.625569804,22,6,9.0,0,0.127753304,0.10335461659766682,0.11555396029883341,1.0,3.0
234,19,7,8,151,week7_percentage,0.121495327,6,1598,10.27277534,1.29779328,22,7,7.0,1,0.121495327,0.09928473031020996,0.11039002865510497,6.0,8.0
235,19,8,6,130,week7_percentage,0.119158879,6,1599,14.09156245,1.633712696,22,7,8.0,0,0.119158879,0.12498348306035767,0.12207118103017883,8.0,6.0
237,19,7,7,285,week7_percentage,0.121495327,6,1600,10.41263797,1.311316312,22,7,7.0,1,0.121495327,0.100319279190827,0.1109073030954135,6.0,7.0
238,19,9,5,15,week7_percentage,0.121495327,6,1601,14.56058898,1.64661452,22,7,9.0,0,0.121495327,0.1259705078323998,0.1237329174161999,6.0,4.0
239,19,10,2,223,week7_percentage,0.128504673,6,1602,15.3613134,1.640626866,22,7,,0,0.128504673,0.125512435948578,0.127008554474289,3.0,2.0
241,19,10,1,222,week7_percentage,0.130841121,6,1603,13.674319,1.504453732,22,7,,0,0.130841121,0.11509481929649758,0.12296797014824878,1.0,5.0
242,19,10,3,98,week7_percentage,0.128504673,6,1604,35.17136994,2.469006995,22,7,,0,0.128504673,0.18888577819773955,0.15869522559886978,3.0,1.0
243,19,9,4,286,week7_percentage,0.128504673,6,1605,14.28385285,1.567904367,22,7,9.0,0,0.128504673,0.1199489661633904,0.12422681958169521,3.0,3.0
235,19,8,6,130,week8_percentage,0.177514793,7,1606,12.86165648,1.046845052,22,8,8.0,1,0.177514793,0.11247410983445974,0.14499445141722989,1.5,6.0
238,19,9,5,15,week8_percentage,0.159763314,7,1607,17.76192931,1.520392428,22,8,9.0,0,0.159763314,0.16335252730253427,0.16155792065126712,5.0,3.0
239,19,10,2,223,week8_percentage,0.165680473,7,1608,18.58588226,1.515490491,22,8,,0,0.165680473,0.16282585814601844,0.16425316557300923,4.0,2.0
241,19,10,1,222,week8_percentage,0.171597633,7,1609,16.74599307,1.361000379,22,8,,0,0.171597633,0.14622728150640132,0.15891245725320066,3.0,4.0
242,19,10,3,98,week8_percentage,0.177514793,7,1610,47.7798817,2.359199142,22,8,,0,0.177514793,0.25347478398233014,0.21549478849116507,1.5,1.0
243,19,9,4,286,week8_percentage,0.147928994,7,1611,15.81051216,1.504503823,22,8,9.0,0,0.147928994,0.16164543922825608,0.15478721661412803,6.0,5.0
238,19,9,5,15,week9_percentage,0.191637631,8,1612,17.10130775,1.211822295,22,9,9.0,1,0.191637631,0.1637630423104746,0.1777003366552373,5.0,5.0
239,19,10,2,223,week9_percentage,0.205574913,8,1613,24.58542021,1.456469466,22,9,,0,0.205574913,0.19682413153198536,0.2011995222659927,2.0,2.0
241,19,10,1,222,week9_percentage,0.198606272,8,1614,21.54559971,1.383663218,22,9,,0,0.198606272,0.18698525274514893,0.19279576237257445,3.0,3.0
242,19,10,3,98,week9_percentage,0.195121951,8,1615,50.36006832,2.262278022,22,9,,0,0.195121951,0.3057193558522892,0.2504206534261446,4.0,1.0
243,19,9,4,286,week9_percentage,0.209059233,8,1616,17.4770936,1.085619114,22,9,9.0,1,0.209059233,0.14670821756010188,0.17788372528005095,1.0,4.0
239,19,10,2,223,week10_percentage,0.34099697,9,1617,66.37062752,1.299604545,22,10,,0,0.34099697,0.2844921352983552,0.3127445526491776,1.0,2.0
241,19,10,1,222,week10_percentage,0.333332567,9,1618,50.84885517,1.098291504,22,10,,0,0.333332567,0.24042336290306068,0.28687796495153034,2.0,3.0
242,19,10,3,98,week10_percentage,0.325670463,9,1619,139.1791511,2.170260268,22,10,,0,0.325670463,0.47508450179858414,0.40037748239929205,3.0,1.0
245,20,2,13,115,week1_percentage,0.066666667,0,1620,20.57514927,2.457969521,23,1,2.0,0,0.0666666668,0.078606886908665,0.07263677685433251,11.5,10.0
246,20,7,8,185,week1_percentage,0.066666667,0,1621,18.83972212,2.369853043,23,1,7.0,0,0.0666666668,0.07578888531761278,0.0712277760588064,11.5,12.0
247,20,9,6,175,week1_percentage,0.081818182,0,1622,21.51449456,2.37395,23,1,9.0,0,0.08181818175454546,0.07591990770532638,0.07886904472993592,3.5,4.0
248,20,8,7,245,week1_percentage,0.072727273,0,1623,21.60255798,2.455232293,23,1,8.0,0,0.07272727278181818,0.0785193492195273,0.07562331100067274,9.5,9.0
249,20,11,3,38,week1_percentage,0.078787879,0,1624,22.98794136,2.465925391,23,1,,0,0.07878787876363637,0.0788613189380319,0.07882459885083413,5.5,5.0
250,20,11,1,161,week1_percentage,0.093939394,0,1625,26.98395878,2.497535774,23,1,,0,0.09393939371818182,0.07987223212486821,0.08690581292152502,1.5,2.0
251,20,6,9,11,week1_percentage,0.072727273,0,1626,17.67937589,2.254819327,23,1,6.0,0,0.07272727278181818,0.07211005926747661,0.07241866602464739,9.5,11.0
252,20,3,12,236,week1_percentage,0.060606061,0,1627,15.71140046,2.239737083,23,1,3.0,0,0.06060606081818182,0.07162772283559339,0.0661168918268876,13.0,13.0
253,20,11,2,117,week1_percentage,0.093939394,0,1628,29.13629062,2.574277699,23,1,,0,0.09393939371818182,0.0823264707832768,0.08813293225072931,1.5,1.0
254,20,4,11,21,week1_percentage,0.078787879,0,1629,20.24835992,2.339029406,23,1,4.0,0,0.07878787876363637,0.07480313259485852,0.07679550567924745,5.5,7.0
255,20,4,10,280,week1_percentage,0.075757576,0,1630,20.17330968,2.361048514,23,1,4.0,0,0.07575757577272726,0.07550731282069041,0.07563244429670885,7.5,8.0
