season,week,week_idx,celebrity_name,judge_rank,vote_rank,total_rank,score_sum,fan_votes,placement,weeks_participated,data_source,eliminated_week,eliminated_actual,method1_value,method1_pos,judge_share,fan_share,method2_value,method2_pos
22,4,3,286,3.5,8.0,11.5,0.109717868,1.906974079,4,9,pct,9.0,0,11.5,4.5,0.10971786789028212,0.09484870496595954,0.10228328642812083,4.0
22,4,3,181,8.0,10.0,18.0,0.087774295,1.624603793,10,4,pct,4.0,1,18.0,10.0,0.0877742949122257,0.08080422673056994,0.08428926082139782,10.0
22,5,4,151,7.5,6.0,13.5,0.101449275,1.770971901,8,7,pct,7.0,0,13.5,8.0,0.101449275,0.10449615326743328,0.10297271413371664,7.0
22,5,4,130,2.0,5.0,7.0,0.126811594,1.795868868,6,8,pct,8.0,0,7.0,3.0,0.126811594,0.1059651981901998,0.1163883960950999,2.0
22,5,4,80,7.5,7.0,14.5,0.101449275,1.764750034,9,6,pct,6.0,0,14.5,9.0,0.101449275,0.10412903215880673,0.10278915357940337,8.0
22,5,4,285,6.0,4.0,10.0,0.105072464,1.825632745,7,7,pct,7.0,0,10.0,4.5,0.105072464,0.10772141501728148,0.10639693950864074,5.0
22,5,4,15,9.0,3.0,12.0,0.094202899,1.834041765,5,9,pct,9.0,0,12.0,6.0,0.094202899,0.10821758903464039,0.1012102440173202,9.0
22,5,4,223,4.0,2.0,6.0,0.112318841,1.847808455,2,10,pct,,0,6.0,2.0,0.112318841,0.10902989223799045,0.11067436661899523,4.0
22,5,4,222,1.0,9.0,10.0,0.134057971,1.64679487,1,10,pct,,0,10.0,4.5,0.134057971,0.09716909062101649,0.11561353081050824,3.0
22,5,4,98,3.0,1.0,4.0,0.115942029,2.715077058,3,10,pct,,0,4.0,1.0,0.115942029,0.16020305473252103,0.1380725418662605,1.0
22,5,4,286,5.0,8.0,13.0,0.108695652,1.746777695,4,9,pct,9.0,0,13.0,7.0,0.108695652,0.10306857474011036,0.10588211337005518,6.0
22,6,5,151,7.0,6.0,13.0,0.105726872,1.677493649,8,7,pct,7.0,0,13.0,8.0,0.105726872,0.10665596304187752,0.10619141752093876,7.0
22,6,5,130,4.5,5.0,9.5,0.110132159,1.691291715,6,8,pct,8.0,0,9.5,5.0,0.110132159,0.10753325161952589,0.10883270530976294,5.0
22,6,5,80,9.0,9.0,18.0,0.092511013,1.418083814,9,6,pct,6.0,1,18.0,9.0,0.092511013,0.09016254395146668,0.09133677847573335,9.0
22,6,5,285,7.0,3.0,10.0,0.105726872,1.719288906,7,7,pct,7.0,0,10.0,6.0,0.105726872,0.10931332832524246,0.10752010016262123,6.0
22,6,5,15,3.0,4.0,7.0,0.118942731,1.712005215,5,9,pct,9.0,0,7.0,2.0,0.118942731,0.10885022727054246,0.11389647913527123,4.0
22,6,5,223,2.0,2.0,4.0,0.123348018,1.72177283,2,10,pct,,0,4.0,1.0,0.123348018,0.10947125757075749,0.11640963778537874,2.0
22,6,5,222,4.5,8.0,12.5,0.110132159,1.575191123,1,10,pct,,0,12.5,7.0,0.110132159,0.10015151252508947,0.10514183576254474,8.0
22,6,5,98,7.0,1.0,8.0,0.105726872,2.587384161,3,10,pct,,0,8.0,3.5,0.105726872,0.1645072990978312,0.1351170855489156,1.0
22,6,5,286,1.0,7.0,8.0,0.127753304,1.625569804,4,9,pct,9.0,0,8.0,3.5,0.127753304,0.10335461659766682,0.11555396029883341,3.0
22,7,6,151,6.0,8.0,14.0,0.121495327,1.29779328,8,7,pct,7.0,1,14.0,8.0,0.121495327,0.09928473031020996,0.11039002865510497,8.0
22,7,6,130,8.0,4.0,12.0,0.119158879,1.633712696,6,8,pct,8.0,0,12.0,6.0,0.119158879,0.12498348306035767,0.12207118103017883,6.0
22,7,6,285,6.0,7.0,13.0,0.121495327,1.311316312,7,7,pct,7.0,1,13.0,7.0,0.121495327,0.100319279190827,0.1109073030954135,7.0
22,7,6,15,6.0,2.0,8.0,0.121495327,1.64661452,5,9,pct,9.0,0,8.0,4.5,0.121495327,0.1259705078323998,0.1237329174161999,4.0
22,7,6,223,3.0,3.0,6.0,0.128504673,1.640626866,2,10,pct,,0,6.0,2.0,0.128504673,0.125512435948578,0.127008554474289,2.0
22,7,6,222,1.0,6.0,7.0,0.130841121,1.504453732,1,10,pct,,0,7.0,3.0,0.130841121,0.11509481929649758,0.12296797014824878,5.0
22,7,6,98,3.0,1.0,4.0,0.128504673,2.469006995,3,10,pct,,0,4.0,1.0,0.128504673,0.18888577819773955,0.15869522559886978,1.0
22,7,6,286,3.0,5.0,8.0,0.128504673,1.567904367,4,9,pct,9.0,0,8.0,4.5,0.128504673,0.1199489661633904,0.12422681958169521,3.0
22,8,7,130,1.5,6.0,7.5,0.177514793,1.046845052,6,8,pct,8.0,1,7.5,4.0,0.177514793,0.11247410983445974,0.14499445141722989,6.0
22,8,7,15,5.0,2.0,7.0,0.159763314,1.520392428,5,9,pct,9.0,0,7.0,2.5,0.159763314,0.16335252730253427,0.16155792065126712,3.0
22,8,7,223,4.0,3.0,7.0,0.165680473,1.515490491,2,10,pct,,0,7.0,2.5,0.165680473,0.16282585814601844,0.16425316557300923,2.0
22,8,7,222,3.0,5.0,8.0,0.171597633,1.361000379,1,10,pct,,0,8.0,5.0,0.171597633,0.14622728150640132,0.15891245725320066,4.0
22,8,7,98,1.5,1.0,2.5,0.177514793,2.359199142,3,10,pct,,0,2.5,1.0,0.177514793,0.25347478398233014,0.21549478849116507,1.0
22,8,7,286,6.0,4.0,10.0,0.147928994,1.504503823,4,9,pct,9.0,0,10.0,6.0,0.147928994,0.16164543922825608,0.15478721661412803,5.0
22,9,8,15,5.0,4.0,9.0,0.191637631,1.211822295,5,9,pct,9.0,1,9.0,5.0,0.191637631,0.1637630423104746,0.1777003366552373,5.0
22,9,8,223,2.0,2.0,4.0,0.205574913,1.456469466,2,10,pct,,0,4.0,1.0,0.205574913,0.19682413153198536,0.2011995222659927,2.0
22,9,8,222,3.0,3.0,6.0,0.198606272,1.383663218,1,10,pct,,0,6.0,3.5,0.198606272,0.18698525274514893,0.19279576237257445,3.0
22,9,8,98,4.0,1.0,5.0,0.195121951,2.262278022,3,10,pct,,0,5.0,2.0,0.195121951,0.3057193558522892,0.2504206534261446,1.0
22,9,8,286,1.0,5.0,6.0,0.209059233,1.085619114,4,9,pct,9.0,1,6.0,3.5,0.209059233,0.14670821756010188,0.17788372528005095,4.0
22,10,9,223,1.0,2.0,3.0,0.34099697,1.299604545,2,10,pct,,0,3.0,1.0,0.34099697,0.2844921352983552,0.3127445526491776,2.0
22,10,9,222,2.0,3.0,5.0,0.333332567,1.098291504,1,10,pct,,0,5.0,3.0,0.333332567,0.24042336290306068,0.28687796495153034,3.0
22,10,9,98,3.0,1.0,4.0,0.325670463,2.170260268,3,10,pct,,0,4.0,2.0,0.325670463,0.47508450179858414,0.40037748239929205,1.0
23,1,0,115,11.5,5.0,16.5,0.066666667,2.457969521,13,2,pct,2.0,0,16.5,8.5,0.0666666668,0.078606886908665,0.07263677685433251,10.0
23,1,0,185,11.5,9.0,20.5,0.066666667,2.369853043,8,7,pct,7.0,0,20.5,11.0,0.0666666668,0.07578888531761278,0.0712277760588064,12.0
23,1,0,175,3.5,8.0,11.5,0.081818182,2.37395,6,9,pct,9.0,0,11.5,5.5,0.08181818175454546,0.07591990770532638,0.07886904472993592,4.0
23,1,0,245,9.5,6.0,15.5,0.072727273,2.455232293,7,8,pct,8.0,0,15.5,7.0,0.07272727278181818,0.0785193492195273,0.07562331100067274,9.0
23,1,0,38,5.5,3.0,8.5,0.078787879,2.465925391,3,11,pct,,0,8.5,3.0,0.07878787876363637,0.0788613189380319,0.07882459885083413,5.0
23,1,0,161,1.5,2.0,3.5,0.093939394,2.497535774,1,11,pct,,0,3.5,2.0,0.09393939371818182,0.07987223212486821,0.08690581292152502,2.0
23,1,0,11,9.5,12.0,21.5,0.072727273,2.254819327,9,6,pct,6.0,0,21.5,12.0,0.07272727278181818,0.07211005926747661,0.07241866602464739,11.0
23,1,0,236,13.0,13.0,26.0,0.060606061,2.239737083,12,3,pct,3.0,0,26.0,13.0,0.06060606081818182,0.07162772283559339,0.0661168918268876,13.0
23,1,0,117,1.5,1.0,2.5,0.093939394,2.574277699,2,11,pct,,0,2.5,1.0,0.09393939371818182,0.0823264707832768,0.08813293225072931,1.0
23,1,0,21,5.5,11.0,16.5,0.078787879,2.339029406,11,4,pct,4.0,0,16.5,8.5,0.07878787876363637,0.07480313259485852,0.07679550567924745,7.0
23,1,0,280,7.5,10.0,17.5,0.075757576,2.361048514,10,4,pct,4.0,0,17.5,10.0,0.07575757577272726,0.07550731282069041,0.07563244429670885,8.0
23,1,0,120,3.5,7.0,10.5,0.081818182,2.418343254,4,11,pct,11.0,0,10.5,4.0,0.08181818175454546,0.07733962241979765,0.07957890208717155,3.0
23,1,0,268,7.5,4.0,11.5,0.075757576,2.46141576,5,10,pct,10.0,0,11.5,5.5,0.07575757577272726,0.07871709906427506,0.07723733741850117,6.0
23,2,1,115,11.0,13.0,24.0,0.068181818,1.870821503,13,2,pct,2.0,1,24.0,12.5,0.068181818,0.06456384556509487,0.06637283178254744,13.0
23,2,1,185,8.5,7.0,15.5,0.073863636,2.231268611,8,7,pct,7.0,0,15.5,9.0,0.073863636,0.07700322119659093,0.07543342859829547,8.0
23,2,1,175,7.0,8.0,15.0,0.076704545,2.226849637,6,9,pct,9.0,0,15.0,7.5,0.076704545,0.07685071816279822,0.07677763158139911,7.0
23,2,1,245,11.0,4.0,15.0,0.068181818,2.305040102,7,8,pct,8.0,0,15.0,7.5,0.068181818,0.07954914615222836,0.07386548207611418,10.0
23,2,1,38,6.0,3.0,9.0,0.079545455,2.309811404,3,11,pct,,0,9.0,4.0,0.079545455,0.07971380836344329,0.07962963168172164,6.0
23,2,1,161,1.0,2.0,3.0,0.090909091,2.335972964,1,11,pct,,0,3.0,1.0,0.090909091,0.08061666890725967,0.08576287995362983,1.0
23,2,1,11,11.0,12.0,23.0,0.068181818,2.153224112,9,6,pct,6.0,0,23.0,11.0,0.068181818,0.07430983063390978,0.07124582431695489,11.0
23,2,1,236,13.0,11.0,24.0,0.0625,2.167847456,12,3,pct,3.0,0,24.0,12.5,0.0625,0.07481449626991367,0.06865724813495683,12.0
23,2,1,117,4.5,1.0,5.5,0.082386364,2.409111505,2,11,pct,,0,5.5,2.0,0.082386364,0.08314075015093156,0.08276355707546579,3.0
23,2,1,21,3.0,10.0,13.0,0.085227273,2.191823753,11,4,pct,4.0,0,13.0,6.0,0.085227273,0.07564194129032235,0.08043460714516118,4.0
23,2,1,280,8.5,9.0,17.5,0.073863636,2.22024196,10,4,pct,4.0,0,17.5,10.0,0.073863636,0.0766226808878963,0.07524315844394815,9.0
23,2,1,120,4.5,6.0,10.5,0.082386364,2.255311646,4,11,pct,11.0,0,10.5,5.0,0.082386364,0.07783296940943056,0.08010966670471528,5.0
23,2,1,268,2.0,5.0,7.0,0.088068182,2.298977589,5,10,pct,10.0,0,7.0,3.0,0.088068182,0.07933992301018049,0.08370405250509025,2.0
23,3,2,185,5.5,8.0,13.5,0.086153846,2.058839916,8,7,pct,7.0,0,13.5,6.0,0.08615384608615385,0.08301521339296507,0.08458452973955946,5.0
23,3,2,175,5.5,9.0,14.5,0.086153846,2.056457164,6,9,pct,9.0,0,14.5,8.0,0.08615384608615385,0.08291913760571938,0.08453649184593662,6.0
23,3,2,245,9.0,5.0,14.0,0.076923077,2.133505754,7,8,pct,8.0,0,14.0,7.0,0.07692307707692309,0.0860258410899339,0.08147445908342849,8.0
23,3,2,38,1.0,3.0,4.0,0.098461538,2.13995546,3,11,pct,,0,4.0,1.5,0.09846153809846153,0.08628590196972882,0.09237372003409518,1.0
23,3,2,161,2.0,2.0,4.0,0.095384615,2.167274924,1,11,pct,,0,4.0,1.5,0.09538461509538462,0.08738745975288452,0.09138603742413456,2.0
23,3,2,11,9.0,11.0,20.0,0.076923077,1.96791651,9,6,pct,6.0,0,20.0,11.0,0.07692307707692309,0.07934905853903654,0.07813606780797981,10.0
23,3,2,236,11.5,12.0,23.5,0.070769231,1.685066886,12,3,pct,3.0,1,23.5,12.0,0.07076923107076923,0.06794417867829465,0.06935670487453194,12.0
23,3,2,117,4.0,1.0,5.0,0.089230769,2.248211546,2,11,pct,,0,5.0,3.0,0.08923076908923076,0.09065093395232089,0.08994085152077583,3.0
23,3,2,21,9.0,10.0,19.0,0.076923077,2.038317756,11,4,pct,4.0,0,19.0,10.0,0.07692307707692309,0.08218773211166444,0.07955540459429376,9.0
23,3,2,280,11.5,7.0,18.5,0.070769231,2.068301639,10,4,pct,4.0,0,18.5,9.0,0.07076923107076923,0.08339672287692541,0.07708297697384732,11.0
23,3,2,120,7.0,6.0,13.0,0.08,2.102438524,4,11,pct,11.0,0,13.0,5.0,0.08000000008,0.08477316830661763,0.08238658419330881,7.0
23,3,2,268,3.0,4.0,7.0,0.092307692,2.134468287,5,10,pct,10.0,0,7.0,4.0,0.09230769209230769,0.08606465172390877,0.08918617190810824,4.0
23,4,3,185,4.5,8.0,12.5,0.091954023,1.934340792,8,7,pct,7.0,0,12.5,5.0,0.09195402309195401,0.09126111000784906,0.09160756654990154,5.0
23,4,3,175,10.0,7.0,17.0,0.08045977,1.968281033,6,9,pct,9.0,0,17.0,9.0,0.08045977008045976,0.09286239147821052,0.08666108077933514,9.0
23,4,3,245,9.0,4.0,13.0,0.084291188,2.009839004,7,8,pct,8.0,0,13.0,6.5,0.08429118808429119,0.09482307316306121,0.0895571306236762,8.0
23,4,3,38,7.0,3.0,10.0,0.088122605,2.017535138,3,11,pct,,0,10.0,4.0,0.08812260508812261,0.09518617243414827,0.09165438876113544,4.0
23,4,3,161,1.0,2.0,3.0,0.114942529,2.022927373,1,11,pct,,0,3.0,1.5,0.11494252911494253,0.09544057504694452,0.10519155208094352,1.0
23,4,3,11,4.5,9.0,13.5,0.091954023,1.857517154,9,6,pct,6.0,0,13.5,8.0,0.09195402309195401,0.08763661399984615,0.08979531854590009,7.0
23,4,3,117,2.0,1.0,3.0,0.107279693,2.09744454,2,11,pct,,0,3.0,1.5,0.10727969310727968,0.09895625305114404,0.10311797307921186,2.0
23,4,3,21,11.0,10.0,21.0,0.068965517,1.705322615,11,4,pct,4.0,1,21.0,11.0,0.06896551706896552,0.08045616129796627,0.0747108391834659,11.0
23,4,3,280,7.0,11.0,18.0,0.088122605,1.601731549,10,4,pct,4.0,1,18.0,10.0,0.08812260508812261,0.07556879310041013,0.08184569909426637,10.0
23,4,3,120,7.0,6.0,13.0,0.088122605,1.976103517,4,11,pct,11.0,0,13.0,6.5,0.08812260508812261,0.09323145187119357,0.09067702847965808,6.0
23,4,3,268,3.0,5.0,8.0,0.095785441,2.004631892,5,10,pct,10.0,0,8.0,3.0,0.09578544109578543,0.0945774045492262,0.09518142282250582,3.0
23,5,4,185,7.5,7.0,14.5,0.104347826,1.743822715,8,7,pct,7.0,0,14.5,8.0,0.10434782610434783,0.10748974126723414,0.10591878368579098,8.0
23,5,4,175,2.5,8.0,10.5,0.117391304,1.742628382,6,9,pct,9.0,0,10.5,5.5,0.1173913041173913,0.10741612223242478,0.11240371317490805,3.0
23,5,4,245,7.5,5.0,12.5,0.104347826,1.823948905,7,8,pct,8.0,0,12.5,7.0,0.10434782610434783,0.11242874301193226,0.10838828455814004,7.0
23,5,4,38,7.5,3.0,10.5,0.104347826,1.842559618,3,11,pct,,0,10.5,5.5,0.10434782610434783,0.1135759127947096,0.10896186944952871,6.0
23,5,4,161,5.0,2.0,7.0,0.108695652,1.870334198,1,11,pct,,0,7.0,3.0,0.10869565210869565,0.11528794601478731,0.11199179906174148,4.0
23,5,4,11,7.5,9.0,16.5,0.104347826,1.626755695,9,6,pct,6.0,0,16.5,9.0,0.10434782610434783,0.1002736959763422,0.102310761040345,9.0
23,5,4,117,1.0,1.0,2.0,0.126086957,1.948935078,2,11,pct,,0,2.0,1.0,0.12608695712608695,0.12013292720576631,0.12310994216592663,1.0
23,5,4,120,4.0,6.0,10.0,0.113043478,1.787044052,4,11,pct,11.0,0,10.0,4.0,0.11304347811304348,0.11015391709852207,0.11159869760578278,5.0
23,5,4,268,2.5,4.0,6.5,0.117391304,1.837126185,5,10,pct,10.0,0,6.5,2.0,0.1173913041173913,0.11324099439828142,0.11531614925783637,2.0
23,6,5,185,6.0,7.0,13.0,0.101639344,1.652735728,8,7,pct,7.0,0,13.0,7.5,0.101639344,0.11000698642682198,0.105823165213411,8.0
23,6,5,175,5.0,8.0,13.0,0.11147541,1.635113968,6,9,pct,9.0,0,13.0,7.5,0.11147541,0.10883407252395468,0.11015474126197733,5.0
23,6,5,245,7.5,4.0,11.5,0.098360656,1.719269687,7,8,pct,8.0,0,11.5,6.0,0.098360656,0.11443552282295398,0.10639808941147699,7.0
23,6,5,38,3.5,5.0,8.5,0.121311475,1.714243684,3,11,pct,,0,8.5,4.0,0.121311475,0.11410098933739109,0.11770623216869555,4.0
23,6,5,161,3.5,2.0,5.5,0.121311475,1.741585132,1,11,pct,,0,5.5,2.0,0.121311475,0.11592085094506953,0.11861616297253477,3.0
23,6,5,11,9.0,9.0,18.0,0.091803279,1.351768379,9,6,pct,6.0,1,18.0,9.0,0.091803279,0.08997443644593381,0.0908888577229669,9.0
23,6,5,117,2.0,1.0,3.0,0.124590164,1.820140747,2,11,pct,,0,3.0,1.0,0.124590164,0.12114955528457881,0.12286985964228941,1.0
23,6,5,120,1.0,6.0,7.0,0.131147541,1.660138866,4,11,pct,11.0,0,7.0,3.0,0.131147541,0.11049974330723832,0.12082364215361915,2.0
23,6,5,268,7.5,3.0,10.5,0.098360656,1.72891985,5,10,pct,10.0,0,10.5,5.0,0.098360656,0.11507784290605781,0.10671924945302891,6.0
23,7,6,185,6.5,8.0,14.5,0.119782214,1.239517931,8,7,pct,7.0,1,14.5,7.0,0.11978221423956444,0.09902397671537608,0.10940309547747026,8.0
23,7,6,175,8.0,7.0,15.0,0.11615245,1.559138852,6,9,pct,9.0,0,15.0,8.0,0.11615245023230492,0.1245582056662367,0.12035532794927081,7.0
23,7,6,245,6.5,4.0,10.5,0.119782214,1.60638312,7,8,pct,8.0,0,10.5,6.0,0.11978221423956444,0.12833250789887377,0.12405736106921911,6.0
23,7,6,38,1.5,5.0,6.5,0.13430127,1.599462647,3,11,pct,,0,6.5,3.0,0.13430127026860256,0.1277796375126757,0.13104045389063912,2.0
23,7,6,161,4.0,2.0,6.0,0.12522686,1.634698639,1,11,pct,,0,6.0,2.0,0.12522686025045374,0.1305946093368721,0.1279107347936629,3.0
23,7,6,117,1.5,1.0,2.5,0.13430127,1.702008194,2,11,pct,,0,2.5,1.0,0.13430127026860256,0.13597190936646103,0.1351365898175318,1.0
23,7,6,120,4.0,6.0,10.0,0.12522686,1.568285617,4,11,pct,11.0,0,10.0,5.0,0.12522686025045374,0.12528893252522638,0.12525789638784007,5.0
23,7,6,268,4.0,3.0,7.0,0.12522686,1.607856576,5,10,pct,10.0,0,7.0,4.0,0.12522686025045374,0.1284502209782783,0.126838540614366,4.0
23,8,7,175,7.0,4.0,11.0,0.114427975,1.502675191,6,9,pct,9.0,0,11.0,6.0,0.11442797488557202,0.1469547864328885,0.13069138065923025,6.0
23,8,7,245,5.0,7.0,12.0,0.129353363,1.166203068,7,8,pct,8.0,1,12.0,7.0,0.12935336287064664,0.11404934600754937,0.121701354439098,7.0
23,8,7,38,3.5,5.0,8.5,0.14925388,1.486549382,3,11,pct,,0,8.5,4.0,0.14925387985074612,0.14537775579323609,0.1473158178219911,3.0
23,8,7,161,2.0,3.0,5.0,0.164179268,1.504744085,1,11,pct,,0,5.0,2.0,0.1641792678358207,0.14715711483874977,0.15566819133728524,2.0
23,8,7,117,1.0,1.0,2.0,0.174128531,1.584105221,2,11,pct,,0,2.0,1.0,0.17412853082587146,0.15491827231429858,0.16452340157008502,1.0
23,8,7,120,3.5,6.0,9.5,0.14925388,1.444573305,4,11,pct,11.0,0,9.5,5.0,0.14925387985074612,0.14127268673521803,0.14526328329298208,4.0
23,8,7,268,6.0,2.0,8.0,0.119403104,1.536575047,5,10,pct,10.0,0,8.0,3.0,0.11940310388059688,0.1502700378780597,0.1348365708793283,5.0
23,9,8,175,5.5,6.0,11.5,0.158590308,1.096474308,6,9,pct,9.0,1,11.5,6.0,0.158590308,0.1338705698733674,0.1462304389366837,6.0
23,9,8,38,4.0,3.0,7.0,0.162995595,1.413382965,3,11,pct,,0,7.0,4.5,0.162995595,0.17256253210253944,0.1677790635512697,5.0
23,9,8,161,1.5,2.0,3.5,0.176211454,1.416956628,1,11,pct,,0,3.5,1.0,0.176211454,0.17299884720710218,0.17460515060355108,1.0
23,9,8,117,5.5,1.0,6.5,0.158590308,1.508179941,2,11,pct,,0,6.5,2.5,0.158590308,0.1841364696830194,0.1713633888415097,2.0
23,9,8,120,1.5,5.0,6.5,0.176211454,1.351373142,4,11,pct,11.0,0,6.5,2.5,0.176211454,0.16499163848269854,0.17060154624134927,3.0
23,9,8,268,3.0,4.0,7.0,0.167400881,1.404188334,5,10,pct,10.0,0,7.0,4.5,0.167400881,0.17143994265127313,0.16942041182563655,4.0
23,10,9,38,5.0,2.0,7.0,0.19112628,1.364331037,3,11,pct,,0,7.0,4.0,0.19112628,0.21206171575945046,0.20159399787972523,3.0
23,10,9,161,1.5,3.0,4.5,0.204778157,1.347617473,1,11,pct,,0,4.5,2.0,0.204778157,0.2094638806577226,0.2071210188288613,2.0
23,10,9,117,3.0,1.0,4.0,0.201365188,1.424213384,2,11,pct,,0,4.0,1.0,0.201365188,0.22136939322491794,0.21136729061245896,1.0
23,10,9,120,4.0,4.0,8.0,0.197952218,1.31257194,4,11,pct,11.0,0,8.0,5.0,0.197952218,0.20401665732545413,0.20098443766272706,4.0
23,10,9,268,1.5,5.0,6.5,0.204778157,0.984917012,5,10,pct,10.0,1,6.5,3.0,0.204778157,0.15308835303245488,0.17893325501622742,5.0
23,11,10,38,3.0,3.0,6.0,0.251916163,1.202723716,3,11,pct,,0,6.0,3.0,0.251916163,0.2454925754045148,0.2487043692022574,3.0
23,11,10,161,1.0,2.0,3.0,0.258488586,1.23098747,1,11,pct,,0,3.0,1.5,0.258488586,0.25126159921917424,0.25487509260958713,2.0
23,11,10,117,2.0,1.0,3.0,0.256297559,1.315738956,2,11,pct,,0,3.0,1.5,0.256297559,0.2685605518304152,0.2624290554152076,1.0
23,11,10,120,4.0,4.0,8.0,0.233297692,1.149776297,4,11,pct,11.0,1,8.0,4.0,0.233297692,0.23468527354589583,0.2339914827729479,4.0
24,1,0,47,10.0,12.0,22.0,0.069536424,2.367317674,11,3,pct,3.0,0,22.0,11.5,0.06953642379139073,0.08067932632335349,0.07510787505737211,10.0
24,1,0,204,11.0,11.0,22.0,0.066225166,2.376527871,10,4,pct,4.0,0,22.0,11.5,0.06622516580132451,0.080993214272329,0.07360919003682675,11.0
24,1,0,103,4.0,8.0,12.0,0.092715232,2.450002091,8,6,pct,6.0,0,12.0,5.0,0.0927152317218543,0.08349725107179991,0.0881062413968271,4.0
24,1,0,207,4.0,9.0,13.0,0.092715232,2.429614585,7,7,pct,7.0,0,13.0,7.5,0.0927152317218543,0.08280243504961643,0.08775883338573537,5.0
24,1,0,32,9.0,2.0,11.0,0.072847682,2.484844388,5,8,pct,8.0,0,11.0,4.0,0.07284768178145695,0.08468469333203887,0.07876618755674791,9.0
24,1,0,258,1.0,1.0,2.0,0.105960265,2.496975963,4,9,pct,9.0,0,2.0,1.0,0.1059602646821192,0.08509814325005831,0.09552920396608876,1.0
24,1,0,70,4.0,6.0,10.0,0.092715232,2.466920045,2,10,pct,,0,10.0,3.0,0.0927152317218543,0.08407382309104362,0.08839452740644896,3.0
24,1,0,233,2.0,4.0,6.0,0.102649007,2.476414016,1,10,pct,,0,6.0,2.0,0.10264900669205297,0.0843973821945919,0.09352319444332244,2.0
24,1,0,51,12.0,3.0,15.0,0.056291391,2.479491715,12,2,pct,2.0,0,15.0,9.0,0.05629139083112583,0.08450227165859295,0.07039683124485939,12.0
24,1,0,87,7.5,10.0,17.5,0.079470199,2.383115676,9,5,pct,5.0,0,17.5,10.0,0.07947019876158941,0.0812177298391188,0.0803439643003541,8.0
24,1,0,221,6.0,7.0,13.0,0.089403974,2.458527493,3,10,pct,,0,13.0,7.5,0.08940397373178807,0.08378780087740904,0.08659588730459855,6.0
24,1,0,214,7.5,5.0,12.5,0.079470199,2.472556877,6,7,pct,7.0,0,12.5,6.0,0.07947019876158941,0.0842659290400477,0.08186806390081855,7.0
24,2,1,47,9.5,10.0,19.5,0.076219512,2.246134295,11,3,pct,3.0,0,19.5,10.0,0.07621951184756098,0.08246765771651904,0.07934358478204001,10.0
24,2,1,204,11.5,9.0,20.5,0.067073171,2.274719262,10,4,pct,4.0,0,20.5,11.0,0.06707317086585367,0.08351716543279475,0.07529516814932422,11.0
24,2,1,103,3.0,7.0,10.0,0.091463415,2.293527583,8,6,pct,6.0,0,10.0,5.0,0.09146341481707318,0.0842077199476798,0.0878355673823765,3.0
24,2,1,207,6.0,8.0,14.0,0.085365854,2.27759417,7,7,pct,7.0,0,14.0,8.0,0.0853658538292683,0.08362271875141787,0.08449428629034308,6.0
24,2,1,32,6.0,3.0,9.0,0.085365854,2.325209872,5,8,pct,8.0,0,9.0,4.0,0.0853658538292683,0.08537094699547652,0.08536840041237241,5.0
24,2,1,258,4.0,2.0,6.0,0.088414634,2.3307621,4,9,pct,9.0,0,6.0,1.0,0.08841463382317075,0.0855747991156669,0.08699471646941882,4.0
24,2,1,70,8.0,4.0,12.0,0.082317073,2.31654194,2,10,pct,,0,12.0,7.0,0.08231707283536586,0.08505270064178463,0.08368488673857524,8.0
24,2,1,233,1.5,5.0,6.5,0.097560976,2.313532452,1,10,pct,,0,6.5,2.0,0.09756097580487805,0.08494220616830706,0.09125159098659255,1.0
24,2,1,51,11.5,12.0,23.5,0.067073171,1.993859215,12,2,pct,2.0,1,23.5,12.0,0.06707317086585367,0.07320528413798488,0.07013922750191928,12.0
24,2,1,87,6.0,11.0,17.0,0.085365854,2.236217805,9,5,pct,5.0,0,17.0,9.0,0.0853658538292683,0.08210357009055218,0.08373471195991024,7.0
24,2,1,221,1.5,6.0,7.5,0.097560976,2.295805144,3,10,pct,,0,7.5,3.0,0.09756097580487805,0.0842913414485823,0.09092615862673017,2.0
24,2,1,214,9.5,1.0,10.5,0.076219512,2.332643885,6,7,pct,7.0,0,10.5,6.0,0.07621951184756098,0.08564388955323403,0.08093170070039751,9.0
24,3,2,47,10.0,11.0,21.0,0.076190476,1.79252487,11,3,pct,3.0,1,21.0,11.0,0.07619047592380951,0.07735681681638869,0.07677364637009909,11.0
24,3,2,204,10.0,9.0,19.0,0.076190476,2.101160589,10,4,pct,4.0,0,19.0,10.0,0.07619047592380951,0.0906760611835128,0.08343326855366115,10.0
24,3,2,103,2.5,7.0,9.5,0.104761905,2.128595836,8,6,pct,6.0,0,9.5,4.5,0.1047619048952381,0.09186003548256473,0.09831097018890142,2.0
24,3,2,207,2.5,8.0,10.5,0.104761905,2.107743734,7,7,pct,7.0,0,10.5,7.0,0.1047619048952381,0.09096015829723415,0.09786103159623613,3.0
24,3,2,32,10.0,1.0,11.0,0.076190476,2.185141574,5,8,pct,8.0,0,11.0,8.0,0.07619047592380951,0.09430027961497306,0.08524537776939128,9.0
24,3,2,258,4.0,4.0,8.0,0.101587302,2.159078308,4,9,pct,9.0,0,8.0,2.0,0.1015873018984127,0.093175513466764,0.09738140768258835,4.0
24,3,2,70,5.0,5.0,10.0,0.098412698,2.146376831,2,10,pct,,0,10.0,6.0,0.0984126979015873,0.09262737834962806,0.09552003812560768,5.0
