celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_age_during_season,season,is_from_usa,is_final_awarded,is_final_reached,low_score_advanced_count,week1_score_sum,week2_score_sum,week3_score_sum,week4_score_sum,week5_score_sum,week6_score_sum,week7_score_sum,week8_score_sum,week9_score_sum,week10_score_sum,week11_score_sum,participated_ratio,ballroom_partner_count,is_legacy_season,season_total_contestants,relative_placement,gender,week1_audience_votes,week2_audience_votes,week3_audience_votes,week4_audience_votes,week5_audience_votes,week6_audience_votes,week7_audience_votes,week8_audience_votes,week9_audience_votes,week10_audience_votes,week11_audience_votes,week1_judge_rank,week1_audience_rank,week1_judge_pct,week1_audience_pct,week1_combined_rank,week1_combined_pct,week2_judge_rank,week2_audience_rank,week2_judge_pct,week2_audience_pct,week2_combined_rank,week2_combined_pct,week3_judge_rank,week3_audience_rank,week3_judge_pct,week3_audience_pct,week3_combined_rank,week3_combined_pct,week4_judge_rank,week4_audience_rank,week4_judge_pct,week4_audience_pct,week4_combined_rank,week4_combined_pct,week5_judge_rank,week5_audience_rank,week5_judge_pct,week5_audience_pct,week5_combined_rank,week5_combined_pct,week6_judge_rank,week6_audience_rank,week6_judge_pct,week6_audience_pct,week6_combined_rank,week6_combined_pct,week7_judge_rank,week7_audience_rank,week7_judge_pct,week7_audience_pct,week7_combined_rank,week7_combined_pct,week8_judge_rank,week8_audience_rank,week8_judge_pct,week8_audience_pct,week8_combined_rank,week8_combined_pct,week9_judge_rank,week9_audience_rank,week9_judge_pct,week9_audience_pct,week9_combined_rank,week9_combined_pct,week10_judge_rank,week10_audience_rank,week10_judge_pct,week10_audience_pct,week10_combined_rank,week10_combined_pct,week11_judge_rank,week11_audience_rank,week11_judge_pct,week11_audience_pct,week11_combined_rank,week11_combined_pct,total_audience_votes
Drew Lachey,Cheryl Burke,Singer/Rapper,Ohio,29,2,True,True,True,0,24.0,27.0,27.0,28.0,27.0,30.0,27.5,28.9998,0.0,0.0,0.0,1.0,25,False,10,0.0,1.0,21.79920736,14.28627329,12.61915227,10.10381316,7.43461388,6.849388111,6.016061984,5.004247197,-1.0,-1.0,-1.0,1.0,1.0,0.12307692307692308,0.2360144239997631,2.0,0.3590913470766862,2.0,2.0,0.135,0.19887355175630095,4.0,0.33387355175630096,1.5,2.0,0.14835164835164835,0.22927378673000706,3.5,0.3776254350816554,1.0,1.0,0.17721518987341772,0.2396427724342641,2.0,0.4168579623076818,2.0,2.0,0.17880794701986755,0.23748495135226624,4.0,0.4162928983721338,1.5,2.0,0.22556390977443608,0.27834195566258707,3.5,0.5039058654370232,1.5,2.0,0.2696078431372549,0.3175522103225854,3.5,0.5871600534598402,1.0,1.0,0.34387291318097685,0.3652998051364958,2.0,0.7091727183174726,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.112757252
Kenny Mayne,Andrea Hale,Sports Broadcaster,Washington,46,2,True,False,False,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1,False,10,1.0,1.0,1.433600379,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,10.0,0.06666666666666667,0.015521223414589653,19.0,0.08218789008125632,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.433600379
Harry Hamlin,Ashly DelGrosso,Actor/Actress,California,54,3,True,False,False,0,17.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4,False,11,0.8,1.0,47.32477792,38.82066325,2.909745254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,5.0,0.08018867924528301,0.10867220631230606,13.0,0.18886088555758906,8.0,6.0,0.09130434782608696,0.11957967922250275,14.0,0.21088402704858972,5.5,9.0,0.10628019323671498,0.009740522917607717,14.5,0.11602071615432269,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.055186424
Vivica A. Fox,Nick Kosovich,Actor/Actress,Indiana,42,3,True,False,False,0,22.0,24.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2,False,11,0.7,1.0,43.96999033,37.02179545,32.45309752,3.066242989,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,9.0,0.10377358490566038,0.10096858497190096,12.5,0.20474216987756133,3.5,7.0,0.10434782608695652,0.11403860865648943,10.5,0.21838643474344593,1.5,8.0,0.13043478260869565,0.10863842451718562,9.5,0.23907320712588126,5.0,8.0,0.12121212121212122,0.01236622790684004,13.0,0.13357834911896124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,116.511126289
Monique Coleman,Louis van Amstel,Actor/Actress,South Carolina,25,3,True,False,False,0,19.0,26.0,27.0,24.0,27.0,23.0,27.0,26.5,0.0,0.0,0.0,0.8,11,False,11,0.3,0.0,46.98182577,36.79480476,33.72039525,34.55688029,35.80711835,4.557771878,-1.0,23.37783837,-1.0,-1.0,-1.0,6.0,6.0,0.08962264150943396,0.1078846829801723,12.0,0.19750732448960626,2.0,8.0,0.11304347826086956,0.1133394069524409,10.0,0.22638288521331046,1.5,7.0,0.13043478260869565,0.11288076929480075,8.5,0.2433155519034964,5.0,5.0,0.12121212121212122,0.13936868635283767,10.0,0.2605808075649589,2.5,5.0,0.14917127071823205,0.17262009899034908,7.5,0.32179136970858113,4.0,5.0,0.19491525423728814,0.032356824060073376,9.0,0.2272720782973615,4.0,-1.0,0.2,-1.0,-1.0,-1.0,4.0,4.0,0.24311926605504589,0.23437392244633592,8.0,0.4774931885013818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,215.79663466800002
Joey Lawrence,Edyta Sliwinska,Actor/Actress,Pennsylvania,30,3,True,True,True,0,21.0,29.0,22.0,27.0,25.0,24.0,28.5,27.0,29.5,0.0,0.0,0.9,11,False,11,0.2,1.0,49.82712843,39.63061749,39.56866034,35.3841762,42.23601136,34.11795246,30.11481599,25.91259698,-1.0,-1.0,-1.0,5.0,2.0,0.09905660377358491,0.11441837064398275,7.0,0.21347497441756766,1.0,5.0,0.12608695652173912,0.12207458940938899,6.0,0.2481615459311281,5.5,3.0,0.10628019323671498,0.1324581395333399,8.5,0.23873833277005488,3.0,4.0,0.13636363636363635,0.1427051896261132,7.0,0.2790688259897496,5.0,2.0,0.13812154696132597,0.20361271160265562,7.0,0.3417342585639816,3.0,2.0,0.2033898305084746,0.2422123385259449,5.0,0.4456021690344195,1.5,3.0,0.2111111111111111,0.31140399282590864,4.5,0.5225151039370197,2.5,1.0,0.24770642201834864,0.25978608025484773,3.5,0.5074925022731964,2.0,-1.0,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,296.79195925
Mario Lopez,Karina Smirnoff,Actor/Actress,California,32,3,True,True,True,0,26.0,21.0,22.0,29.0,27.0,28.0,28.0,28.5,29.5,29.666600000000003,0.0,1.0,18,False,11,0.1,1.0,45.49098314,42.93304023,39.1410187,33.72172526,38.33275567,31.47463065,30.57672585,24.96328353,-1.0,-1.0,-1.0,1.0,8.0,0.12264150943396226,0.1044612510067478,9.0,0.22710276044071007,8.0,2.0,0.09130434782608696,0.13224707537036234,10.0,0.2235514231964493,5.5,4.0,0.10628019323671498,0.13102658699821085,9.5,0.23730678023492582,1.0,6.0,0.14646464646464646,0.13600048706935816,7.0,0.2824651335340046,2.5,4.0,0.14917127071823205,0.18479577199286867,6.5,0.3339670427111007,1.0,4.0,0.23728813559322035,0.22344670017682772,5.0,0.46073483577004803,3.0,1.0,0.2074074074074074,0.31618039839243844,4.0,0.5235878057998459,1.0,3.0,0.26146788990825687,0.25026876246925284,4.0,0.5117366523775098,2.0,-1.0,0.3333333333333333,-1.0,-1.0,-1.0,1.5,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,286.63416302999997
Emmitt Smith,Cheryl Burke,Athlete,Florida,37,3,True,True,True,1,24.0,24.0,19.0,24.0,27.0,25.0,28.5,27.0,29.5,29.666600000000003,0.0,1.0,25,False,11,0.0,1.0,47.86505088,41.57823118,42.50069845,36.94787337,38.68929011,33.27786107,30.15808342,25.49218342,-1.0,-1.0,-1.0,2.0,4.0,0.11320754716981132,0.10991283874957455,6.0,0.22312038591938588,3.5,3.0,0.10434782608695652,0.12807384343551786,6.5,0.2324216695224744,9.0,1.0,0.09178743961352658,0.14227328894083308,10.0,0.23406072855435966,5.0,3.0,0.12121212121212122,0.14901161597616813,8.0,0.27022373718828935,2.5,3.0,0.14917127071823205,0.18651456460065946,5.5,0.3356858353188915,2.0,3.0,0.211864406779661,0.23624830828743712,5.0,0.44811271506709816,1.5,2.0,0.2111111111111111,0.31185140218301016,3.5,0.5229625132941212,2.5,2.0,0.24770642201834864,0.2555712348295635,4.5,0.5032776568479121,2.0,-1.0,0.3333333333333333,-1.0,-1.0,-1.0,1.5,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,296.50927190000004
Shanna Moakler,Jesse DeSoto,Model,Rhode Island,31,3,True,False,False,0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,False,11,0.9,0.0,46.31238399,3.056820045,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,7.0,0.08490566037735849,0.10634743931147052,14.0,0.191253099688829,6.0,9.0,0.09565217391304348,0.009415953510841069,15.0,0.10506812742388455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.369204035
Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,Florida,25,3,True,False,False,0,22.0,23.0,22.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,17,False,11,0.6,0.0,3.264877958,-1.0,33.728529,29.11658229,4.360092936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,11.0,0.10377358490566038,0.007497161246821896,14.5,0.11127074615248228,5.0,-1.0,0.1,-1.0,-1.0,-1.0,5.5,6.0,0.10628019323671498,0.1129079974441283,11.5,0.21918819068084328,2.0,7.0,0.1414141414141414,0.11742784044125293,9.0,0.2588419818553943,2.5,7.0,0.14917127071823205,0.021019275186087174,9.5,0.17019054590431923,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.470082184
Sara Evans,Tony Dovolani,Singer/Rapper,Missouri,35,3,True,False,False,2,15.0,21.0,25.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,21,False,11,0.5,0.0,49.24624705,40.02788001,34.60116526,37.51933447,5.729153577,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,3.0,0.07075471698113207,0.1130844888183343,13.0,0.1838392057994664,8.0,4.0,0.09130434782608696,0.12329828114290729,12.0,0.21460262896899424,3.0,5.0,0.12077294685990338,0.11582919251355259,8.0,0.23660213937345598,8.0,2.0,0.10101010101010101,0.1513163316258558,10.0,0.25232643263595683,6.5,6.0,0.13259668508287292,0.027619286420255944,12.5,0.16021597150312886,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,167.12378036700002
Jerry Springer,Kym Johnson,TV Personality,N,62,3,False,False,False,6,16.0,19.0,21.0,22.0,24.0,18.0,23.0,0.0,0.0,0.0,0.0,0.7,14,False,11,0.4,1.0,50.39840576,44.77879174,40.10246487,37.64015932,42.27865537,37.43146379,5.856957455,-1.0,-1.0,-1.0,-1.0,9.0,1.0,0.07547169811320754,0.11573019862492435,10.0,0.1912018967381319,10.0,1.0,0.08260869565217391,0.13793256229954948,11.0,0.22054125795172339,8.0,2.0,0.10144927536231885,0.13424507784034118,10.0,0.23569435320266002,7.0,1.0,0.1111111111111111,0.15180362100157394,8.0,0.262914732112685,6.5,1.0,0.13259668508287292,0.20381829120712402,7.5,0.33641497628999695,5.0,1.0,0.15254237288135594,0.2657358289497168,6.0,0.4182782018310728,5.0,4.0,0.17037037037037037,0.06056420659864281,9.0,0.23093457696901318,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,258.486898305
Tucker Carlson,Elena Grinenko,TV Personality,California,37,3,True,False,False,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,False,11,1.0,1.0,4.800219919,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,10.0,0.05660377358490566,0.011022777333764382,21.0,0.06762655091867004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.800219919
John Ratzenberger,Edyta Sliwinska,Actor/Actress,Connecticut,59,4,True,False,False,2,17.0,21.0,20.0,16.0,18.0,19.0,22.5,0.0,0.0,0.0,0.0,0.7,11,False,11,0.5,1.0,38.78616107,40.18791131,37.6314152,35.13568687,31.88455051,33.37165281,3.70271667,-1.0,-1.0,-1.0,-1.0,8.0,5.0,0.0825242718446602,0.09183661268547456,13.0,0.17436088453013476,7.5,4.0,0.08571428571428572,0.10140356363711249,11.5,0.1871178493513982,9.0,3.0,0.09174311926605505,0.113894416898594,12.0,0.20563753616464905,7.5,2.0,0.08421052631578947,0.12982649139661684,9.5,0.2140370177124063,6.0,2.0,0.10227272727272728,0.1450315543377233,8.0,0.2473042816104506,7.0,1.0,0.11176470588235295,0.17466720536325325,8.0,0.2864319112456062,5.0,6.0,0.14563106796116504,0.02453308455842335,11.0,0.17016415251958839,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,220.70009444
Ian Ziering,Cheryl Burke,Actor/Actress,New Jersey,42,4,True,False,False,0,21.0,22.0,24.0,24.0,24.0,24.0,27.0,23.5,29.0,0.0,0.0,0.9,25,False,11,0.3,1.0,38.29444843,38.1508064,34.0443758,31.45924842,29.52929927,30.75024349,27.64009191,27.86752941,5.329457608,-1.0,-1.0,3.5,6.0,0.10194174757281553,0.0906723514637792,9.5,0.1926140990365947,5.0,9.0,0.08979591836734693,0.09626346825411959,14.0,0.18605938662146654,2.5,7.0,0.11009174311926606,0.10303796202747126,9.5,0.21312970514673732,3.0,7.0,0.12631578947368421,0.11624203788742274,10.0,0.24255782736110695,4.0,7.0,0.13636363636363635,0.13431834864000086,11.0,0.2706819850036372,4.0,4.0,0.1411764705882353,0.1609467509810723,8.0,0.3021232215693076,3.5,5.0,0.17475728155339806,0.18313491753897096,8.5,0.357892199092369,4.0,2.0,0.18725099601593626,0.24105639087268374,6.0,0.42830738688862,4.0,4.0,0.24472573839662448,0.059363982392060644,8.0,0.3040897207886851,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,263.06550073799997
Clyde Drexler,Elena Grinenko,Athlete,Louisiana,44,4,True,False,False,4,16.0,18.0,16.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,False,11,0.7,1.0,37.38054644,41.64099308,41.01717024,34.55713101,3.475885384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,8.0,0.07766990291262135,0.08850844400883306,17.0,0.16617834692145442,11.0,1.0,0.07346938775510205,0.10507003111280483,12.0,0.17853941886790686,10.0,1.0,0.07339449541284404,0.12414166893503285,11.0,0.1975361643478769,9.0,3.0,0.07894736842105263,0.12768872537944284,12.0,0.20663609380049547,8.0,8.0,0.07386363636363637,0.01581057445935104,16.0,0.0896742108229874,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,158.071726154
Laila Ali,Maksim Chmerkoskiy,Athlete,Florida,29,4,True,True,True,0,23.0,27.0,21.0,21.0,28.0,28.0,29.5,26.5,30.0,28.333200000000005,0.0,1.0,17,False,11,0.2,0.0,39.48205272,38.86290577,38.70812151,35.35282078,30.42164816,29.54687799,28.62441983,27.69669334,27.43126836,23.62406263,-1.0,2.0,3.0,0.11165048543689321,0.09348432233677947,5.0,0.20513480777367268,1.0,7.0,0.11020408163265306,0.09806026264894982,8.0,0.2082643442816029,7.0,2.0,0.0963302752293578,0.11715315263034205,9.0,0.21348342785969987,5.5,1.0,0.11052631578947368,0.13062880198763585,6.5,0.24115511777710952,2.0,5.0,0.1590909090909091,0.13837732844238676,7.0,0.2974682375332959,1.5,6.0,0.16470588235294117,0.15464833687158086,7.5,0.319354219224522,1.5,3.0,0.19093851132686085,0.18965677763435249,4.5,0.3805952889612133,3.0,3.0,0.21115537848605578,0.23957864500367623,6.0,0.450734023489732,1.5,3.0,0.25316455696202533,0.30555254430967044,4.5,0.5587171012716958,3.0,1.0,0.3281854310465651,0.33487674916035837,4.0,0.6630621802069234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,319.75087109000003
Apolo Anton Ohno,Julianne Hough,Athlete,Washington,24,4,True,True,True,0,21.0,26.0,23.0,26.0,30.0,28.0,27.0,29.0,29.5,29.3332,0.0,1.0,5,False,11,0.0,1.0,41.8194611,38.38338092,36.29019106,33.47823959,30.58790228,30.91821789,29.65004248,27.42368499,29.30489352,23.52775106,-1.0,3.5,1.0,0.10194174757281553,0.0990187619966992,4.5,0.20096050956951472,2.0,8.0,0.10612244897959183,0.09685030853445341,10.0,0.20297275751404525,5.0,5.0,0.10550458715596331,0.10983509729703891,10.0,0.21533968445300222,2.0,5.0,0.1368421052631579,0.1237022176394701,7.0,0.260544322902628,1.0,4.0,0.17045454545454544,0.1391335596908432,5.0,0.30958810514538865,1.5,3.0,0.16470588235294117,0.16182592886259986,4.5,0.32653181121554103,3.5,2.0,0.17475728155339806,0.1964522441633873,5.5,0.37120952571678534,1.0,4.0,0.23107569721115537,0.23721710062129225,5.0,0.4682927978324476,3.0,1.0,0.2489451476793249,0.3264225575809275,4.0,0.5753677052602524,1.0,2.0,0.33976850076853665,0.3335115095750563,3.0,0.673280010343593,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,321.38376489
Shandi Finnessey,Brian Fortuna,Beauty Pagent,Missouri,28,4,True,False,False,1,19.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,False,11,0.9,0.0,36.25621687,39.05392872,2.597257585,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,10.0,0.09223300970873786,0.0858462929631401,15.5,0.17807930267187796,10.0,6.0,0.08163265306122448,0.09854225853365893,16.0,0.1801749115948834,7.0,10.0,0.0963302752293578,0.007860802911792312,17.0,0.10419107814115011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.907403175
Paulina Porizkova,Alec Mazo,Model,N,41,4,False,False,False,0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5,False,11,1.0,0.0,35.99714655,2.600488634,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,11.0,0.09223300970873786,0.08523287467218825,16.5,0.17746588438092611,7.5,11.0,0.08571428571428572,0.0065616451835801256,18.5,0.09227593089786584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.597635184
Heather Mills,Jonathan Roberts,Model,N,39,4,False,False,False,0,18.0,24.0,24.0,23.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,0.6,7,False,11,0.6,0.0,37.92206261,35.97823934,33.42155191,30.85505768,30.12774409,3.199954042,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,7.0,0.08737864077669903,0.0897906284116013,14.0,0.17716926918830034,3.5,10.0,0.09795918367346938,0.0907815699682093,13.5,0.1887407536416787,2.5,8.0,0.11009174311926606,0.10115293688544406,10.5,0.21124468000471014,4.0,8.0,0.12105263157894737,0.11400955089495982,12.0,0.2350621824739072,5.0,6.0,0.11931818181818182,0.13704046267459383,11.0,0.2563586444927757,5.0,7.0,0.13529411764705881,0.016748557016016324,12.0,0.15204267466307514,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,171.504609672
Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Kentucky,45,4,True,False,False,4,13.0,21.0,21.0,21.0,17.0,21.0,19.0,19.0,0.0,0.0,0.0,0.8,18,False,11,0.4,1.0,38.85944049,40.68345891,37.56702546,33.60860624,32.41334618,32.56238593,32.69503444,4.600182667,-1.0,-1.0,-1.0,11.0,4.0,0.06310679611650485,0.09201012131656107,15.0,0.15511691743306594,7.5,3.0,0.08571428571428572,0.1026539469228772,10.5,0.1883682326371629,7.0,4.0,0.0963302752293578,0.11369953632201787,11.0,0.21002981155137568,5.5,4.0,0.11052631578947368,0.12418392288767692,9.5,0.2347102386771506,7.0,1.0,0.09659090909090909,0.14743685899845874,8.0,0.24402776808936782,6.0,2.0,0.12352941176470589,0.17043150313036048,8.0,0.29396091489506637,6.0,1.0,0.12297734627831715,0.21662744304902046,7.0,0.3396047893273376,5.0,5.0,0.15139442231075698,0.03979195337869375,10.0,0.19118637568945074,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,252.98948031700002
Joey Fatone,Kym Johnson,Singer/Rapper,New York,30,4,True,True,True,0,24.0,24.0,24.0,28.0,25.0,27.0,29.5,27.5,30.0,28.6665,0.0,1.0,14,False,11,0.1,1.0,40.56793163,41.33957299,36.19992884,33.14671426,31.40523397,30.70915957,28.61517634,28.01776144,27.71032534,23.39373087,-1.0,1.0,2.0,0.11650485436893204,0.09605543115832584,3.0,0.21256028552725786,3.5,2.0,0.09795918367346938,0.10430947724768734,5.5,0.20226866092115672,2.5,6.0,0.11009174311926606,0.10956191163925177,8.5,0.21965365475851784,1.0,6.0,0.14736842105263157,0.12247723033347965,7.0,0.2698456513861112,3.0,3.0,0.14204545454545456,0.14285131275664228,6.0,0.28489676730209684,3.0,5.0,0.1588235294117647,0.16073171777511683,8.0,0.31955524718688155,1.5,4.0,0.19093851132686085,0.1895955330558455,5.5,0.3805340443827063,2.0,1.0,0.21912350597609562,0.2423559101236541,3.0,0.46147941609974974,1.5,2.0,0.25316455696202533,0.3086609157173414,3.5,0.5618254726793668,2.0,3.0,0.3320460681848982,0.3316117412645854,5.0,0.6636578094494836,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,321.10553525
